P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Si,SiO,SiO2,Si2,SiN,SiO2(a-qz),SiO2(b-qz),SiO2(b-crt),SiO2(L)
0.0562341,3.800000e+03,2.000000e+02,5.660200e+00,1.971630e-04,4.781380e-01,1.638410e-03,3.225350e-03,1.311770e-02,1.382650e-03,5.011040e-01,1.196440e-03,8.196820e-09,3.445890e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.825000e+03,2.000000e+02,5.714240e+00,2.181770e-04,4.801810e-01,1.591040e-03,3.231920e-03,1.189420e-02,1.628340e-03,5.001650e-01,1.089340e-03,1.061970e-08,4.026990e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.850000e+03,2.000000e+02,5.767310e+00,2.410760e-04,4.820570e-01,1.544860e-03,3.237310e-03,1.079180e-02,1.914180e-03,4.992210e-01,9.927130e-04,1.372090e-08,4.697170e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.875000e+03,2.000000e+02,5.819750e+00,2.659870e-04,4.837850e-01,1.499890e-03,3.241390e-03,9.798570e-03,2.246040e-03,4.982570e-01,9.054450e-04,1.767740e-08,5.468200e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.900000e+03,2.000000e+02,5.871950e+00,2.930440e-04,4.853870e-01,1.456110e-03,3.244010e-03,8.903650e-03,2.630460e-03,4.972590e-01,8.265660e-04,2.270840e-08,6.353010e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.925000e+03,2.000000e+02,5.924280e+00,3.223810e-04,4.868800e-01,1.413520e-03,3.245030e-03,8.097220e-03,3.074750e-03,4.962110e-01,7.552020e-04,2.908360e-08,7.365750e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.950000e+03,2.000000e+02,5.977120e+00,3.541390e-04,4.882840e-01,1.372110e-03,3.244320e-03,7.370370e-03,3.587070e-03,4.950970e-01,6.905760e-04,3.713370e-08,8.521840e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.975000e+03,2.000000e+02,6.030870e+00,3.884590e-04,4.896140e-01,1.331840e-03,3.241750e-03,6.715030e-03,4.176440e-03,4.939000e-01,6.319940e-04,4.726190e-08,9.837930e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.000000e+03,2.000000e+02,6.085950e+00,4.254840e-04,4.908860e-01,1.292710e-03,3.237180e-03,6.123970e-03,4.852800e-03,4.926010e-01,5.788380e-04,5.995700e-08,1.133190e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.025000e+03,2.000000e+02,6.142790e+00,4.653610e-04,4.921180e-01,1.254670e-03,3.230470e-03,5.590650e-03,5.627080e-03,4.911820e-01,5.305560e-04,7.580780e-08,1.302280e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.050000e+03,2.000000e+02,6.201840e+00,5.082330e-04,4.933230e-01,1.217710e-03,3.221490e-03,5.109190e-03,6.511190e-03,4.896210e-01,4.866530e-04,9.551960e-08,1.493060e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.075000e+03,2.000000e+02,6.263570e+00,5.542430e-04,4.945150e-01,1.181800e-03,3.210110e-03,4.674340e-03,7.518050e-03,4.878970e-01,4.466890e-04,1.199310e-07,1.707640e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.100000e+03,2.000000e+02,6.328480e+00,6.035330e-04,4.957110e-01,1.146890e-03,3.196200e-03,4.281370e-03,8.661600e-03,4.859870e-01,4.102730e-04,1.500340e-07,1.948170e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.125000e+03,2.000000e+02,6.397090e+00,6.562380e-04,4.969220e-01,1.112970e-03,3.179610e-03,3.926040e-03,9.956720e-03,4.838670e-01,3.770510e-04,1.869860e-07,2.216840e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.150000e+03,2.000000e+02,6.469960e+00,7.124880e-04,4.981630e-01,1.080000e-03,3.160220e-03,3.604550e-03,1.141920e-02,4.815110e-01,3.467100e-04,2.321360e-07,2.515850e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.175000e+03,2.000000e+02,6.547670e+00,7.724050e-04,4.994490e-01,1.047940e-03,3.137910e-03,3.313500e-03,1.306570e-02,4.788920e-01,3.189680e-04,2.870330e-07,2.847330e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.200000e+03,2.000000e+02,6.630810e+00,8.361020e-04,5.007910e-01,1.016760e-03,3.112540e-03,3.049830e-03,1.491350e-02,4.759830e-01,2.935750e-04,3.534420e-07,3.213330e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.225000e+03,2.000000e+02,6.720020e+00,9.036770e-04,5.022030e-01,9.864290e-04,3.083990e-03,2.810820e-03,1.698040e-02,4.727570e-01,2.703040e-04,4.333490e-07,3.615690e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.250000e+03,2.000000e+02,6.815930e+00,9.752160e-04,5.036980e-01,9.569090e-04,3.052160e-03,2.594000e-03,1.928440e-02,4.691860e-01,2.489550e-04,5.289650e-07,4.056030e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.275000e+03,2.000000e+02,6.919220e+00,1.050790e-03,5.052890e-01,9.281660e-04,3.016950e-03,2.397180e-03,2.184360e-02,4.652400e-01,2.293460e-04,6.427100e-07,4.535640e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.300000e+03,2.000000e+02,7.030550e+00,1.130430e-03,5.069870e-01,9.001660e-04,2.978270e-03,2.218370e-03,2.467550e-02,4.608940e-01,2.113150e-04,7.772010e-07,5.055390e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.325000e+03,2.000000e+02,7.150600e+00,1.214180e-03,5.088030e-01,8.728750e-04,2.936040e-03,2.055810e-03,2.779730e-02,4.561200e-01,1.947180e-04,9.352110e-07,5.615630e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.350000e+03,2.000000e+02,7.280050e+00,1.302020e-03,5.107490e-01,8.462590e-04,2.890210e-03,1.907890e-03,3.122460e-02,4.508940e-01,1.794250e-04,1.119630e-06,6.216140e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.375000e+03,2.000000e+02,7.419530e+00,1.393940e-03,5.128320e-01,8.202820e-04,2.840750e-03,1.773190e-03,3.497180e-02,4.451940e-01,1.653180e-04,1.333370e-06,6.856000e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.400000e+03,2.000000e+02,7.569680e+00,1.489870e-03,5.150630e-01,7.949100e-04,2.787660e-03,1.650390e-03,3.905100e-02,4.390020e-01,1.522930e-04,1.579340e-06,7.533510e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.425000e+03,2.000000e+02,7.731090e+00,1.589710e-03,5.174470e-01,7.701110e-04,2.730950e-03,1.538350e-03,4.347190e-02,4.323020e-01,1.402570e-04,1.860280e-06,8.246170e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.450000e+03,2.000000e+02,7.904280e+00,1.693330e-03,5.199890e-01,7.458500e-04,2.670670e-03,1.436010e-03,4.824110e-02,4.250840e-01,1.291250e-04,2.178710e-06,8.990600e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.475000e+03,2.000000e+02,8.089730e+00,1.800580e-03,5.226920e-01,7.220960e-04,2.606910e-03,1.342410e-03,5.336210e-02,4.173430e-01,1.188220e-04,2.536740e-06,9.762520e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.500000e+03,2.000000e+02,8.287820e+00,1.911250e-03,5.255580e-01,6.988160e-04,2.539780e-03,1.256710e-03,5.883420e-02,4.090790e-01,1.092800e-04,2.936030e-06,1.055680e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.525000e+03,2.000000e+02,8.498840e+00,2.025090e-03,5.285850e-01,6.759810e-04,2.469450e-03,1.178120e-03,6.465290e-02,4.002980e-01,1.004400e-04,3.377580e-06,1.136730e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.550000e+03,2.000000e+02,8.723000e+00,2.141830e-03,5.317710e-01,6.535620e-04,2.396100e-03,1.105960e-03,7.080960e-02,3.910130e-01,9.224550e-05,3.861680e-06,1.218740e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.575000e+03,2.000000e+02,8.960350e+00,2.261150e-03,5.351100e-01,6.315340e-04,2.319950e-03,1.039580e-03,7.729100e-02,3.812450e-01,8.464890e-05,4.387770e-06,1.300960e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.600000e+03,2.000000e+02,9.210850e+00,2.382690e-03,5.385940e-01,6.098740e-04,2.241280e-03,9.784340e-04,8.407970e-02,3.710180e-01,7.760590e-05,4.954380e-06,1.382580e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.625000e+03,2.000000e+02,9.474310e+00,2.506070e-03,5.422130e-01,5.885610e-04,2.160370e-03,9.219930e-04,9.115400e-02,3.603650e-01,7.107690e-05,5.559080e-06,1.462770e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.650000e+03,2.000000e+02,9.750400e+00,2.630870e-03,5.459540e-01,5.675770e-04,2.077560e-03,8.698020e-04,9.848840e-02,3.493250e-01,6.502610e-05,6.198470e-06,1.540680e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.675000e+03,2.000000e+02,1.003870e+01,2.756640e-03,5.498060e-01,5.469110e-04,1.993180e-03,8.214440e-04,1.060540e-01,3.379400e-01,5.942100e-05,6.868240e-06,1.615440e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.700000e+03,2.000000e+02,1.033850e+01,2.882910e-03,5.537500e-01,5.265520e-04,1.907630e-03,7.765480e-04,1.138170e-01,3.262600e-01,5.423210e-05,7.563170e-06,1.686240e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.725000e+03,2.000000e+02,1.064910e+01,3.009190e-03,5.577720e-01,5.064960e-04,1.821290e-03,7.347800e-04,1.217440e-01,3.143370e-01,4.943230e-05,8.277300e-06,1.752270e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.750000e+03,2.000000e+02,1.096960e+01,3.134990e-03,5.618530e-01,4.867420e-04,1.734570e-03,6.958410e-04,1.297980e-01,3.022250e-01,4.499670e-05,9.004050e-06,1.812810e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.775000e+03,2.000000e+02,1.129900e+01,3.259800e-03,5.659730e-01,4.672930e-04,1.647870e-03,6.594660e-04,1.379410e-01,2.899820e-01,4.090250e-05,9.736340e-06,1.867210e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.800000e+03,2.000000e+02,1.163610e+01,3.383130e-03,5.701160e-01,4.481570e-04,1.561600e-03,6.254150e-04,1.461330e-01,2.776670e-01,3.712810e-05,1.046690e-05,1.914920e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.825000e+03,2.000000e+02,1.197980e+01,3.504470e-03,5.742600e-01,4.293450e-04,1.476170e-03,5.934790e-04,1.543350e-01,2.653370e-01,3.365360e-05,1.118820e-05,1.955490e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.850000e+03,2.000000e+02,1.232880e+01,3.623350e-03,5.783870e-01,4.108700e-04,1.391970e-03,5.634700e-04,1.625100e-01,2.530510e-01,3.046010e-05,1.189310e-05,1.988600e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.875000e+03,2.000000e+02,1.268160e+01,3.739330e-03,5.824800e-01,3.927520e-04,1.309350e-03,5.352230e-04,1.706200e-01,2.408630e-01,2.752970e-05,1.257440e-05,2.014040e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.900000e+03,2.000000e+02,1.303680e+01,3.851980e-03,5.865210e-01,3.750080e-04,1.228680e-03,5.085900e-04,1.786310e-01,2.288250e-01,2.484550e-05,1.322580e-05,2.031740e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.925000e+03,2.000000e+02,1.339300e+01,3.960920e-03,5.904940e-01,3.576600e-04,1.150260e-03,4.834430e-04,1.865090e-01,2.169880e-01,2.239130e-05,1.384120e-05,2.041710e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.950000e+03,2.000000e+02,1.374880e+01,4.065820e-03,5.943830e-01,3.407300e-04,1.074370e-03,4.596650e-04,1.942240e-01,2.053970e-01,2.015160e-05,1.441550e-05,2.044130e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.975000e+03,2.000000e+02,1.410280e+01,4.166380e-03,5.981760e-01,3.242400e-04,1.001250e-03,4.371580e-04,2.017500e-01,1.940910e-01,1.811160e-05,1.494430e-05,2.039250e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,5.000000e+03,2.000000e+02,1.445360e+01,4.262380e-03,6.018610e-01,3.082120e-04,9.311130e-04,4.158300e-04,2.090620e-01,1.831070e-01,1.625710e-05,1.542430e-05,2.027410e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,3.000000e+02,4.110300e-92,1.872180e-03,1.427370e-79,6.715170e-41,2.296420e-16,7.946250e-01,2.053750e-01,1.255520e-217,5.433790e-126,1.972440e-92,0.000000e+00,1.452820e-212,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,3.250000e+02,3.142390e-84,2.719000e-02,3.064660e-73,1.464330e-37,3.833270e-15,7.946250e-01,2.053750e-01,2.108890e-199,4.057930e-115,1.507960e-84,0.000000e+00,5.830830e-195,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,3.500000e+02,1.794430e-77,5.254920e-02,8.231230e-68,1.069780e-34,4.281380e-14,7.946250e-01,2.053750e-01,8.850570e-184,8.464260e-106,8.611070e-78,0.000000e+00,7.146000e-180,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,3.750000e+02,1.285160e-71,7.796180e-02,4.190000e-63,3.257060e-32,3.467080e-13,7.946250e-01,2.053750e-01,3.071790e-170,1.007660e-97,6.167170e-72,2.474520e-301,8.508830e-167,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,4.000000e+02,1.702920e-66,1.034400e-01,5.520360e-59,4.868060e-30,2.162070e-12,7.946250e-01,2.053750e-01,2.164150e-158,1.170370e-90,8.171940e-67,1.992850e-280,2.345450e-155,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,4.250000e+02,5.620820e-62,1.289970e-01,2.389060e-55,4.048490e-28,1.087200e-11,7.946250e-01,2.053750e-01,6.151280e-148,1.998680e-84,2.697300e-62,5.545880e-262,2.907690e-145,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,4.500000e+02,5.824430e-58,1.546440e-01,4.087960e-52,2.065240e-26,4.569320e-11,7.946250e-01,2.053750e-01,1.203670e-138,6.904990e-79,2.795010e-58,1.370170e-245,2.717770e-136,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,4.750000e+02,2.274650e-54,1.803920e-01,3.201620e-49,6.979430e-25,1.651160e-10,7.946250e-01,2.053750e-01,2.472860e-130,6.209230e-74,1.091550e-54,6.331490e-231,2.880040e-128,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,5.000000e+02,3.875200e-51,2.062520e-01,1.290270e-46,1.661850e-23,5.247540e-10,7.946250e-01,2.053750e-01,7.476770e-123,1.778150e-69,1.859620e-51,9.934490e-218,4.796080e-121,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,5.250000e+02,3.242100e-48,2.322330e-01,2.941780e-44,2.930590e-22,1.493880e-09,7.946250e-01,2.053750e-01,4.373470e-116,1.909400e-65,1.555810e-48,8.578410e-206,1.634840e-114,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,5.500000e+02,1.467610e-45,2.583430e-01,4.100670e-42,3.986940e-21,3.867130e-09,7.946250e-01,2.053750e-01,6.190740e-110,8.787990e-62,7.042710e-46,6.052370e-195,1.416160e-108,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,5.750000e+02,3.894330e-43,2.845900e-01,3.726070e-40,4.328110e-20,9.216300e-09,7.946250e-01,2.053750e-01,2.551470e-104,1.936100e-58,1.868800e-43,4.836440e-185,3.727480e-103,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,6.000000e+02,6.475810e-41,3.109770e-01,2.328070e-38,3.856100e-19,2.043180e-08,7.946250e-01,2.053750e-01,3.572070e-99,2.238780e-55,3.107590e-41,5.746730e-176,3.460040e-98,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,6.250000e+02,7.137640e-39,3.375110e-01,1.046120e-36,2.887030e-18,4.250200e-08,7.946250e-01,2.053750e-01,1.933670e-94,1.468040e-52,3.425190e-39,1.276220e-167,1.283660e-93,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,6.500000e+02,5.468010e-37,3.641950e-01,3.511540e-35,1.853100e-17,8.357060e-08,7.946250e-01,2.053750e-01,4.516230e-90,5.828360e-50,2.623970e-37,6.428040e-160,2.115970e-89,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,6.750000e+02,3.031590e-35,3.910300e-01,9.094920e-34,1.037270e-16,1.563000e-07,7.946250e-01,2.053750e-01,4.996330e-86,1.481330e-47,1.454790e-35,8.659020e-153,1.695980e-85,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,7.000000e+02,1.259270e-33,4.180180e-01,1.868660e-32,5.137820e-16,2.795440e-07,7.946250e-01,2.053750e-01,2.836330e-82,2.528160e-45,6.042950e-34,3.592870e-146,7.140730e-82,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,7.250000e+02,4.037630e-32,4.451600e-01,3.119430e-31,2.280530e-15,4.803310e-07,7.946250e-01,2.053750e-01,8.851960e-79,3.019140e-43,1.937570e-32,5.186370e-140,1.688080e-78,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,7.500000e+02,1.025430e-30,4.724550e-01,4.319550e-30,9.170810e-15,7.961000e-07,7.946250e-01,2.053750e-01,1.612290e-75,2.614370e-41,4.920790e-31,2.894170e-134,2.373650e-75,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,7.750000e+02,2.109600e-29,4.999010e-01,5.051940e-29,3.373110e-14,1.277170e-06,7.946240e-01,2.053740e-01,1.805280e-72,1.693250e-39,1.012350e-29,6.843390e-129,2.087410e-72,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,8.000000e+02,3.585280e-28,5.274970e-01,5.069900e-28,1.144260e-13,1.989330e-06,7.946240e-01,2.053740e-01,1.300420e-69,8.427690e-38,1.720490e-28,7.429070e-124,1.199540e-69,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,8.250000e+02,5.120640e-27,5.552410e-01,4.426810e-27,3.606360e-13,3.016560e-06,7.946230e-01,2.053740e-01,6.271620e-67,3.300960e-36,2.457280e-27,3.972590e-119,4.681140e-67,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.1,8.500000e+02,6.238800e-26,5.831300e-01,3.404530e-26,1.062860e-12,4.463630e-06,7.946230e-01,2.053730e-01,2.097190e-64,1.038810e-34,2.993850e-26,1.112990e-114,1.283170e-64,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,8.750000e+02,6.568330e-25,6.111620e-01,2.331370e-25,2.945980e-12,6.458750e-06,7.946220e-01,2.053720e-01,5.013880e-62,2.674420e-33,3.151990e-25,1.724360e-110,2.544770e-62,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,9.000000e+02,6.061660e-24,6.393320e-01,1.435310e-24,7.718750e-12,9.155930e-06,7.946200e-01,2.053700e-01,8.831850e-60,5.740050e-32,2.908850e-24,1.558730e-106,3.759080e-60,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,9.250000e+02,4.956330e-23,6.676390e-01,8.013070e-24,1.920430e-11,1.273710e-05,7.946190e-01,2.053690e-01,1.175000e-57,1.042350e-30,2.378430e-23,8.588550e-103,4.236100e-58,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,9.500000e+02,3.625110e-22,6.960810e-01,4.088060e-23,4.555670e-11,1.741410e-05,7.946160e-01,2.053660e-01,1.207150e-55,1.622820e-29,1.739610e-22,2.999660e-99,3.720400e-56,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,9.750000e+02,2.392240e-21,7.246540e-01,1.919130e-22,1.034180e-10,2.342990e-05,7.946130e-01,2.053630e-01,9.769440e-54,2.191970e-28,1.147980e-21,6.878300e-96,2.595910e-54,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.000000e+03,1.435390e-20,7.533560e-01,8.341850e-22,2.253990e-10,3.106000e-05,7.946090e-01,2.053600e-01,6.340740e-52,2.596260e-27,6.888100e-21,1.068750e-92,1.464070e-52,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.025000e+03,7.885780e-20,7.821870e-01,3.376230e-21,4.730560e-10,4.061310e-05,7.946050e-01,2.053550e-01,3.354230e-50,2.722670e-26,3.784200e-20,1.157810e-89,6.779220e-51,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.050000e+03,3.991810e-19,8.111430e-01,1.278850e-20,9.586160e-10,5.243100e-05,7.945990e-01,2.053490e-01,1.467500e-48,2.550110e-25,1.915580e-19,8.973820e-87,2.613730e-49,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.075000e+03,1.872540e-18,8.402220e-01,4.554400e-20,1.880200e-09,6.688910e-05,7.945920e-01,2.053420e-01,5.380910e-47,2.150170e-24,8.985860e-19,5.093950e-84,8.498830e-48,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.100000e+03,8.182480e-18,8.694200e-01,1.531390e-19,3.577300e-09,8.439510e-05,7.945830e-01,2.053330e-01,1.673640e-45,1.643830e-23,3.926570e-18,2.163260e-81,2.357870e-46,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.125000e+03,3.346500e-17,8.987350e-01,4.880240e-19,6.615660e-09,1.053890e-04,7.945720e-01,2.053220e-01,4.464430e-44,1.146980e-22,1.605900e-17,7.007340e-79,5.640790e-45,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.150000e+03,1.286550e-16,9.281660e-01,1.479160e-18,1.191400e-08,1.303400e-04,7.945600e-01,2.053100e-01,1.031630e-42,7.347820e-22,6.173770e-17,1.762270e-76,1.174940e-43,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.175000e+03,4.667760e-16,9.577100e-01,4.277520e-18,2.092880e-08,1.597480e-04,7.945450e-01,2.052950e-01,2.084100e-41,4.345540e-21,2.239910e-16,3.497000e-74,2.149760e-42,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.200000e+03,1.604040e-15,9.873650e-01,1.183710e-17,3.591730e-08,1.941390e-04,7.945280e-01,2.052780e-01,3.711970e-40,2.384430e-20,7.697160e-16,5.557310e-72,3.483180e-41,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.1,1.225000e+03,5.214100e-15,1.017130e+00,3.142980e-17,6.030490e-08,2.340620e-04,7.945080e-01,2.052580e-01,5.846850e-39,1.213860e-19,2.502000e-15,7.103570e-70,5.011840e-40,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.250000e+03,1.615930e-14,1.047010e+00,8.027050e-17,9.918800e-08,2.800910e-04,7.944850e-01,2.052350e-01,8.242240e-38,5.785230e-19,7.753880e-15,7.467020e-68,6.479110e-39,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.275000e+03,4.788130e-14,1.076990e+00,1.976410e-16,1.600100e-07,3.328200e-04,7.944580e-01,2.052090e-01,1.046690e-36,2.591390e-18,2.297460e-14,6.529640e-66,7.572980e-38,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.300000e+03,1.360020e-13,1.107080e+00,4.701330e-16,2.534530e-07,3.928560e-04,7.944280e-01,2.051780e-01,1.204640e-35,1.094870e-17,6.525310e-14,4.800950e-64,8.049660e-37,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.325000e+03,3.711950e-13,1.137270e+00,1.082510e-15,3.946030e-07,4.608260e-04,7.943940e-01,2.051440e-01,1.263550e-34,4.377810e-17,1.780840e-13,2.997350e-62,7.823200e-36,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.350000e+03,9.756820e-13,1.167580e+00,2.417090e-15,6.044320e-07,5.373640e-04,7.943560e-01,2.051060e-01,1.214130e-33,1.661680e-16,4.680410e-13,1.603540e-60,6.986350e-35,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.375000e+03,2.474940e-12,1.197990e+00,5.242400e-15,9.116810e-07,6.231150e-04,7.943130e-01,2.050630e-01,1.073890e-32,6.004490e-16,1.187060e-12,7.413500e-59,5.759440e-34,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.400000e+03,6.070250e-12,1.228500e+00,1.106160e-14,1.355200e-06,7.187280e-04,7.942650e-01,2.050150e-01,8.782240e-32,2.071050e-15,2.910900e-12,2.985230e-57,4.401870e-33,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.425000e+03,1.442170e-11,1.259130e+00,2.273960e-14,1.986830e-06,8.248570e-04,7.942120e-01,2.049610e-01,6.668120e-31,6.835320e-15,6.913790e-12,1.054660e-55,3.131500e-32,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.450000e+03,3.324450e-11,1.289860e+00,4.560450e-14,2.874890e-06,9.421540e-04,7.941530e-01,2.049020e-01,4.718720e-30,2.163600e-14,1.593160e-11,3.291370e-54,2.081320e-31,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.475000e+03,7.447360e-11,1.320700e+00,8.933860e-14,4.108420e-06,1.071270e-03,7.940880e-01,2.048370e-01,3.123410e-29,6.582250e-14,3.567220e-11,9.131060e-53,1.296870e-30,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.1,1.500000e+03,1.623680e-10,1.351640e+00,1.711530e-13,5.802160e-06,1.212850e-03,7.940160e-01,2.047650e-01,1.940310e-28,1.928480e-13,7.772360e-11,2.265230e-51,7.600350e-30,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
