Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
5.0,0.001,1.350000e+03,3.617400e-01,-1.169850e+00,2.851590e-17,5.170340e-05,2.281120e-16,7.070060e-15,1.283210e-06,1.758620e-11,4.621490e-01,6.233850e-07,8.896700e-20,4.285260e-14,5.834800e-07,1.117640e-18,4.751370e-26,2.703590e-13,6.471840e-26,6.919800e-05,4.697620e-01,1.245830e-06,6.796360e-02,5.608040e-18,2.198450e-24,1.881000e-19,1.592050e-23,1.807140e-20,5.712540e-07,1.000000e+00
5.0,0.001,1.375000e+03,3.618230e-01,-1.116630e+00,9.136170e-17,7.433830e-05,4.140910e-16,1.533360e-14,1.108270e-06,3.564260e-11,4.621440e-01,4.758030e-07,3.417770e-19,1.068490e-13,8.375550e-07,4.298930e-18,2.645400e-25,5.588360e-13,3.674560e-25,8.545730e-05,4.697380e-01,1.000400e-06,6.795450e-02,6.442400e-18,6.175960e-24,5.722930e-19,2.880660e-23,1.995960e-20,7.808390e-07,1.000000e+00
5.0,0.001,1.400000e+03,3.619210e-01,-1.063100e+00,2.807600e-16,1.055250e-04,7.361300e-16,3.235260e-14,9.621860e-07,7.042200e-11,4.621370e-01,3.668410e-07,1.250880e-18,2.578150e-13,1.186620e-06,1.574800e-17,1.384790e-24,1.125270e-12,1.959890e-24,1.047330e-04,4.697050e-01,8.097070e-07,6.794370e-02,7.364680e-18,1.672200e-23,1.673060e-18,5.104200e-23,2.196580e-20,1.055340e-06,1.000000e+00
5.0,0.001,1.425000e+03,3.620380e-01,-1.009230e+00,8.293820e-16,1.479890e-04,1.282920e-15,6.650390e-14,8.394910e-07,1.358220e-10,4.621270e-01,2.855460e-07,4.372800e-18,6.030380e-13,1.660430e-06,5.508260e-17,6.837570e-24,2.210290e-12,9.852190e-24,1.274280e-04,4.696620e-01,6.603000e-07,6.793070e-02,8.379910e-18,4.372260e-23,4.709550e-18,8.866200e-23,2.409120e-20,1.411160e-06,1.000000e+00
5.0,0.001,1.450000e+03,3.621750e-01,-9.549560e-01,2.359970e-15,2.051690e-04,2.194180e-15,1.333640e-13,7.358830e-07,2.560350e-10,4.621140e-01,2.242860e-07,1.463530e-17,1.369540e-12,2.296250e-06,1.844040e-16,3.194210e-23,4.240570e-12,4.682110e-23,1.539790e-04,4.696060e-01,5.423050e-07,6.791520e-02,9.493030e-18,1.105950e-22,1.278990e-17,1.511340e-22,2.633650e-20,1.867890e-06,1.000000e+00
5.0,0.001,1.475000e+03,3.623360e-01,-9.002160e-01,6.480650e-15,2.813500e-04,3.686250e-15,2.612340e-13,6.479340e-07,4.722770e-10,4.620970e-01,1.776850e-07,4.700100e-17,3.024500e-12,3.140250e-06,5.921920e-16,1.415770e-22,7.956000e-12,2.109600e-22,1.848490e-04,4.695330e-01,4.484080e-07,6.789690e-02,1.070880e-17,2.710840e-22,3.357110e-17,2.530510e-22,2.870210e-20,2.448720e-06,1.000000e+00
5.0,0.001,1.500000e+03,3.625230e-01,-8.449300e-01,1.720530e-14,3.818300e-04,6.088670e-15,5.004090e-13,5.729050e-07,8.533660e-10,4.620730e-01,1.419180e-07,1.451350e-16,6.504050e-12,4.249080e-06,1.828090e-15,5.969470e-22,1.461320e-11,9.035740e-22,2.205320e-04,4.694400e-01,3.731480e-07,6.787530e-02,1.203190e-17,6.448960e-22,8.531230e-17,4.165430e-22,3.118760e-20,3.180880e-06,1.000000e+00
5.0,0.001,1.525000e+03,3.627400e-01,-7.890000e-01,4.423440e-14,5.130950e-04,9.895610e-15,9.384220e-13,5.085890e-07,1.512000e-09,4.620430e-01,1.142290e-07,4.317550e-16,1.363750e-11,5.691620e-06,5.435250e-15,2.400250e-21,2.630390e-11,3.688220e-21,2.615510e-04,4.693220e-01,3.124090e-07,6.784980e-02,1.346670e-17,1.491160e-21,2.102290e-16,6.746380e-22,3.379170e-20,4.096040e-06,1.000000e+00
5.0,0.001,1.550000e+03,3.629910e-01,-7.323100e-01,1.103020e-13,6.830180e-04,1.583730e-14,1.724620e-12,4.532010e-07,2.629430e-09,4.620040e-01,9.261900e-08,1.239620e-15,2.791460e-11,7.550800e-06,1.559270e-14,9.224830e-21,4.644520e-11,1.438040e-20,3.084520e-04,4.691710e-01,2.630660e-07,6.782000e-02,1.501720e-17,3.355850e-21,5.030990e-16,1.075900e-21,3.651260e-20,5.230820e-06,1.000000e+00
5.0,0.001,1.575000e+03,3.632790e-01,-6.747170e-01,2.671580e-13,9.010790e-04,2.497770e-14,3.109000e-12,4.052880e-07,4.492060e-09,4.619540e-01,7.562300e-08,3.440780e-15,5.584360e-11,9.925660e-06,4.323580e-14,3.396060e-20,8.051890e-11,5.367510e-20,3.618080e-04,4.689810e-01,2.227300e-07,6.778520e-02,1.668710e-17,7.359910e-21,1.170830e-15,1.690740e-21,3.934730e-20,6.627180e-06,1.000000e+00
