Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
3850,0.569792,1.017870e-02,1.573060e+04,1.809510e+07,1.266430e+00,1.811820e-02,9.036130e-05
3875,0.569792,1.010890e-02,1.516600e+04,1.848130e+07,1.266410e+00,1.787790e-02,9.066100e-05
3900,0.569792,1.004320e-02,1.459730e+04,1.885330e+07,1.266470e+00,1.764770e-02,9.096030e-05
3925,0.569792,9.981250e-03,1.402980e+04,1.921110e+07,1.266630e+00,1.742720e-02,9.125990e-05
3950,0.569792,9.923070e-03,1.346790e+04,1.955490e+07,1.266930e+00,1.721590e-02,9.156050e-05
3975,0.569792,9.868460e-03,1.291550e+04,1.988460e+07,1.267390e+00,1.701350e-02,9.186290e-05
4000,0.569792,9.817260e-03,1.237560e+04,2.020070e+07,1.268030e+00,1.681950e-02,9.216760e-05
200,1.01325,2.772030e-02,1.191090e+03,-8.321660e+06,1.336580e+00,1.689080e+00,1.026650e-05
225,1.01325,2.772030e-02,1.214470e+03,-8.291600e+06,1.327970e+00,1.501410e+00,1.132950e-05
250,1.01325,2.772030e-02,1.240390e+03,-8.260920e+06,1.318930e+00,1.351260e+00,1.237070e-05
275,1.01325,2.772030e-02,1.269400e+03,-8.229550e+06,1.309400e+00,1.228420e+00,1.338950e-05
300,1.01325,2.772030e-02,1.301360e+03,-8.197420e+06,1.299550e+00,1.126050e+00,1.438540e-05
325,1.01325,2.772010e-02,1.336040e+03,-8.164460e+06,1.289590e+00,1.039430e+00,1.545670e-05
350,1.01325,2.771970e-02,1.373530e+03,-8.130600e+06,1.279640e+00,9.651650e-01,1.652120e-05
375,1.01325,2.771850e-02,1.414340e+03,-8.095760e+06,1.269760e+00,9.007850e-01,1.757890e-05
400,1.01325,2.771620e-02,1.459620e+03,-8.059840e+06,1.259920e+00,8.444130e-01,1.862960e-05
425,1.01325,2.771150e-02,1.511290e+03,-8.022720e+06,1.250060e+00,7.946070e-01,1.967300e-05
450,1.01325,2.770290e-02,1.572120e+03,-7.984200e+06,1.240130e+00,7.502310e-01,2.070850e-05
475,1.01325,2.768820e-02,1.646040e+03,-7.944010e+06,1.230060e+00,7.103680e-01,2.173480e-05
500,1.01325,2.766440e-02,1.738440e+03,-7.901750e+06,1.219810e+00,6.742690e-01,2.275000e-05
525,1.01325,2.762730e-02,1.856810e+03,-7.856870e+06,1.209410e+00,6.413000e-01,2.365450e-05
550,1.01325,2.757180e-02,2.011770e+03,-7.808600e+06,1.198880e+00,6.109200e-01,2.452950e-05
575,1.01325,2.749100e-02,2.218630e+03,-7.755850e+06,1.188330e+00,5.826460e-01,2.537050e-05
600,1.01325,2.737630e-02,2.499770e+03,-7.697060e+06,1.177990e+00,5.560390e-01,2.617270e-05
625,1.01325,2.721620e-02,2.887660e+03,-7.629980e+06,1.168310e+00,5.306770e-01,2.687680e-05
650,1.01325,2.699600e-02,3.427440e+03,-7.551410e+06,1.160050e+00,5.061370e-01,2.752990e-05
675,1.01325,2.669640e-02,4.176160e+03,-7.456870e+06,1.154340e+00,4.819820e-01,2.813040e-05
700,1.01325,2.629380e-02,5.194210e+03,-7.340350e+06,1.152490e+00,4.577600e-01,2.867840e-05
725,1.01325,2.576310e-02,6.526280e+03,-7.194530e+06,1.155640e+00,4.330530e-01,2.917590e-05
750,1.01325,2.508260e-02,8.178070e+03,-7.011360e+06,1.164290e+00,4.075620e-01,2.962780e-05
775,1.01325,2.424300e-02,1.009980e+04,-6.783360e+06,1.178140e+00,3.812120e-01,3.004410e-05
800,1.01325,2.325360e-02,1.217930e+04,-6.505040e+06,1.196050e+00,3.542270e-01,3.044300e-05
825,1.01325,2.214590e-02,1.423770e+04,-6.174550e+06,1.216090e+00,3.271310e-01,3.085320e-05
850,1.01325,2.097160e-02,1.602810e+04,-5.795370e+06,1.235720e+00,3.006730e-01,3.131040e-05
875,1.01325,1.979510e-02,1.726070e+04,-5.377800e+06,1.252120e+00,2.756960e-01,3.184790e-05
900,1.01325,1.868180e-02,1.767280e+04,-4.939210e+06,1.262840e+00,2.529640e-01,3.248480e-05
925,1.01325,1.768630e-02,1.713470e+04,-4.502140e+06,1.266670e+00,2.330120e-01,3.321700e-05
950,1.01325,1.684310e-02,1.572470e+04,-4.089800e+06,1.264200e+00,2.160620e-01,3.401890e-05
975,1.01325,1.616340e-02,1.371080e+04,-3.720960e+06,1.257610e+00,2.020280e-01,3.485410e-05
1000,1.01325,1.564000e-02,1.144040e+04,-3.406380e+06,1.249870e+00,1.905980e-01,3.568880e-05
1025,1.01325,1.525350e-02,9.220310e+03,-3.148490e+06,1.243940e+00,1.813540e-01,3.645090e-05
1050,1.01325,1.497970e-02,7.259810e+03,-2.943180e+06,1.242250e+00,1.738580e-01,3.717770e-05
1075,1.01325,1.479390e-02,5.670040e+03,-2.782390e+06,1.246400e+00,1.677090e-01,3.786970e-05
1100,1.01325,1.467330e-02,4.483080e+03,-2.656300e+06,1.256580e+00,1.625620e-01,3.853250e-05
1125,1.01325,1.459810e-02,3.665870e+03,-2.555140e+06,1.270840e+00,1.581340e-01,3.917330e-05
1150,1.01325,1.455250e-02,3.141580e+03,-2.470560e+06,1.285700e+00,1.542130e-01,3.979830e-05
1175,1.01325,1.452530e-02,2.822180e+03,-2.396360e+06,1.298150e+00,1.506500e-01,4.041220e-05
1200,1.01325,1.450920e-02,2.633690e+03,-2.328370e+06,1.307010e+00,1.473480e-01,4.101790e-05
1225,1.01325,1.449950e-02,2.524330e+03,-2.264020e+06,1.312620e+00,1.442440e-01,4.161720e-05
1250,1.01325,1.449370e-02,2.461510e+03,-2.201770e+06,1.315830e+00,1.413030e-01,4.221120e-05
1275,1.01325,1.449010e-02,2.425850e+03,-2.140720e+06,1.317490e+00,1.384980e-01,4.280060e-05
1300,1.01325,1.448790e-02,2.406090e+03,-2.080340e+06,1.318180e+00,1.358140e-01,4.338580e-05
1325,1.01325,1.448650e-02,2.395750e+03,-2.020340e+06,1.318280e+00,1.332380e-01,4.396720e-05
1350,1.01325,1.448560e-02,2.391090e+03,-1.960510e+06,1.318030e+00,1.307630e-01,4.454490e-05
1375,1.01325,1.448500e-02,2.389900e+03,-1.900750e+06,1.317550e+00,1.283800e-01,4.511930e-05
1400,1.01325,1.448460e-02,2.390920e+03,-1.841000e+06,1.316930e+00,1.260840e-01,4.569060e-05
1425,1.01325,1.448430e-02,2.393350e+03,-1.781200e+06,1.316220e+00,1.238700e-01,4.625880e-05
1450,1.01325,1.448410e-02,2.396750e+03,-1.721320e+06,1.315450e+00,1.217320e-01,4.682420e-05
1475,1.01325,1.448400e-02,2.400820e+03,-1.661350e+06,1.314640e+00,1.196680e-01,4.738680e-05
1500,1.01325,1.448390e-02,2.405390e+03,-1.601280e+06,1.313780e+00,1.176730e-01,4.794700e-05
1525,1.01325,1.448380e-02,2.410370e+03,-1.541080e+06,1.312900e+00,1.157430e-01,4.850470e-05
1550,1.01325,1.448370e-02,2.415700e+03,-1.480750e+06,1.311990e+00,1.138750e-01,4.906020e-05
1575,1.01325,1.448360e-02,2.421370e+03,-1.420290e+06,1.311050e+00,1.120670e-01,4.961350e-05
1600,1.01325,1.448350e-02,2.427360e+03,-1.359680e+06,1.310080e+00,1.103150e-01,5.016480e-05
1625,1.01325,1.448340e-02,2.433710e+03,-1.298920e+06,1.309080e+00,1.086170e-01,5.071410e-05
1650,1.01325,1.448330e-02,2.440440e+03,-1.237990e+06,1.308050e+00,1.069710e-01,5.126170e-05
1675,1.01325,1.448320e-02,2.447600e+03,-1.176900e+06,1.306980e+00,1.053730e-01,5.180750e-05
1700,1.01325,1.448300e-02,2.455240e+03,-1.115610e+06,1.305860e+00,1.038220e-01,5.235170e-05
1725,1.01325,1.448280e-02,2.463430e+03,-1.054130e+06,1.304690e+00,1.023160e-01,5.289440e-05
1750,1.01325,1.448250e-02,2.472250e+03,-9.924340e+05,1.303470e+00,1.008530e-01,5.343560e-05
1775,1.01325,1.448220e-02,2.481770e+03,-9.305100e+05,1.302190e+00,9.943050e-02,5.397550e-05
1800,1.01325,1.448190e-02,2.492090e+03,-8.683390e+05,1.300830e+00,9.804710e-02,5.451420e-05
1825,1.01325,1.448150e-02,2.503330e+03,-8.058980e+05,1.299400e+00,9.670110e-02,5.505160e-05
1850,1.01325,1.448090e-02,2.515590e+03,-7.431640e+05,1.297890e+00,9.539100e-02,5.558790e-05
1875,1.01325,1.448030e-02,2.529010e+03,-6.801090e+05,1.296290e+00,9.411510e-02,5.612320e-05
1900,1.01325,1.447960e-02,2.543710e+03,-6.167030e+05,1.294580e+00,9.287220e-02,5.665750e-05
1925,1.01325,1.447880e-02,2.559840e+03,-5.529120e+05,1.292770e+00,9.166070e-02,5.719090e-05
1950,1.01325,1.447780e-02,2.577570e+03,-4.886970e+05,1.290850e+00,9.047940e-02,5.772350e-05
1975,1.01325,1.447660e-02,2.597060e+03,-4.240180e+05,1.288810e+00,8.932700e-02,5.825530e-05
2000,1.01325,1.447530e-02,2.618480e+03,-3.588280e+05,1.286650e+00,8.820230e-02,5.878630e-05
2025,1.01325,1.447380e-02,2.642040e+03,-2.930760e+05,1.284350e+00,8.710410e-02,5.927580e-05
2050,1.01325,1.447200e-02,2.667910e+03,-2.267070e+05,1.281930e+00,8.603130e-02,5.976380e-05
2075,1.01325,1.447000e-02,2.696330e+03,-1.596600e+05,1.279380e+00,8.498280e-02,6.025030e-05
2100,1.01325,1.446760e-02,2.727490e+03,-9.186790e+04,1.276690e+00,8.395760e-02,6.073550e-05
2125,1.01325,1.446500e-02,2.761640e+03,-2.326030e+04,1.273870e+00,8.295460e-02,6.121940e-05
2150,1.01325,1.446190e-02,2.799000e+03,4.624070e+04,1.270930e+00,8.197280e-02,6.170190e-05
2175,1.01325,1.445850e-02,2.839830e+03,1.167190e+05,1.267860e+00,8.101150e-02,6.218320e-05
2200,1.01325,1.445470e-02,2.884370e+03,1.882630e+05,1.264680e+00,8.006950e-02,6.266340e-05
2225,1.01325,1.445030e-02,2.932900e+03,2.609700e+05,1.261400e+00,7.914600e-02,6.314240e-05
2250,1.01325,1.444540e-02,2.985670e+03,3.349430e+05,1.258020e+00,7.824020e-02,6.362020e-05
2275,1.01325,1.444000e-02,3.042960e+03,4.102910e+05,1.254570e+00,7.735120e-02,6.409700e-05
2300,1.01325,1.443390e-02,3.105060e+03,4.871310e+05,1.251050e+00,7.647810e-02,6.457280e-05
2325,1.01325,1.442710e-02,3.172250e+03,5.655870e+05,1.247490e+00,7.562030e-02,6.504760e-05
2350,1.01325,1.441960e-02,3.244820e+03,6.457890e+05,1.243890e+00,7.477680e-02,6.552140e-05
2375,1.01325,1.441130e-02,3.323060e+03,7.278750e+05,1.240290e+00,7.394700e-02,6.599430e-05
2400,1.01325,1.440210e-02,3.407270e+03,8.119920e+05,1.236690e+00,7.313000e-02,6.646630e-05
2425,1.01325,1.439190e-02,3.497750e+03,8.982910e+05,1.233120e+00,7.232520e-02,6.693740e-05
2450,1.01325,1.438080e-02,3.594780e+03,9.869340e+05,1.229600e+00,7.153180e-02,6.740780e-05
2475,1.01325,1.436860e-02,3.698680e+03,1.078090e+06,1.226150e+00,7.074920e-02,6.787730e-05
2500,1.01325,1.435530e-02,3.809730e+03,1.171930e+06,1.222780e+00,6.997670e-02,6.834600e-05
2525,1.01325,1.434070e-02,3.928230e+03,1.268640e+06,1.219520e+00,6.921350e-02,6.881400e-05
2550,1.01325,1.432480e-02,4.054470e+03,1.368400e+06,1.216380e+00,6.845910e-02,6.928130e-05
2575,1.01325,1.430760e-02,4.188720e+03,1.471430e+06,1.213380e+00,6.771290e-02,6.974790e-05
2600,1.01325,1.428890e-02,4.331280e+03,1.577910e+06,1.210530e+00,6.697420e-02,7.021380e-05
2625,1.01325,1.426870e-02,4.482400e+03,1.688060e+06,1.207840e+00,6.624240e-02,7.067890e-05
2650,1.01325,1.424680e-02,4.642350e+03,1.802100e+06,1.205340e+00,6.551700e-02,7.114340e-05
2675,1.01325,1.422330e-02,4.811380e+03,1.920250e+06,1.203020e+00,6.479740e-02,7.160720e-05
2700,1.01325,1.419790e-02,4.989740e+03,2.042750e+06,1.200910e+00,6.408300e-02,7.207040e-05
2725,1.01325,1.417070e-02,5.177640e+03,2.169820e+06,1.199000e+00,6.337340e-02,7.253280e-05
2750,1.01325,1.414160e-02,5.375320e+03,2.301710e+06,1.197300e+00,6.266810e-02,7.299440e-05
2775,1.01325,1.411040e-02,5.582970e+03,2.438670e+06,1.195820e+00,6.196650e-02,7.345540e-05
2800,1.01325,1.407710e-02,5.800780e+03,2.580950e+06,1.194570e+00,6.126830e-02,7.391550e-05
2825,1.01325,1.404160e-02,6.028930e+03,2.728800e+06,1.193540e+00,6.057310e-02,7.437480e-05
2850,1.01325,1.400380e-02,6.267560e+03,2.882480e+06,1.192730e+00,5.988030e-02,7.483320e-05
2875,1.01325,1.396380e-02,6.516830e+03,3.042260e+06,1.192150e+00,5.918970e-02,7.529070e-05
2900,1.01325,1.392130e-02,6.776860e+03,3.208410e+06,1.191800e+00,5.850100e-02,7.574720e-05
2925,1.01325,1.387630e-02,7.047760e+03,3.381200e+06,1.191670e+00,5.781370e-02,7.620250e-05
2950,1.01325,1.382890e-02,7.329620e+03,3.560890e+06,1.191770e+00,5.712760e-02,7.665670e-05
2975,1.01325,1.377880e-02,7.622530e+03,3.747770e+06,1.192090e+00,5.644250e-02,7.710950e-05
3000,1.01325,1.372610e-02,7.926540e+03,3.942110e+06,1.192620e+00,5.575810e-02,7.756100e-05
3025,1.01325,1.367070e-02,8.241720e+03,4.144190e+06,1.193380e+00,5.507430e-02,7.801090e-05
3050,1.01325,1.361270e-02,8.568100e+03,4.354290e+06,1.194340e+00,5.439080e-02,7.845920e-05
3075,1.01325,1.355180e-02,8.905710e+03,4.572690e+06,1.195510e+00,5.370750e-02,7.890580e-05
3100,1.01325,1.348820e-02,9.254560e+03,4.799670e+06,1.196880e+00,5.302430e-02,7.935040e-05
3125,1.01325,1.342180e-02,9.614650e+03,5.035510e+06,1.198450e+00,5.234120e-02,7.979290e-05
3150,1.01325,1.335260e-02,9.985940e+03,5.280490e+06,1.200210e+00,5.165810e-02,8.023330e-05
3175,1.01325,1.328060e-02,1.036840e+04,5.534900e+06,1.202160e+00,5.097500e-02,8.067130e-05
3200,1.01325,1.320580e-02,1.076180e+04,5.799000e+06,1.204290e+00,5.029180e-02,8.110690e-05
3225,1.01325,1.312820e-02,1.116620e+04,6.073080e+06,1.206600e+00,4.960880e-02,8.153990e-05
3250,1.01325,1.304790e-02,1.158110e+04,6.357400e+06,1.209070e+00,4.892580e-02,8.197020e-05
3275,1.01325,1.296480e-02,1.200610e+04,6.652220e+06,1.211700e+00,4.824310e-02,8.239770e-05
3300,1.01325,1.287900e-02,1.244060e+04,6.957780e+06,1.214490e+00,4.756080e-02,8.282230e-05
3325,1.01325,1.279050e-02,1.288370e+04,7.274320e+06,1.217420e+00,4.687910e-02,8.324390e-05
3350,1.01325,1.269960e-02,1.333420e+04,7.602030e+06,1.220490e+00,4.619830e-02,8.366250e-05
3375,1.01325,1.260610e-02,1.379030e+04,7.941080e+06,1.223680e+00,4.551860e-02,8.407790e-05
3400,1.01325,1.251020e-02,1.424980e+04,8.291580e+06,1.226970e+00,4.484030e-02,8.449020e-05
3425,1.01325,1.241220e-02,1.470960e+04,8.653570e+06,1.230360e+00,4.416400e-02,8.489930e-05
3450,1.01325,1.231200e-02,1.516620e+04,9.027030e+06,1.233820e+00,4.349020e-02,8.530500e-05
3475,1.01325,1.220990e-02,1.561500e+04,9.411820e+06,1.237320e+00,4.281940e-02,8.570740e-05
3500,1.01325,1.210620e-02,1.605050e+04,9.807670e+06,1.240840e+00,4.215230e-02,8.610640e-05
3525,1.01325,1.200100e-02,1.646660e+04,1.021420e+07,1.244340e+00,4.148970e-02,8.650170e-05
3550,1.01325,1.189470e-02,1.685640e+04,1.063080e+07,1.247780e+00,4.083260e-02,8.689330e-05
3575,1.01325,1.178760e-02,1.721250e+04,1.105670e+07,1.251130e+00,4.018190e-02,8.728090e-05
3600,1.01325,1.168000e-02,1.752730e+04,1.149110e+07,1.254340e+00,3.953870e-02,8.766420e-05
3625,1.01325,1.157240e-02,1.779350e+04,1.193270e+07,1.257370e+00,3.890430e-02,8.804310e-05
3650,1.01325,1.146510e-02,1.800430e+04,1.238030e+07,1.260190e+00,3.827970e-02,8.841720e-05
3675,1.01325,1.135870e-02,1.815410e+04,1.283240e+07,1.262760e+00,3.766620e-02,8.878610e-05
3700,1.01325,1.125340e-02,1.823880e+04,1.328740e+07,1.265060e+00,3.706500e-02,8.914970e-05
3725,1.01325,1.114970e-02,1.825580e+04,1.374380e+07,1.267070e+00,3.647710e-02,8.950770e-05
3750,1.01325,1.104810e-02,1.820460e+04,1.419970e+07,1.268780e+00,3.590370e-02,8.986000e-05
3775,1.01325,1.094890e-02,1.808660e+04,1.465340e+07,1.270200e+00,3.534560e-02,9.020640e-05
3800,1.01325,1.085240e-02,1.790490e+04,1.510350e+07,1.271350e+00,3.480360e-02,9.054690e-05
3825,1.01325,1.075890e-02,1.766410e+04,1.554820e+07,1.272250e+00,3.427810e-02,9.088190e-05
3850,1.01325,1.066850e-02,1.737000e+04,1.598620e+07,1.272920e+00,3.376960e-02,9.121140e-05
3875,1.01325,1.058160e-02,1.702920e+04,1.641630e+07,1.273400e+00,3.327840e-02,9.153590e-05
3900,1.01325,1.049820e-02,1.664860e+04,1.683730e+07,1.273740e+00,3.280440e-02,9.185580e-05
3925,1.01325,1.041840e-02,1.623520e+04,1.724850e+07,1.273960e+00,3.234760e-02,9.217180e-05
3950,1.01325,1.034220e-02,1.579590e+04,1.764890e+07,1.274110e+00,3.190770e-02,9.248440e-05
3975,1.01325,1.026960e-02,1.533700e+04,1.803810e+07,1.274230e+00,3.148450e-02,9.279430e-05
4000,1.01325,1.020060e-02,1.486450e+04,1.841560e+07,1.274340e+00,3.107750e-02,9.310220e-05
200,1.80184,2.772030e-02,1.191090e+03,-8.321660e+06,1.336580e+00,3.003660e+00,1.026650e-05
225,1.80184,2.772030e-02,1.214470e+03,-8.291600e+06,1.327970e+00,2.669920e+00,1.132950e-05
250,1.80184,2.772030e-02,1.240390e+03,-8.260920e+06,1.318940e+00,2.402930e+00,1.237070e-05
275,1.80184,2.772030e-02,1.269380e+03,-8.229550e+06,1.309400e+00,2.184480e+00,1.338950e-05
300,1.80184,2.772030e-02,1.301260e+03,-8.197420e+06,1.299570e+00,2.002430e+00,1.438540e-05
325,1.80184,2.772020e-02,1.335750e+03,-8.164470e+06,1.289640e+00,1.848390e+00,1.545680e-05
350,1.80184,2.771980e-02,1.372760e+03,-8.130620e+06,1.279780e+00,1.716340e+00,1.652140e-05
375,1.80184,2.771900e-02,1.412560e+03,-8.095810e+06,1.270040e+00,1.601870e+00,1.757920e-05
400,1.80184,2.771720e-02,1.455900e+03,-8.059960e+06,1.260430e+00,1.501660e+00,1.863030e-05
425,1.80184,2.771370e-02,1.504140e+03,-8.022970e+06,1.250930e+00,1.413150e+00,1.967460e-05
450,1.80184,2.770730e-02,1.559300e+03,-7.984690e+06,1.241480e+00,1.334330e+00,2.071190e-05
475,1.80184,2.769620e-02,1.624310e+03,-7.944920e+06,1.232000e+00,1.263600e+00,2.174130e-05
500,1.80184,2.767830e-02,1.703220e+03,-7.903360e+06,1.222460e+00,1.199640e+00,2.276180e-05
525,1.80184,2.765030e-02,1.801740e+03,-7.859600e+06,1.212800e+00,1.141360e+00,2.367460e-05
550,1.80184,2.760830e-02,1.927910e+03,-7.813050e+06,1.202990e+00,1.087830e+00,2.456200e-05
575,1.80184,2.754710e-02,2.093260e+03,-7.762880e+06,1.193060e+00,1.038220e+00,2.542080e-05
600,1.80184,2.745970e-02,2.314360e+03,-7.707920e+06,1.183110e+00,9.918050e-01,2.624700e-05
625,1.80184,2.733740e-02,2.614780e+03,-7.646500e+06,1.173450e+00,9.478920e-01,2.698220e-05
650,1.80184,2.716860e-02,3.026900e+03,-7.576250e+06,1.164640e+00,9.058090e-01,2.767360e-05
675,1.80184,2.693850e-02,3.592210e+03,-7.493880e+06,1.157580e+00,8.648720e-01,2.831900e-05
700,1.80184,2.662850e-02,4.357320e+03,-7.394980e+06,1.153380e+00,8.243860e-01,2.891740e-05
725,1.80184,2.621740e-02,5.363640e+03,-7.274000e+06,1.153160e+00,7.836710e-01,2.946910e-05
750,1.80184,2.568450e-02,6.631950e+03,-7.124600e+06,1.157680e+00,7.421500e-01,2.997560e-05
775,1.80184,2.501460e-02,8.148710e+03,-6.940320e+06,1.167120e+00,6.994790e-01,3.044100e-05
800,1.80184,2.420400e-02,9.859570e+03,-6.715540e+06,1.181020e+00,6.556600e-01,3.087420e-05
825,1.80184,2.326440e-02,1.166790e+04,-6.446520e+06,1.198320e+00,6.111100e-01,3.129100e-05
850,1.80184,2.222450e-02,1.343320e+04,-6.132490e+06,1.217420e+00,5.666240e-01,3.171520e-05
875,1.80184,2.112750e-02,1.497160e+04,-5.776740e+06,1.236280e+00,5.232660e-01,3.217600e-05
900,1.80184,2.002560e-02,1.607330e+04,-5.387550e+06,1.252650e+00,4.821970e-01,3.270090e-05
925,1.80184,1.897180e-02,1.654550e+04,-4.978350e+06,1.264500e+00,4.444750e-01,3.330730e-05
950,1.80184,1.801170e-02,1.627690e+04,-4.566490e+06,1.270620e+00,4.108780e-01,3.399610e-05
975,1.80184,1.717670e-02,1.528990e+04,-4.170530e+06,1.271030e+00,3.817840e-01,3.475110e-05
1000,1.80184,1.648140e-02,1.374450e+04,-3.806670e+06,1.267050e+00,3.571710e-01,3.554580e-05
1025,1.80184,1.592470e-02,1.188120e+04,-3.485960e+06,1.260820e+00,3.366900e-01,3.630410e-05
1050,1.80184,1.549490e-02,9.944940e+03,-3.213200e+06,1.254680e+00,3.198020e-01,3.704930e-05
1075,1.80184,1.517420e-02,8.126290e+03,-2.987710e+06,1.250740e+00,3.059000e-01,3.776960e-05
1100,1.80184,1.494300e-02,6.545980e+03,-2.804890e+06,1.250600e+00,2.943930e-01,3.846120e-05
1125,1.80184,1.478220e-02,5.264250e+03,-2.657910e+06,1.255160e+00,2.847530e-01,3.912620e-05
1150,1.80184,1.467430e-02,4.293060e+03,-2.539070e+06,1.264190e+00,2.765290e-01,3.976890e-05
1175,1.80184,1.460420e-02,3.604560e+03,-2.440890e+06,1.276040e+00,2.693520e-01,4.039460e-05
1200,1.80184,1.455970e-02,3.144280e+03,-2.356940e+06,1.288180e+00,2.629370e-01,4.100760e-05
1225,1.80184,1.453180e-02,2.850020e+03,-2.282300e+06,1.298510e+00,2.570780e-01,4.161130e-05
1250,1.80184,1.451440e-02,2.667390e+03,-2.213510e+06,1.306120e+00,2.516360e-01,4.220780e-05
1275,1.80184,1.450360e-02,2.556060e+03,-2.148340e+06,1.311130e+00,2.465170e-01,4.279870e-05
1300,1.80184,1.449670e-02,2.488980e+03,-2.085350e+06,1.314120e+00,2.416620e-01,4.338470e-05
1325,1.80184,1.449240e-02,2.449030e+03,-2.023660e+06,1.315730e+00,2.370310e-01,4.396650e-05
1350,1.80184,1.448960e-02,2.425720e+03,-1.962760e+06,1.316430e+00,2.325970e-01,4.454460e-05
1375,1.80184,1.448770e-02,2.412670e+03,-1.902290e+06,1.316560e+00,2.283380e-01,4.511910e-05
1400,1.80184,1.448650e-02,2.406030e+03,-1.842070e+06,1.316320e+00,2.242420e-01,4.569040e-05
1425,1.80184,1.448570e-02,2.403460e+03,-1.781960e+06,1.315850e+00,2.202950e-01,4.625870e-05
1450,1.80184,1.448510e-02,2.403510e+03,-1.721880e+06,1.315240e+00,2.164890e-01,4.682410e-05
1475,1.80184,1.448470e-02,2.405290e+03,-1.661770e+06,1.314530e+00,2.128130e-01,4.738680e-05
1500,1.80184,1.448440e-02,2.408260e+03,-1.601600e+06,1.313750e+00,2.092620e-01,4.794700e-05
1525,1.80184,1.448420e-02,2.412060e+03,-1.541350e+06,1.312930e+00,2.058290e-01,4.850470e-05
1550,1.80184,1.448400e-02,2.416480e+03,-1.480990e+06,1.312070e+00,2.025070e-01,4.906020e-05
1575,1.80184,1.448390e-02,2.421380e+03,-1.420520e+06,1.311180e+00,1.992900e-01,4.961350e-05
1600,1.80184,1.448370e-02,2.426690e+03,-1.359920e+06,1.310260e+00,1.961750e-01,5.016480e-05
1625,1.80184,1.448360e-02,2.432380e+03,-1.299180e+06,1.309320e+00,1.931550e-01,5.071420e-05
1650,1.80184,1.448350e-02,2.438430e+03,-1.238300e+06,1.308350e+00,1.902270e-01,5.126170e-05
1675,1.80184,1.448340e-02,2.444850e+03,-1.177260e+06,1.307350e+00,1.873860e-01,5.180750e-05
1700,1.80184,1.448320e-02,2.451670e+03,-1.116050e+06,1.306320e+00,1.846290e-01,5.235170e-05
1725,1.80184,1.448310e-02,2.458920e+03,-1.054670e+06,1.305250e+00,1.819510e-01,5.289440e-05
1750,1.80184,1.448290e-02,2.466650e+03,-9.931030e+05,1.304140e+00,1.793490e-01,5.343570e-05
1775,1.80184,1.448260e-02,2.474920e+03,-9.313340e+05,1.302980e+00,1.768200e-01,5.397560e-05
1800,1.80184,1.448240e-02,2.483790e+03,-8.693520e+05,1.301770e+00,1.743610e-01,5.451420e-05
1825,1.80184,1.448200e-02,2.493340e+03,-8.071390e+05,1.300510e+00,1.719690e-01,5.505160e-05
1850,1.80184,1.448170e-02,2.503660e+03,-7.446780e+05,1.299190e+00,1.696400e-01,5.558800e-05
1875,1.80184,1.448120e-02,2.514840e+03,-6.819490e+05,1.297790e+00,1.673730e-01,5.612330e-05
1900,1.80184,1.448070e-02,2.526970e+03,-6.189280e+05,1.296330e+00,1.651650e-01,5.665760e-05
1925,1.80184,1.448000e-02,2.540170e+03,-5.555910e+05,1.294780e+00,1.630120e-01,5.719100e-05
1950,1.80184,1.447930e-02,2.554560e+03,-4.919090e+05,1.293150e+00,1.609140e-01,5.772350e-05
1975,1.80184,1.447840e-02,2.570250e+03,-4.278520e+05,1.291420e+00,1.588680e-01,5.825530e-05
2000,1.80184,1.447740e-02,2.587390e+03,-3.633850e+05,1.289600e+00,1.568710e-01,5.878640e-05
2025,1.80184,1.447630e-02,2.606120e+03,-2.984690e+05,1.287670e+00,1.549220e-01,5.927590e-05
2050,1.80184,1.447490e-02,2.626570e+03,-2.330650e+05,1.285640e+00,1.530190e-01,5.976380e-05
2075,1.80184,1.447340e-02,2.648920e+03,-1.671250e+05,1.283500e+00,1.511590e-01,6.025040e-05
2100,1.80184,1.447160e-02,2.673320e+03,-1.006020e+05,1.281250e+00,1.493420e-01,6.073560e-05
2125,1.80184,1.446970e-02,2.699940e+03,-3.344070e+04,1.278890e+00,1.475640e-01,6.121940e-05
