P_atm,Bg,T_K,regime,Bc_mpp,Bc_ref,Bc_err_pct,hw_mpp_MJkg,hw_ref_MJkg,hw_err_pct
0.001,0.02,2025,ACTIF,1.71779000e-01,1.71777555e-01,0.0008,8.01256000e-01,8.00772839e-01,0.0603
0.001,0.02,2050,ACTIF,1.71889000e-01,1.71887635e-01,0.0008,8.48539000e-01,8.47990000e-01,0.0647
0.001,0.02,2075,ACTIF,1.72002000e-01,1.72000815e-01,0.0007,8.97283000e-01,8.96664218e-01,0.0690
0.001,0.02,2100,ACTIF,1.72118000e-01,1.72116338e-01,0.0010,9.47488000e-01,9.46797737e-01,0.0729
0.001,0.02,2125,ACTIF,1.72234000e-01,1.72233402e-01,0.0003,9.99123000e-01,9.98359865e-01,0.0764
0.001,0.02,2150,ACTIF,1.72352000e-01,1.72351209e-01,0.0005,1.05212000e+00,1.05128270e+00,0.0796
0.001,0.02,2175,ACTIF,1.72469000e-01,1.72469052e-01,-0.0000,1.10636000e+00,1.10545833e+00,0.0816
0.001,0.02,2200,ACTIF,1.72586000e-01,1.72586428e-01,-0.0002,1.16171000e+00,1.16073911e+00,0.0836
0.001,0.02,2225,ACTIF,1.72703000e-01,1.72703193e-01,-0.0001,1.21797000e+00,1.21694104e+00,0.0846
0.001,0.02,2250,ACTIF,1.72819000e-01,1.72819757e-01,-0.0004,1.27492000e+00,1.27385200e+00,0.0838
0.001,0.02,2275,ACTIF,1.72936000e-01,1.72937338e-01,-0.0008,1.33235000e+00,1.33124531e+00,0.0830
0.001,0.02,2300,ACTIF,1.73057000e-01,1.73058269e-01,-0.0007,1.39003000e+00,1.38889884e+00,0.0814
0.001,0.02,2325,ACTIF,1.73185000e-01,1.73186376e-01,-0.0008,1.44776000e+00,1.44661954e+00,0.0788
0.001,0.02,2350,ACTIF,1.73326000e-01,1.73327441e-01,-0.0008,1.50541000e+00,1.50427225e+00,0.0756
0.001,0.02,2375,ACTIF,1.73489000e-01,1.73489773e-01,-0.0004,1.56295000e+00,1.56181157e+00,0.0729
0.001,0.02,2400,ACTIF,1.73685000e-01,1.73684932e-01,0.0000,1.62044000e+00,1.61931513e+00,0.0695
0.001,0.02,2425,ACTIF,1.73930000e-01,1.73928666e-01,0.0008,1.67814000e+00,1.67701765e+00,0.0669
0.001,0.02,2450,ACTIF,1.74246000e-01,1.74242158e-01,0.0022,1.73648000e+00,1.73534605e+00,0.0653
0.001,0.02,2475,ACTIF,1.74661000e-01,1.74653698e-01,0.0042,1.79612000e+00,1.79495795e+00,0.0647
0.001,0.02,2500,ACTIF,1.75212000e-01,1.75200966e-01,0.0063,1.85802000e+00,1.85678757e+00,0.0664
0.001,0.02,2525,ACTIF,1.75952000e-01,1.75934112e-01,0.0102,1.92345000e+00,1.92210490e+00,0.0700
0.001,0.02,2550,ACTIF,1.76946000e-01,1.76919930e-01,0.0147,1.99411000e+00,1.99259494e+00,0.0760
0.001,0.02,2575,ACTIF,1.78285000e-01,1.78247463e-01,0.0211,2.07224000e+00,2.07046516e+00,0.0857
0.001,0.02,2600,ACTIF,1.80088000e-01,1.80035526e-01,0.0291,2.16072000e+00,2.15858960e+00,0.0987
0.001,0.02,2625,ACTIF,1.82515000e-01,1.82442784e-01,0.0396,2.26332000e+00,2.26069920e+00,0.1159
0.001,0.02,2650,ACTIF,1.85779000e-01,1.85681296e-01,0.0526,2.38491000e+00,2.38162858e+00,0.1378
0.001,0.02,2675,ACTIF,1.90165000e-01,1.90034832e-01,0.0685,2.53177000e+00,2.52763073e+00,0.1638
0.001,0.02,2700,ACTIF,1.96055000e-01,1.95883916e-01,0.0873,2.71204000e+00,2.70677179e+00,0.1946
0.001,0.02,2725,ACTIF,2.03964000e-01,2.03740577e-01,0.1097,2.93613000e+00,2.92941809e+00,0.2291
0.001,0.02,2750,ACTIF,2.14587000e-01,2.14297551e-01,0.1351,3.21738000e+00,3.20882603e+00,0.2666
0.001,0.02,2775,ACTIF,2.28871000e-01,2.28499696e-01,0.1625,3.57270000e+00,3.56184032e+00,0.3049
0.001,0.02,2800,ACTIF,2.48124000e-01,2.47650845e-01,0.1911,4.02343000e+00,4.00969583e+00,0.3425
0.001,0.02,2825,ACTIF,2.74179000e-01,2.73579465e-01,0.2191,4.59618000e+00,4.57889909e+00,0.3774
0.001,0.02,2850,ACTIF,3.09664000e-01,3.08906277e-01,0.2453,5.32377000e+00,5.30213301e+00,0.4081
0.001,0.02,2875,ACTIF,3.58456000e-01,3.57497792e-01,0.2680,6.24603000e+00,6.21907592e+00,0.4334
0.001,0.02,2900,ACTIF,4.26499000e-01,4.25279179e-01,0.2868,7.41040000e+00,7.37694622e+00,0.4535
0.001,0.02,2925,ACTIF,5.23374000e-01,5.21792526e-01,0.3031,8.87194000e+00,8.83046811e+00,0.4696
0.001,0.02,2950,ACTIF,6.65571000e-01,6.63444386e-01,0.3205,1.06923000e+01,1.06407915e+01,0.4841
0.001,0.02,2975,ACTIF,8.84118000e-01,8.81047477e-01,0.3485,1.29372000e+01,1.28726753e+01,0.5013
0.001,0.02,3000,ACTIF,1.24516000e+00,1.24012713e+00,0.4058,1.56706000e+01,1.55888937e+01,0.5241
0.001,0.02,3025,ACTIF,1.91926000e+00,1.90893662e+00,0.5408,1.89453000e+01,1.88400272e+01,0.5588
0.001,0.02,3050,ACTIF,3.51952000e+00,3.48742092e+00,0.9204,2.27828000e+01,2.26445731e+01,0.6104
0.001,0.02,3075,PALIER,1.10568000e+01,1.07511584e+01,2.8429,2.71110000e+01,2.69291718e+01,0.6752
0.001,0.02,3100,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,2.96247000e+01,2.69291718e+01,10.0097
0.001,0.02,3125,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.00008000e+01,2.69291718e+01,11.4063
0.001,0.02,3150,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.04170000e+01,2.69291718e+01,12.9519
0.001,0.02,3175,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.08782000e+01,2.69291718e+01,14.6645
0.001,0.02,3200,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.13897000e+01,2.69291718e+01,16.5639
0.001,0.02,3225,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.19570000e+01,2.69291718e+01,18.6706
0.001,0.02,3250,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.25865000e+01,2.69291718e+01,21.0082
0.001,0.02,3275,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.32846000e+01,2.69291718e+01,23.6005
0.001,0.02,3300,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.40582000e+01,2.69291718e+01,26.4733
0.001,0.02,3325,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.49141000e+01,2.69291718e+01,29.6516
0.001,0.02,3350,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.58592000e+01,2.69291718e+01,33.1612
0.001,0.02,3375,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.68993000e+01,2.69291718e+01,37.0235
0.001,0.02,3400,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.80395000e+01,2.69291718e+01,41.2576
0.001,0.02,3425,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,3.92823000e+01,2.69291718e+01,45.8727
0.001,0.02,3450,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,4.06278000e+01,2.69291718e+01,50.8691
0.001,0.02,3475,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,4.20717000e+01,2.69291718e+01,56.2309
0.001,0.02,3500,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,4.36047000e+01,2.69291718e+01,61.9237
0.001,0.02,3525,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,4.52118000e+01,2.69291718e+01,67.8915
0.001,0.02,3550,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,4.68717000e+01,2.69291718e+01,74.0555
0.001,0.02,3575,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,4.85577000e+01,2.69291718e+01,80.3164
0.001,0.02,3600,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,5.02389000e+01,2.69291718e+01,86.5594
0.001,0.02,3625,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,5.18829000e+01,2.69291718e+01,92.6643
0.001,0.02,3650,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,5.34587000e+01,2.69291718e+01,98.5159
0.001,0.02,3675,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,5.49397000e+01,2.69291718e+01,104.0156
0.001,0.02,3700,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,5.63059000e+01,2.69291718e+01,109.0889
0.001,0.02,3725,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,5.75450000e+01,2.69291718e+01,113.6902
0.001,0.02,3750,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,5.86524000e+01,2.69291718e+01,117.8025
0.001,0.02,3775,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,5.96302000e+01,2.69291718e+01,121.4335
0.001,0.02,3800,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.04856000e+01,2.69291718e+01,124.6100
0.001,0.02,3825,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.12290000e+01,2.69291718e+01,127.3705
0.001,0.02,3850,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.18724000e+01,2.69291718e+01,129.7598
0.001,0.02,3875,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.24283000e+01,2.69291718e+01,131.8241
0.001,0.02,3900,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.29088000e+01,2.69291718e+01,133.6084
0.001,0.02,3925,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.33249000e+01,2.69291718e+01,135.1535
0.001,0.02,3950,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.36865000e+01,2.69291718e+01,136.4963
0.001,0.02,3975,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.40022000e+01,2.69291718e+01,137.6687
0.001,0.02,4000,PALIER,2.00000000e+02,1.07511584e+01,1760.2647,6.42793000e+01,2.69291718e+01,138.6976
0.001,0.04,250,ACTIF,5.68966000e-02,5.68957388e-02,0.0015,-2.93704000e+00,-2.93708728e+00,0.0016
0.001,0.04,275,ACTIF,5.69551000e-02,5.69542466e-02,0.0015,-2.91145000e+00,-2.91149741e+00,0.0016
0.001,0.04,300,ACTIF,5.70463000e-02,5.70453506e-02,0.0017,-2.88556000e+00,-2.88560381e+00,0.0015
0.001,0.04,325,ACTIF,5.71794000e-02,5.71783954e-02,0.0018,-2.85929000e+00,-2.85933818e+00,0.0017
0.001,0.04,350,ACTIF,5.73704000e-02,5.73691448e-02,0.0022,-2.83249000e+00,-2.83254291e+00,0.0019
0.001,0.04,375,ACTIF,5.76488000e-02,5.76469911e-02,0.0031,-2.80483000e+00,-2.80488743e+00,0.0020
0.001,0.04,400,ACTIF,5.80652000e-02,5.80620260e-02,0.0055,-2.77570000e+00,-2.77577485e+00,0.0027
0.001,0.04,425,ACTIF,5.86919000e-02,5.86863045e-02,0.0095,-2.74420000e+00,-2.74429871e+00,0.0036
0.001,0.04,450,ACTIF,5.96109000e-02,5.96015241e-02,0.0157,-2.70922000e+00,-2.70935564e+00,0.0050
0.001,0.04,475,ACTIF,6.08842000e-02,6.08698686e-02,0.0235,-2.66980000e+00,-2.66998919e+00,0.0071
0.001,0.04,500,ACTIF,6.25220000e-02,6.25021676e-02,0.0317,-2.62555000e+00,-2.62580338e+00,0.0096
0.001,0.04,525,ACTIF,6.44849000e-02,6.44599327e-02,0.0387,-2.57660000e+00,-2.57692003e+00,0.0124
0.001,0.04,550,ACTIF,6.67549000e-02,6.67250828e-02,0.0447,-2.52260000e+00,-2.52297947e+00,0.0150
0.001,0.04,575,ACTIF,6.94619000e-02,6.94258242e-02,0.0520,-2.46091000e+00,-2.46138950e+00,0.0195
0.001,0.04,600,ACTIF,7.30085000e-02,7.29606749e-02,0.0655,-2.38501000e+00,-2.38567464e+00,0.0279
0.001,0.04,625,ACTIF,7.81308000e-02,7.80608596e-02,0.0896,-2.28377000e+00,-2.28477413e+00,0.0439
0.001,0.04,650,ACTIF,8.58368000e-02,8.57299245e-02,0.1247,-2.14274000e+00,-2.14429863e+00,0.0727
0.001,0.04,675,ACTIF,9.70861000e-02,9.69282013e-02,0.1629,-1.94952000e+00,-1.95180891e+00,0.1173
0.001,0.04,700,ACTIF,1.12007000e-01,1.11799385e-01,0.1857,-1.70550000e+00,-1.70846239e+00,0.1734
0.001,0.04,725,ACTIF,1.28817000e-01,1.28591360e-01,0.1755,-1.43972000e+00,-1.44284483e+00,0.2166
0.001,0.04,750,ACTIF,1.43894000e-01,1.43703496e-01,0.1326,-1.20352000e+00,-1.20609355e+00,0.2134
0.001,0.04,775,ACTIF,1.54386000e-01,1.54260215e-01,0.0815,-1.03309000e+00,-1.03475287e+00,0.1607
0.001,0.04,800,ACTIF,1.60313000e-01,1.60242208e-01,0.0442,-9.24923000e-01,-9.25847477e-01,0.0999
0.001,0.04,825,ACTIF,1.63283000e-01,1.63245302e-01,0.0231,-8.56087000e-01,-8.56571402e-01,0.0566
0.001,0.04,850,ACTIF,1.64709000e-01,1.64688498e-01,0.0124,-8.07469000e-01,-8.07724184e-01,0.0316
0.001,0.04,875,ACTIF,1.65395000e-01,1.65383112e-01,0.0072,-7.68401000e-01,-7.68541554e-01,0.0183
0.001,0.04,900,ACTIF,1.65732000e-01,1.65724974e-01,0.0042,-7.33737000e-01,-7.33819919e-01,0.0113
0.001,0.04,925,ACTIF,1.65904000e-01,1.65898401e-01,0.0034,-7.01096000e-01,-7.01149070e-01,0.0076
0.001,0.04,950,ACTIF,1.65993000e-01,1.65989301e-01,0.0022,-6.69373000e-01,-6.69410309e-01,0.0056
0.001,0.04,975,ACTIF,1.66042000e-01,1.66038542e-01,0.0021,-6.38045000e-01,-6.38073749e-01,0.0045
0.001,0.04,1000,ACTIF,1.66069000e-01,1.66066119e-01,0.0017,-6.06857000e-01,-6.06881476e-01,0.0040
0.001,0.04,1025,ACTIF,1.66085000e-01,1.66082119e-01,0.0017,-5.75685000e-01,-5.75706041e-01,0.0037
0.001,0.04,1050,ACTIF,1.66094000e-01,1.66091795e-01,0.0013,-5.44465000e-01,-5.44484031e-01,0.0035
0.001,0.04,1075,ACTIF,1.66101000e-01,1.66097972e-01,0.0018,-5.13164000e-01,-5.13182354e-01,0.0036
0.001,0.04,1100,ACTIF,1.66105000e-01,1.66102226e-01,0.0017,-4.81767000e-01,-4.81784136e-01,0.0036
0.001,0.04,1125,ACTIF,1.66108000e-01,1.66105471e-01,0.0015,-4.50264000e-01,-4.50281005e-01,0.0038
0.001,0.04,1150,ACTIF,1.66111000e-01,1.66108270e-01,0.0016,-4.18653000e-01,-4.18669072e-01,0.0038
0.001,0.04,1175,ACTIF,1.66113000e-01,1.66110992e-01,0.0012,-3.86931000e-01,-3.86946779e-01,0.0041
0.001,0.04,1200,ACTIF,1.66116000e-01,1.66113903e-01,0.0013,-3.55098000e-01,-3.55113694e-01,0.0044
0.001,0.04,1225,ACTIF,1.66120000e-01,1.66117216e-01,0.0017,-3.23155000e-01,-3.23169789e-01,0.0046
0.001,0.04,1250,ACTIF,1.66124000e-01,1.66121117e-01,0.0017,-2.91100000e-01,-2.91114989e-01,0.0051
0.001,0.04,1275,ACTIF,1.66128000e-01,1.66125785e-01,0.0013,-2.58934000e-01,-2.58948836e-01,0.0057
0.001,0.04,1300,ACTIF,1.66134000e-01,1.66131398e-01,0.0016,-2.26656000e-01,-2.26670223e-01,0.0063
0.001,0.04,1325,ACTIF,1.66141000e-01,1.66138147e-01,0.0017,-1.94263000e-01,-1.94277146e-01,0.0073
0.001,0.04,1350,ACTIF,1.66149000e-01,1.66146230e-01,0.0017,-1.61752000e-01,-1.61766454e-01,0.0089
0.001,0.04,1375,ACTIF,1.66158000e-01,1.66155863e-01,0.0013,-1.29119000e-01,-1.29133573e-01,0.0113
0.001,0.04,1400,ACTIF,1.66170000e-01,1.66167281e-01,0.0016,-9.63574000e-02,-9.63722117e-02,0.0148
0.001,0.04,1425,ACTIF,1.66183000e-01,1.66180733e-01,0.0014,-6.34587000e-02,-6.34740193e-02,0.0153
0.001,0.04,1450,ACTIF,1.66199000e-01,1.66196491e-01,0.0015,-3.04121000e-02,-3.04282045e-02,0.0161
0.001,0.04,1475,ACTIF,1.66217000e-01,1.66214845e-01,0.0013,2.79624000e-03,2.77889278e-03,0.0173
0.001,0.04,1500,ACTIF,1.66239000e-01,1.66236104e-01,0.0017,3.61833000e-02,3.61642799e-02,0.0190
0.001,0.04,1525,ACTIF,1.66263000e-01,1.66260598e-01,0.0014,6.97702000e-02,6.97488409e-02,0.0214
0.001,0.04,1550,ACTIF,1.66291000e-01,1.66288674e-01,0.0014,1.03582000e-01,1.03557917e-01,0.0233
0.001,0.04,1575,ACTIF,1.66323000e-01,1.66320699e-01,0.0014,1.37650000e-01,1.37621932e-01,0.0204
0.001,0.04,1600,ACTIF,1.66359000e-01,1.66357054e-01,0.0012,1.72011000e-01,1.71977065e-01,0.0197
0.001,0.04,1625,ACTIF,1.66401000e-01,1.66398138e-01,0.0017,2.06706000e-01,2.06665953e-01,0.0194
0.001,0.04,1650,ACTIF,1.66447000e-01,1.66444358e-01,0.0016,2.41787000e-01,2.41738419e-01,0.0201
0.001,0.04,1675,ACTIF,1.66499000e-01,1.66496134e-01,0.0017,2.77311000e-01,2.77252210e-01,0.0212
0.001,0.04,1700,ACTIF,1.66556000e-01,1.66553889e-01,0.0013,3.13345000e-01,3.13273712e-01,0.0228
0.001,0.04,1725,ACTIF,1.66620000e-01,1.66618048e-01,0.0012,3.49966000e-01,3.49878640e-01,0.0250
0.001,0.04,1750,ACTIF,1.66691000e-01,1.66689030e-01,0.0012,3.87259000e-01,3.87152638e-01,0.0275
0.001,0.04,1775,ACTIF,1.66770000e-01,1.66767244e-01,0.0017,4.25322000e-01,4.25191776e-01,0.0306
0.001,0.04,1800,ACTIF,1.66855000e-01,1.66853076e-01,0.0012,4.64261000e-01,4.64102866e-01,0.0341
0.001,0.04,1825,ACTIF,1.66949000e-01,1.66946887e-01,0.0013,5.04194000e-01,5.04003572e-01,0.0378
0.001,0.04,1850,ACTIF,1.67051000e-01,1.67048995e-01,0.0012,5.45252000e-01,5.45022197e-01,0.0422
0.001,0.04,1875,ACTIF,1.67162000e-01,1.67159670e-01,0.0014,5.87573000e-01,5.87297107e-01,0.0470
0.001,0.04,1900,ACTIF,1.67281000e-01,1.67279112e-01,0.0011,6.31304000e-01,6.30975675e-01,0.0520
0.001,0.04,1925,ACTIF,1.67410000e-01,1.67407446e-01,0.0015,6.76603000e-01,6.76212653e-01,0.0577
0.001,0.04,1950,ACTIF,1.67547000e-01,1.67544699e-01,0.0014,7.23628000e-01,7.23167872e-01,0.0636
0.001,0.04,1975,ACTIF,1.67693000e-01,1.67690786e-01,0.0013,7.72542000e-01,7.72003144e-01,0.0698
0.001,0.04,2000,ACTIF,1.67847000e-01,1.67845497e-01,0.0009,8.23507000e-01,8.22878296e-01,0.0764
0.001,0.04,2025,ACTIF,1.68010000e-01,1.68008481e-01,0.0009,8.76673000e-01,8.75946233e-01,0.0830
0.001,0.04,2050,ACTIF,1.68181000e-01,1.68179235e-01,0.0010,9.32183000e-01,9.31347020e-01,0.0898
0.001,0.04,2075,ACTIF,1.68358000e-01,1.68357101e-01,0.0005,9.90154000e-01,9.89200969e-01,0.0963
0.001,0.04,2100,ACTIF,1.68542000e-01,1.68541272e-01,0.0004,1.05068000e+00,1.04960087e+00,0.1028
0.001,0.04,2125,ACTIF,1.68731000e-01,1.68730802e-01,0.0001,1.11382000e+00,1.11260361e+00,0.1093
0.001,0.04,2150,ACTIF,1.68925000e-01,1.68924651e-01,0.0002,1.17957000e+00,1.17822153e+00,0.1144
0.001,0.04,2175,ACTIF,1.69122000e-01,1.69121738e-01,0.0002,1.24791000e+00,1.24641422e+00,0.1200
0.001,0.04,2200,ACTIF,1.69320000e-01,1.69321036e-01,-0.0006,1.31871000e+00,1.31708155e+00,0.1236
0.001,0.04,2225,ACTIF,1.69520000e-01,1.69521711e-01,-0.0010,1.39183000e+00,1.39005904e+00,0.1274
0.001,0.04,2250,ACTIF,1.69721000e-01,1.69723305e-01,-0.0014,1.46701000e+00,1.46511701e+00,0.1292
0.001,0.04,2275,ACTIF,1.69924000e-01,1.69925997e-01,-0.0012,1.54397000e+00,1.54196504e+00,0.1300
0.001,0.04,2300,ACTIF,1.70128000e-01,1.70130936e-01,-0.0017,1.62237000e+00,1.62026320e+00,0.1300
0.001,0.04,2325,ACTIF,1.70337000e-01,1.70340679e-01,-0.0022,1.70183000e+00,1.69964157e+00,0.1288
0.001,0.04,2350,ACTIF,1.70556000e-01,1.70559742e-01,-0.0022,1.78197000e+00,1.77972903e+00,0.1259
0.001,0.04,2375,ACTIF,1.70791000e-01,1.70795304e-01,-0.0025,1.86247000e+00,1.86019133e+00,0.1225
0.001,0.04,2400,ACTIF,1.71055000e-01,1.71058085e-01,-0.0018,1.94308000e+00,1.94077812e+00,0.1186
0.001,0.04,2425,ACTIF,1.71361000e-01,1.71363472e-01,-0.0014,2.02368000e+00,2.02137736e+00,0.1139
0.001,0.04,2450,ACTIF,1.71732000e-01,1.71732952e-01,-0.0006,2.10437000e+00,2.10207557e+00,0.1092
0.001,0.04,2475,ACTIF,1.72198000e-01,1.72195985e-01,0.0012,2.18552000e+00,2.18322273e+00,0.1052
0.001,0.04,2500,ACTIF,1.72799000e-01,1.72792461e-01,0.0038,2.26782000e+00,2.26550194e+00,0.1023
0.001,0.04,2525,ACTIF,1.73588000e-01,1.73575984e-01,0.0069,2.35238000e+00,2.35000638e+00,0.1010
0.001,0.04,2550,ACTIF,1.74639000e-01,1.74618261e-01,0.0119,2.44081000e+00,2.43832858e+00,0.1018
0.001,0.04,2575,ACTIF,1.76047000e-01,1.76015001e-01,0.0182,2.53533000e+00,2.53267011e+00,0.1050
0.001,0.04,2600,ACTIF,1.77942000e-01,1.77893837e-01,0.0271,2.63893000e+00,2.63598172e+00,0.1118
0.001,0.04,2625,ACTIF,1.80493000e-01,1.80424988e-01,0.0377,2.75552000e+00,2.75214593e+00,0.1226
0.001,0.04,2650,ACTIF,1.83931000e-01,1.83835630e-01,0.0519,2.89019000e+00,2.88621478e+00,0.1377
0.001,0.04,2675,ACTIF,1.88559000e-01,1.88429384e-01,0.0688,3.04952000e+00,3.04471578e+00,0.1578
0.001,0.04,2700,ACTIF,1.94786000e-01,1.94612998e-01,0.0889,3.24193000e+00,3.23603877e+00,0.1821
0.001,0.04,2725,ACTIF,2.03162000e-01,2.02933403e-01,0.1126,3.47824000e+00,3.47091437e+00,0.2111
0.001,0.04,2750,ACTIF,2.14429000e-01,2.14130198e-01,0.1395,3.77215000e+00,3.76299130e+00,0.2434
0.001,0.04,2775,ACTIF,2.29598000e-01,2.29211835e-01,0.1685,4.14099000e+00,4.12951150e+00,0.2780
0.001,0.04,2800,ACTIF,2.50064000e-01,2.49569588e-01,0.1981,4.60646000e+00,4.59206817e+00,0.3134
0.001,0.04,2825,ACTIF,2.77783000e-01,2.77154210e-01,0.2269,5.19540000e+00,5.17740664e+00,0.3475
0.001,0.04,2850,ACTIF,3.15559000e-01,3.14761296e-01,0.2534,5.94060000e+00,5.91818840e+00,0.3787
0.001,0.04,2875,ACTIF,3.67526000e-01,3.66514766e-01,0.2759,6.88138000e+00,6.85357746e+00,0.4057
0.001,0.04,2900,ACTIF,4.40023000e-01,4.38733278e-01,0.2940,8.06380000e+00,8.02942008e+00,0.4282
0.001,0.04,2925,ACTIF,5.43264000e-01,5.41590796e-01,0.3089,9.54012000e+00,9.49767130e+00,0.4469
0.001,0.04,2950,ACTIF,6.94830000e-01,6.92576522e-01,0.3254,1.13671000e+01,1.13145740e+01,0.4642
0.001,0.04,2975,ACTIF,9.27783000e-01,9.24527468e-01,0.3521,1.36023000e+01,1.35369237e+01,0.4829
0.001,0.04,3000,ACTIF,1.31259000e+00,1.30724815e+00,0.4086,1.62979000e+01,1.62155216e+01,0.5080
0.001,0.04,3025,ACTIF,2.03084000e+00,2.01988478e+00,0.5424,1.94898000e+01,1.93843678e+01,0.5439
0.001,0.04,3050,ACTIF,3.73473000e+00,3.70066396e+00,0.9205,2.31785000e+01,2.30414914e+01,0.5946
0.001,0.04,3075,PALIER,1.17431000e+01,1.14192460e+01,2.8360,2.72731000e+01,2.70948739e+01,0.6578
0.001,0.04,3100,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,2.96268000e+01,2.70948739e+01,9.3447
0.001,0.04,3125,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.00029000e+01,2.70948739e+01,10.7328
0.001,0.04,3150,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.04193000e+01,2.70948739e+01,12.2696
0.001,0.04,3175,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.08806000e+01,2.70948739e+01,13.9721
0.001,0.04,3200,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.13921000e+01,2.70948739e+01,15.8599
0.001,0.04,3225,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.19596000e+01,2.70948739e+01,17.9544
0.001,0.04,3250,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.25891000e+01,2.70948739e+01,20.2777
0.001,0.04,3275,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.32873000e+01,2.70948739e+01,22.8546
0.001,0.04,3300,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.40610000e+01,2.70948739e+01,25.7101
0.001,0.04,3325,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.49171000e+01,2.70948739e+01,28.8698
0.001,0.04,3350,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.58622000e+01,2.70948739e+01,32.3579
0.001,0.04,3375,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.69025000e+01,2.70948739e+01,36.1973
0.001,0.04,3400,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.80427000e+01,2.70948739e+01,40.4055
0.001,0.04,3425,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,3.92856000e+01,2.70948739e+01,44.9927
0.001,0.04,3450,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,4.06312000e+01,2.70948739e+01,49.9590
0.001,0.04,3475,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,4.20751000e+01,2.70948739e+01,55.2880
0.001,0.04,3500,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,4.36081000e+01,2.70948739e+01,60.9459
0.001,0.04,3525,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,4.52151000e+01,2.70948739e+01,66.8770
0.001,0.04,3550,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,4.68749000e+01,2.70948739e+01,73.0028
0.001,0.04,3575,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,4.85606000e+01,2.70948739e+01,79.2243
0.001,0.04,3600,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,5.02416000e+01,2.70948739e+01,85.4284
0.001,0.04,3625,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,5.18854000e+01,2.70948739e+01,91.4953
0.001,0.04,3650,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,5.34609000e+01,2.70948739e+01,97.3100
0.001,0.04,3675,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,5.49416000e+01,2.70948739e+01,102.7749
0.001,0.04,3700,PALIER,2.00000000e+02,1.14192460e+01,1651.4291,5.63074000e+01,2.70948739e+01,107.8157
