Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
2175,0.00180184,9.157050e-03,1.733690e+04,8.052890e+06,1.146560e+00,9.123860e-05,5.636140e-05
2200,0.00180184,9.092640e-03,1.904230e+04,8.507300e+06,1.147280e+00,8.956730e-05,5.679330e-05
2225,0.00180184,9.021280e-03,2.091170e+04,9.006370e+06,1.148780e+00,8.786580e-05,5.721930e-05
2250,0.00180184,8.942570e-03,2.295500e+04,9.554330e+06,1.151030e+00,8.613150e-05,5.763790e-05
2275,0.00180184,8.856200e-03,2.518130e+04,1.015560e+07,1.154020e+00,8.436220e-05,5.804720e-05
2300,0.00180184,8.761860e-03,2.759920e+04,1.081500e+07,1.157730e+00,8.255640e-05,5.844490e-05
2325,0.00180184,8.659350e-03,3.021550e+04,1.153730e+07,1.162150e+00,8.071320e-05,5.882850e-05
2350,0.00180184,8.548530e-03,3.303410e+04,1.232750e+07,1.167230e+00,7.883250e-05,5.919490e-05
2375,0.00180184,8.429350e-03,3.605350e+04,1.319060e+07,1.172950e+00,7.691520e-05,5.954110e-05
2400,0.00180184,8.301920e-03,3.926320e+04,1.413170e+07,1.179250e+00,7.496340e-05,5.986360e-05
2425,0.00180184,8.166480e-03,4.263910e+04,1.515520e+07,1.186060e+00,7.298030e-05,6.015890e-05
2450,0.00180184,8.023520e-03,4.613680e+04,1.626470e+07,1.193240e+00,7.097100e-05,6.042370e-05
2475,0.00180184,7.873740e-03,4.968610e+04,1.746250e+07,1.200650e+00,6.894260e-05,6.065480e-05
2500,0.00180184,7.718160e-03,5.318750e+04,1.874860e+07,1.208070e+00,6.690450e-05,6.084970e-05
2525,0.00180184,7.558110e-03,5.651330e+04,2.012040e+07,1.215230e+00,6.486850e-05,6.100640e-05
2550,0.00180184,7.395260e-03,5.951650e+04,2.157160e+07,1.221820e+00,6.284850e-05,6.112380e-05
2575,0.00180184,7.231480e-03,6.204620e+04,2.309230e+07,1.227570e+00,6.086000e-05,6.120200e-05
2600,0.00180184,7.068820e-03,6.396610e+04,2.466880e+07,1.232190e+00,5.891900e-05,6.124220e-05
2625,0.00180184,6.909320e-03,6.517300e+04,2.628460e+07,1.235510e+00,5.704110e-05,6.124690e-05
2650,0.00180184,6.754890e-03,6.560800e+04,2.792100e+07,1.237420e+00,5.524010e-05,6.122010e-05
2675,0.00180184,6.607180e-03,6.526160e+04,2.955850e+07,1.237940e+00,5.352710e-05,6.116700e-05
2700,0.00180184,6.467520e-03,6.417040e+04,3.117790e+07,1.237160e+00,5.191060e-05,6.109390e-05
2725,0.00180184,6.336870e-03,6.241060e+04,3.276140e+07,1.235250e+00,5.039530e-05,6.100810e-05
2750,0.00180184,6.215830e-03,6.008760e+04,3.429370e+07,1.232410e+00,4.898330e-05,6.091700e-05
2775,0.00180184,6.104640e-03,5.732540e+04,3.576210e+07,1.228900e+00,4.767370e-05,6.082810e-05
2800,0.00180184,6.003270e-03,5.425650e+04,3.715740e+07,1.224970e+00,4.646350e-05,6.074840e-05
2825,0.00180184,5.911430e-03,5.101270e+04,3.847350e+07,1.220840e+00,4.534780e-05,6.068370e-05
2850,0.00180184,5.828630e-03,4.771660e+04,3.970760e+07,1.216740e+00,4.432040e-05,6.063890e-05
2875,0.00180184,5.754280e-03,4.447650e+04,4.085980e+07,1.212820e+00,4.337450e-05,6.061760e-05
2900,0.00180184,5.687650e-03,4.138220e+04,4.193270e+07,1.209220e+00,4.250270e-05,6.062210e-05
2925,0.00180184,5.628010e-03,3.850300e+04,4.293070e+07,1.206000e+00,4.169760e-05,6.065360e-05
2950,0.00180184,5.574570e-03,3.588830e+04,4.386000e+07,1.203190e+00,4.095160e-05,6.071240e-05
2975,0.00180184,5.526590e-03,3.356800e+04,4.472760e+07,1.200770e+00,4.025800e-05,6.079760e-05
3000,0.00180184,5.483340e-03,3.155550e+04,4.554100e+07,1.198680e+00,3.961010e-05,6.090830e-05
3025,0.00180184,5.444140e-03,2.984930e+04,4.630790e+07,1.196860e+00,3.900190e-05,6.104270e-05
3050,0.00180184,5.408380e-03,2.843570e+04,4.703590e+07,1.195230e+00,3.842820e-05,6.119900e-05
3075,0.00180184,5.375520e-03,2.729020e+04,4.773200e+07,1.193740e+00,3.788410e-05,6.137520e-05
3100,0.00180184,5.345060e-03,2.637950e+04,4.840240e+07,1.192360e+00,3.736560e-05,6.156940e-05
3125,0.00180184,5.316590e-03,2.566210e+04,4.905250e+07,1.191080e+00,3.686940e-05,6.177960e-05
3150,0.00180184,5.289800e-03,2.508920e+04,4.968670e+07,1.189960e+00,3.639240e-05,6.200400e-05
3175,0.00180184,5.264430e-03,2.460510e+04,5.030770e+07,1.189070e+00,3.593270e-05,6.224100e-05
3200,0.00180184,5.240310e-03,2.414840e+04,5.091720e+07,1.188480e+00,3.548860e-05,6.248910e-05
3225,0.00180184,5.217340e-03,2.365400e+04,5.151480e+07,1.188340e+00,3.505910e-05,6.274720e-05
3250,0.00180184,5.195510e-03,2.305670e+04,5.209900e+07,1.188770e+00,3.464390e-05,6.301410e-05
3275,0.00180184,5.174880e-03,2.229720e+04,5.266630e+07,1.189950e+00,3.424300e-05,6.328910e-05
3300,0.00180184,5.155580e-03,2.133040e+04,5.321210e+07,1.192120e+00,3.385670e-05,6.357140e-05
3325,0.00180184,5.137740e-03,2.013490e+04,5.373090e+07,1.195570e+00,3.348590e-05,6.386070e-05
3350,0.00180184,5.121530e-03,1.872180e+04,5.421710e+07,1.200700e+00,3.313120e-05,6.415640e-05
3375,0.00180184,5.107080e-03,1.713840e+04,5.466560e+07,1.207990e+00,3.279300e-05,6.445820e-05
3400,0.00180184,5.094470e-03,1.546280e+04,5.507320e+07,1.217970e+00,3.247150e-05,6.476560e-05
3425,0.00180184,5.083700e-03,1.378890e+04,5.543870e+07,1.231110e+00,3.216630e-05,6.507830e-05
3450,0.00180184,5.074680e-03,1.220700e+04,5.576340e+07,1.247760e+00,3.187660e-05,6.539570e-05
3475,0.00180184,5.067240e-03,1.078560e+04,5.605040e+07,1.267930e+00,3.160090e-05,6.571720e-05
3500,0.00180184,5.061200e-03,9.562930e+03,5.630440e+07,1.291230e+00,3.133770e-05,6.604230e-05
3525,0.00180184,5.056310e-03,8.547870e+03,5.653030e+07,1.316860e+00,3.108540e-05,6.637030e-05
3550,0.00180184,5.052390e-03,7.727880e+03,5.673340e+07,1.343670e+00,3.084250e-05,6.670090e-05
3575,0.00180184,5.049220e-03,7.078300e+03,5.691810e+07,1.370420e+00,3.060770e-05,6.703350e-05
3600,0.00180184,5.046670e-03,6.570250e+03,5.708850e+07,1.395980e+00,3.037980e-05,6.736780e-05
3625,0.00180184,5.044590e-03,6.175790e+03,5.724760e+07,1.419470e+00,3.015780e-05,6.770350e-05
3650,0.00180184,5.042890e-03,5.870440e+03,5.739800e+07,1.440370e+00,2.994120e-05,6.804030e-05
3675,0.00180184,5.041480e-03,5.634090e+03,5.754170e+07,1.458470e+00,2.972920e-05,6.837810e-05
3700,0.00180184,5.040310e-03,5.450830e+03,5.768020e+07,1.473830e+00,2.952140e-05,6.871660e-05
3725,0.00180184,5.039310e-03,5.308420e+03,5.781460e+07,1.486610e+00,2.931750e-05,6.905590e-05
3750,0.00180184,5.038460e-03,5.197610e+03,5.794580e+07,1.497080e+00,2.911720e-05,6.939570e-05
3775,0.00180184,5.037730e-03,5.111480e+03,5.807470e+07,1.505510e+00,2.892010e-05,6.973590e-05
3800,0.00180184,5.037100e-03,5.044960e+03,5.820160e+07,1.512150e+00,2.872620e-05,7.007660e-05
3825,0.00180184,5.036530e-03,4.994340e+03,5.832700e+07,1.517220e+00,2.853530e-05,7.041770e-05
3850,0.00180184,5.036030e-03,4.956980e+03,5.845140e+07,1.520880e+00,2.834720e-05,7.075910e-05
3875,0.00180184,5.035580e-03,4.931060e+03,5.857500e+07,1.523260e+00,2.816180e-05,7.110080e-05
3900,0.00180184,5.035170e-03,4.915380e+03,5.869800e+07,1.524440e+00,2.797890e-05,7.144270e-05
3925,0.00180184,5.034780e-03,4.909280e+03,5.882080e+07,1.524460e+00,2.779860e-05,7.178490e-05
3950,0.00180184,5.034420e-03,4.912500e+03,5.894360e+07,1.523340e+00,2.762070e-05,7.212740e-05
3975,0.00180184,5.034060e-03,4.925130e+03,5.906650e+07,1.521060e+00,2.744500e-05,7.247020e-05
4000,0.00180184,5.033720e-03,4.947620e+03,5.918990e+07,1.517590e+00,2.727160e-05,7.281320e-05
200,0.00320418,1.920320e-02,1.737010e+03,-7.965190e+06,1.332020e+00,3.700210e-03,9.336590e-06
225,0.00320418,1.920320e-02,1.754230e+03,-7.921560e+06,1.327700e+00,3.289070e-03,1.042660e-05
250,0.00320418,1.920320e-02,1.776650e+03,-7.877440e+06,1.322290e+00,2.960160e-03,1.150440e-05
275,0.00320418,1.920280e-02,1.809420e+03,-7.832640e+06,1.314860e+00,2.691010e-03,1.256660e-05
300,0.00320418,1.920150e-02,1.860330e+03,-7.786820e+06,1.304530e+00,2.466580e-03,1.361010e-05
325,0.00320418,1.919710e-02,1.946250e+03,-7.739330e+06,1.289820e+00,2.276320e-03,1.463900e-05
350,0.00320418,1.918470e-02,2.099830e+03,-7.688950e+06,1.269090e+00,2.112370e-03,1.564430e-05
375,0.00320418,1.915510e-02,2.374580e+03,-7.633340e+06,1.242320e+00,1.968500e-03,1.662080e-05
400,0.00320418,1.909230e-02,2.844020e+03,-7.568600e+06,1.213080e+00,1.839410e-03,1.755940e-05
425,0.00320418,1.897310e-02,3.587620e+03,-7.488850e+06,1.187470e+00,1.720410e-03,1.844560e-05
450,0.00320418,1.877010e-02,4.657620e+03,-7.386480e+06,1.170310e+00,1.607440e-03,1.925620e-05
475,0.00320418,1.845880e-02,6.033340e+03,-7.253390e+06,1.162780e+00,1.497590e-03,1.995930e-05
500,0.00320418,1.803010e-02,7.592700e+03,-7.083260e+06,1.162860e+00,1.389660e-03,2.051850e-05
525,0.00320418,1.749840e-02,9.154300e+03,-6.873760e+06,1.166750e+00,1.284460e-03,2.089600e-05
550,0.00320418,1.689820e-02,1.067000e+04,-6.626070e+06,1.169870e+00,1.184030e-03,2.111130e-05
575,0.00320418,1.625880e-02,1.263450e+04,-6.336800e+06,1.168970e+00,1.089690e-03,2.124400e-05
600,0.00320418,1.556170e-02,1.640680e+04,-5.979330e+06,1.167690e+00,9.995080e-04,2.144320e-05
625,0.00320418,1.472880e-02,2.317900e+04,-5.490530e+06,1.177090e+00,9.081760e-04,2.187790e-05
650,0.00320418,1.371980e-02,3.100250e+04,-4.810210e+06,1.196410e+00,8.134240e-04,2.271110e-05
675,0.00320418,1.266900e-02,3.374260e+04,-3.982910e+06,1.205740e+00,7.233020e-04,2.397230e-05
700,0.00320418,1.183520e-02,2.650770e+04,-3.209450e+06,1.190930e+00,6.515680e-04,2.541210e-05
725,0.00320418,1.137250e-02,1.434320e+04,-2.700660e+06,1.174720e+00,6.045020e-04,2.662000e-05
750,0.00320418,1.119670e-02,6.827420e+03,-2.449530e+06,1.200580e+00,5.753240e-04,2.748770e-05
775,0.00320418,1.114420e-02,4.230040e+03,-2.317830e+06,1.253510e+00,5.541520e-04,2.818070e-05
800,0.00320418,1.112920e-02,3.510720e+03,-2.223000e+06,1.285210e+00,5.361150e-04,2.881460e-05
825,0.00320418,1.112480e-02,3.326240e+03,-2.138070e+06,1.294880e+00,5.196620e-04,2.942780e-05
850,0.00320418,1.112340e-02,3.289680e+03,-2.055520e+06,1.295790e+00,5.043140e-04,3.003110e-05
875,0.00320418,1.112290e-02,3.297800e+03,-1.973230e+06,1.293860e+00,4.898830e-04,3.062740e-05
900,0.00320418,1.112260e-02,3.328340e+03,-1.890450e+06,1.290470e+00,4.762620e-04,3.121800e-05
925,0.00320418,1.112200e-02,3.399680e+03,-1.806490e+06,1.284350e+00,4.633650e-04,3.180340e-05
950,0.00320418,1.111990e-02,3.602040e+03,-1.719430e+06,1.270410e+00,4.510850e-04,3.238380e-05
975,0.00320418,1.111240e-02,4.219810e+03,-1.623050e+06,1.239630e+00,4.392240e-04,3.295910e-05
1000,0.00320418,1.108860e-02,5.967640e+03,-1.499180e+06,1.194170e+00,4.273240e-04,3.352850e-05
1025,0.00320418,1.102340e-02,9.901060e+03,-1.306120e+06,1.161790e+00,4.144500e-04,3.406980e-05
1050,0.00320418,1.088520e-02,1.567430e+04,-9.877350e+05,1.156630e+00,3.995130e-04,3.459970e-05
1075,0.00320418,1.067360e-02,2.020270e+04,-5.331190e+05,1.163720e+00,3.826330e-04,3.511890e-05
1100,0.00320418,1.043230e-02,2.120500e+04,-7.938210e+03,1.168940e+00,3.654830e-04,3.563240e-05
1125,0.00320418,1.020970e-02,1.926260e+04,5.023390e+05,1.170420e+00,3.497380e-04,3.614520e-05
1150,0.00320418,1.003060e-02,1.602770e+04,9.445700e+05,1.171760e+00,3.361320e-04,3.665960e-05
1175,0.00320418,9.897960e-03,1.277000e+04,1.303740e+06,1.176380e+00,3.246310e-04,3.717560e-05
1200,0.00320418,9.804560e-03,1.007990e+04,1.587930e+06,1.185850e+00,3.148680e-04,3.769220e-05
1225,0.00320418,9.740520e-03,8.077500e+03,1.813520e+06,1.199860e+00,3.064280e-04,3.820840e-05
1250,0.00320418,9.697120e-03,6.669970e+03,1.996770e+06,1.216770e+00,2.989610e-04,3.872320e-05
1275,0.00320418,9.667790e-03,5.711120e+03,2.150750e+06,1.234330e+00,2.922130e-04,3.923620e-05
1300,0.00320418,9.647900e-03,5.068550e+03,2.284960e+06,1.250510e+00,2.860030e-04,3.974710e-05
1325,0.00320418,9.634300e-03,4.641570e+03,2.405970e+06,1.264040e+00,2.802120e-04,4.025560e-05
1350,0.00320418,9.624900e-03,4.359450e+03,2.518240e+06,1.274450e+00,2.747540e-04,4.076170e-05
1375,0.00320418,9.618330e-03,4.174410e+03,2.624740e+06,1.281900e+00,2.695750e-04,4.126540e-05
1400,0.00320418,9.613670e-03,4.054850e+03,2.727500e+06,1.286840e+00,2.646320e-04,4.176670e-05
1425,0.00320418,9.610290e-03,3.980070e+03,2.827860e+06,1.289780e+00,2.598980e-04,4.226560e-05
1450,0.00320418,9.607770e-03,3.936610e+03,2.926760e+06,1.291160e+00,2.553500e-04,4.276220e-05
1475,0.00320418,9.605840e-03,3.915840e+03,3.024880e+06,1.291340e+00,2.509720e-04,4.325660e-05
1500,0.00320418,9.604270e-03,3.912270e+03,3.122700e+06,1.290580e+00,2.467490e-04,4.374890e-05
1525,0.00320418,9.602920e-03,3.922590e+03,3.220610e+06,1.289050e+00,2.426700e-04,4.423900e-05
1550,0.00320418,9.601680e-03,3.944980e+03,3.318930e+06,1.286850e+00,2.387250e-04,4.472710e-05
1575,0.00320418,9.600450e-03,3.978620e+03,3.417950e+06,1.284040e+00,2.349050e-04,4.521330e-05
1600,0.00320418,9.599140e-03,4.023510e+03,3.517950e+06,1.280660e+00,2.312030e-04,4.569750e-05
1625,0.00320418,9.597680e-03,4.080200e+03,3.619220e+06,1.276720e+00,2.276120e-04,4.618000e-05
1650,0.00320418,9.596000e-03,4.149730e+03,3.722070e+06,1.272220e+00,2.241240e-04,4.666070e-05
1675,0.00320418,9.594010e-03,4.233550e+03,3.826830e+06,1.267180e+00,2.207330e-04,4.713980e-05
1700,0.00320418,9.591630e-03,4.333460e+03,3.933880e+06,1.261610e+00,2.174330e-04,4.761720e-05
1725,0.00320418,9.588770e-03,4.451620e+03,4.043650e+06,1.255520e+00,2.142180e-04,4.809310e-05
1750,0.00320418,9.585330e-03,4.590480e+03,4.156630e+06,1.248950e+00,2.110820e-04,4.856760e-05
1775,0.00320418,9.581190e-03,4.752830e+03,4.273370e+06,1.241960e+00,2.080190e-04,4.904060e-05
1800,0.00320418,9.576230e-03,4.941760e+03,4.394500e+06,1.234630e+00,2.050240e-04,4.951240e-05
1825,0.00320418,9.570300e-03,5.160660e+03,4.520710e+06,1.227050e+00,2.020900e-04,4.998300e-05
1850,0.00320418,9.563250e-03,5.413280e+03,4.652810e+06,1.219310e+00,1.992120e-04,5.045240e-05
1875,0.00320418,9.554910e-03,5.703640e+03,4.791690e+06,1.211530e+00,1.963850e-04,5.092080e-05
1900,0.00320418,9.545070e-03,6.036100e+03,4.938340e+06,1.203830e+00,1.936010e-04,5.138820e-05
1925,0.00320418,9.533540e-03,6.415360e+03,5.093880e+06,1.196330e+00,1.908560e-04,5.185470e-05
1950,0.00320418,9.520060e-03,6.846390e+03,5.259540e+06,1.189130e+00,1.881430e-04,5.232040e-05
1975,0.00320418,9.504400e-03,7.334530e+03,5.436680e+06,1.182340e+00,1.854550e-04,5.278540e-05
2000,0.00320418,9.486280e-03,7.885410e+03,5.626790e+06,1.176050e+00,1.827880e-04,5.324970e-05
2025,0.00320418,9.465410e-03,8.504950e+03,5.831520e+06,1.170320e+00,1.801340e-04,5.369830e-05
2050,0.00320418,9.441480e-03,9.199400e+03,6.052660e+06,1.165220e+00,1.774880e-04,5.414590e-05
2075,0.00320418,9.414150e-03,9.975260e+03,6.292170e+06,1.160790e+00,1.748420e-04,5.459260e-05
2100,0.00320418,9.383080e-03,1.083930e+04,6.552160e+06,1.157070e+00,1.721900e-04,5.503810e-05
2125,0.00320418,9.347920e-03,1.179870e+04,6.834930e+06,1.154060e+00,1.695270e-04,5.548230e-05
2150,0.00320418,9.308290e-03,1.286050e+04,7.142950e+06,1.151790e+00,1.668450e-04,5.592490e-05
2175,0.00320418,9.263830e-03,1.403230e+04,7.478870e+06,1.150250e+00,1.641400e-04,5.636560e-05
2200,0.00320418,9.214140e-03,1.532170e+04,7.845540e+06,1.149450e+00,1.614040e-04,5.680370e-05
2225,0.00320418,9.158860e-03,1.673650e+04,8.246000e+06,1.149380e+00,1.586330e-04,5.723870e-05
2250,0.00320418,9.097620e-03,1.828450e+04,8.683480e+06,1.150020e+00,1.558210e-04,5.766950e-05
2275,0.00320418,9.030080e-03,1.997370e+04,9.161400e+06,1.151370e+00,1.529650e-04,5.809520e-05
2300,0.00320418,8.955910e-03,2.181180e+04,9.683400e+06,1.153420e+00,1.500600e-04,5.851420e-05
2325,0.00320418,8.874820e-03,2.380620e+04,1.025330e+07,1.156150e+00,1.471020e-04,5.892500e-05
2350,0.00320418,8.786550e-03,2.596370e+04,1.087510e+07,1.159550e+00,1.440900e-04,5.932570e-05
2375,0.00320418,8.690920e-03,2.829000e+04,1.155290e+07,1.163600e+00,1.410210e-04,5.971400e-05
2400,0.00320418,8.587790e-03,3.078830e+04,1.229100e+07,1.168260e+00,1.378960e-04,6.008740e-05
2425,0.00320418,8.477110e-03,3.345820e+04,1.309370e+07,1.173530e+00,1.347160e-04,6.044320e-05
2450,0.00320418,8.358930e-03,3.629290e+04,1.396530e+07,1.179340e+00,1.314820e-04,6.077850e-05
2475,0.00320418,8.233430e-03,3.927620e+04,1.490960e+07,1.185640e+00,1.282000e-04,6.109030e-05
2500,0.00320418,8.100930e-03,4.237830e+04,1.593010e+07,1.192350e+00,1.248750e-04,6.137560e-05
2525,0.00320418,7.961960e-03,4.555140e+04,1.702910e+07,1.199340e+00,1.215180e-04,6.163150e-05
2550,0.00320418,7.817280e-03,4.872670e+04,1.820770e+07,1.206460e+00,1.181400e-04,6.185550e-05
2575,0.00320418,7.667870e-03,5.181350e+04,1.946470e+07,1.213490e+00,1.147570e-04,6.204550e-05
2600,0.00320418,7.515010e-03,5.470310e+04,2.079670e+07,1.220190e+00,1.113880e-04,6.220010e-05
2625,0.00320418,7.360170e-03,5.727670e+04,2.219730e+07,1.226320e+00,1.080540e-04,6.231850e-05
2650,0.00320418,7.205010e-03,5.941820e+04,2.365700e+07,1.231630e+00,1.047780e-04,6.240110e-05
2675,0.00320418,7.051250e-03,6.102700e+04,2.516370e+07,1.235910e+00,1.015840e-04,6.244900e-05
2700,0.00320418,6.900610e-03,6.202910e+04,2.670320e+07,1.239020e+00,9.849300e-05,6.246460e-05
2725,0.00320418,6.754650e-03,6.238470e+04,2.825980e+07,1.240880e+00,9.552530e-05,6.245130e-05
2750,0.00320418,6.614760e-03,6.209000e+04,2.981700e+07,1.241520e+00,9.269640e-05,6.241370e-05
2775,0.00320418,6.482020e-03,6.117510e+04,3.135910e+07,1.240990e+00,9.001790e-05,6.235720e-05
2800,0.00320418,6.357240e-03,5.969910e+04,3.287110e+07,1.239450e+00,8.749690e-05,6.228790e-05
2825,0.00320418,6.240960e-03,5.774300e+04,3.434000e+07,1.237060e+00,8.513630e-05,6.221230e-05
2850,0.00320418,6.133410e-03,5.540300e+04,3.575510e+07,1.234010e+00,8.293520e-05,6.213690e-05
2875,0.00320418,6.034600e-03,5.278290e+04,3.710790e+07,1.230520e+00,8.088960e-05,6.206780e-05
2900,0.00320418,5.944340e-03,4.998730e+04,3.839280e+07,1.226790e+00,7.899280e-05,6.201040e-05
2925,0.00320418,5.862270e-03,4.711620e+04,3.960660e+07,1.222980e+00,7.723640e-05,6.196930e-05
2950,0.00320418,5.787900e-03,4.425980e+04,4.074870e+07,1.219260e+00,7.561040e-05,6.194810e-05
2975,0.00320418,5.720680e-03,4.149560e+04,4.182040e+07,1.215750e+00,7.410420e-05,6.194920e-05
3000,0.00320418,5.659970e-03,3.888580e+04,4.282480e+07,1.212510e+00,7.270680e-05,6.197430e-05
3025,0.00320418,5.605150e-03,3.647750e+04,4.376630e+07,1.209600e+00,7.140750e-05,6.202390e-05
3050,0.00320418,5.555550e-03,3.430200e+04,4.465060e+07,1.207010e+00,7.019550e-05,6.209810e-05
3075,0.00320418,5.510560e-03,3.237660e+04,4.548350e+07,1.204730e+00,6.906100e-05,6.219600e-05
3100,0.00320418,5.469580e-03,3.070580e+04,4.627150e+07,1.202700e+00,6.799460e-05,6.231670e-05
3125,0.00320418,5.432070e-03,2.928270e+04,4.702090e+07,1.200900e+00,6.698800e-05,6.245860e-05
3150,0.00320418,5.397520e-03,2.809060e+04,4.773760e+07,1.199280e+00,6.603370e-05,6.262030e-05
3175,0.00320418,5.365490e-03,2.710400e+04,4.842710e+07,1.197810e+00,6.512490e-05,6.280010e-05
3200,0.00320418,5.335600e-03,2.629000e+04,4.909420e+07,1.196490e+00,6.425620e-05,6.299630e-05
3225,0.00320418,5.307540e-03,2.560850e+04,4.974270e+07,1.195360e+00,6.342290e-05,6.320720e-05
3250,0.00320418,5.281070e-03,2.501330e+04,5.037540e+07,1.194460e+00,6.262110e-05,6.343150e-05
3275,0.00320418,5.256010e-03,2.445320e+04,5.099370e+07,1.193860e+00,6.184810e-05,6.366780e-05
3300,0.00320418,5.232240e-03,2.387390e+04,5.159790e+07,1.193660e+00,6.110200e-05,6.391480e-05
3325,0.00320418,5.209730e-03,2.322060e+04,5.218680e+07,1.193980e+00,6.038180e-05,6.417160e-05
3350,0.00320418,5.188500e-03,2.244290e+04,5.275790e+07,1.194960e+00,5.968690e-05,6.443720e-05
3375,0.00320418,5.168630e-03,2.150080e+04,5.330750e+07,1.196800e+00,5.901790e-05,6.471100e-05
3400,0.00320418,5.150210e-03,2.037200e+04,5.383130e+07,1.199740e+00,5.837520e-05,6.499230e-05
3425,0.00320418,5.133380e-03,1.905890e+04,5.432460e+07,1.204090e+00,5.775970e-05,6.528060e-05
3450,0.00320418,5.118250e-03,1.759240e+04,5.478300e+07,1.210260e+00,5.717210e-05,6.557540e-05
3475,0.00320418,5.104870e-03,1.602940e+04,5.520340e+07,1.218650e+00,5.661240e-05,6.587640e-05
3500,0.00320418,5.093260e-03,1.444410e+04,5.558430e+07,1.229710e+00,5.608030e-05,6.618300e-05
3525,0.00320418,5.083370e-03,1.291350e+04,5.592610e+07,1.243740e+00,5.557430e-05,6.649460e-05
3550,0.00320418,5.075060e-03,1.150280e+04,5.623100e+07,1.260870e+00,5.509280e-05,6.681070e-05
3575,0.00320418,5.068170e-03,1.025560e+04,5.650260e+07,1.280910e+00,5.463320e-05,6.713070e-05
3600,0.00320418,5.062500e-03,9.190910e+03,5.674530e+07,1.303360e+00,5.419310e-05,6.745410e-05
3625,0.00320418,5.057860e-03,8.307370e+03,5.696360e+07,1.327400e+00,5.377010e-05,6.778040e-05
3650,0.00320418,5.054060e-03,7.589550e+03,5.716200e+07,1.352040e+00,5.336170e-05,6.810910e-05
3675,0.00320418,5.050950e-03,7.015030e+03,5.734430e+07,1.376280e+00,5.296610e-05,6.843980e-05
3700,0.00320418,5.048390e-03,6.559540e+03,5.751380e+07,1.399260e+00,5.258160e-05,6.877210e-05
3725,0.00320418,5.046270e-03,6.200290e+03,5.767310e+07,1.420340e+00,5.220670e-05,6.910600e-05
3750,0.00320418,5.044500e-03,5.917470e+03,5.782440e+07,1.439160e+00,5.184050e-05,6.944100e-05
3775,0.00320418,5.043010e-03,5.694770e+03,5.796950e+07,1.455590e+00,5.148190e-05,6.977700e-05
3800,0.00320418,5.041740e-03,5.519180e+03,5.810960e+07,1.469640e+00,5.113040e-05,7.011390e-05
3825,0.00320418,5.040650e-03,5.380560e+03,5.824570e+07,1.481460e+00,5.078520e-05,7.045150e-05
3850,0.00320418,5.039710e-03,5.271140e+03,5.837880e+07,1.491250e+00,5.044600e-05,7.078980e-05
3875,0.00320418,5.038890e-03,5.185080e+03,5.850950e+07,1.499190e+00,5.011240e-05,7.112870e-05
3900,0.00320418,5.038170e-03,5.117980e+03,5.863820e+07,1.505490e+00,4.978400e-05,7.146800e-05
3925,0.00320418,5.037520e-03,5.066620e+03,5.876550e+07,1.510290e+00,4.946060e-05,7.180780e-05
3950,0.00320418,5.036940e-03,5.028710e+03,5.889170e+07,1.513730e+00,4.914190e-05,7.214810e-05
3975,0.00320418,5.036410e-03,5.002630e+03,5.901700e+07,1.515890e+00,4.882770e-05,7.248870e-05
4000,0.00320418,5.035920e-03,4.987340e+03,5.914190e+07,1.516840e+00,4.851780e-05,7.282970e-05
200,0.00569792,1.920320e-02,1.737010e+03,-7.965190e+06,1.332030e+00,6.580000e-03,9.336590e-06
225,0.00569792,1.920320e-02,1.754190e+03,-7.921560e+06,1.327710e+00,5.848890e-03,1.042660e-05
250,0.00569792,1.920320e-02,1.776370e+03,-7.877440e+06,1.322340e+00,5.263990e-03,1.150440e-05
275,0.00569792,1.920290e-02,1.808020e+03,-7.832660e+06,1.315100e+00,4.785380e-03,1.256660e-05
300,0.00569792,1.920190e-02,1.855000e+03,-7.786910e+06,1.305370e+00,4.386370e-03,1.361020e-05
325,0.00569792,1.919860e-02,1.929760e+03,-7.739680e+06,1.292080e+00,4.048260e-03,1.463950e-05
350,0.00569792,1.918930e-02,2.056640e+03,-7.690000e+06,1.273880e+00,3.757280e-03,1.564590e-05
375,0.00569792,1.916700e-02,2.276090e+03,-7.636080e+06,1.250280e+00,3.502720e-03,1.662520e-05
400,0.00569792,1.911960e-02,2.645330e+03,-7.574950e+06,1.223330e+00,3.275670e-03,1.757070e-05
425,0.00569792,1.902870e-02,3.230720e+03,-7.502010e+06,1.197700e+00,3.068330e-03,1.847130e-05
450,0.00569792,1.887140e-02,4.087340e+03,-7.411140e+06,1.178200e+00,2.873920e-03,1.930950e-05
475,0.00569792,1.862450e-02,5.227240e+03,-7.295260e+06,1.167190e+00,2.687030e-03,2.006070e-05
500,0.00569792,1.827270e-02,6.592020e+03,-7.147880e+06,1.164040e+00,2.504460e-03,2.069420e-05
525,0.00569792,1.781730e-02,8.061880e+03,-6.964790e+06,1.166140e+00,2.325760e-03,2.117050e-05
