P_Pa,Bg,T_K,regime,Bc_mpp,Bc_ref,Bc_err_pct,hw_mpp_Jkg,hw_ref_Jkg,hw_err_pct
100000,0.02,3450,ACTIF,2.37727000e-01,2.37727000e-01,0.000000,4.35613000e+06,4.35613000e+06,0.000000
100000,0.02,3500,ACTIF,2.60440000e-01,2.60440000e-01,0.000000,4.90853000e+06,4.90853000e+06,0.000000
100000,0.04,300,ACTIF,5.58602000e-02,5.58602000e-02,0.000000,-2.91485000e+06,-2.91485000e+06,0.000000
100000,0.04,350,ACTIF,5.62563000e-02,5.62563000e-02,0.000000,-2.86146000e+06,-2.86146000e+06,0.000000
100000,0.04,400,ACTIF,5.68309000e-02,5.68309000e-02,0.000000,-2.80674000e+06,-2.80674000e+06,0.000000
100000,0.04,450,ACTIF,5.75521000e-02,5.75521000e-02,0.000000,-2.75058000e+06,-2.75058000e+06,0.000000
100000,0.04,500,ACTIF,5.84038000e-02,5.84038000e-02,0.000000,-2.69248000e+06,-2.69248000e+06,0.000000
100000,0.04,550,ACTIF,5.94112000e-02,5.94112000e-02,0.000000,-2.63130000e+06,-2.63130000e+06,0.000000
100000,0.04,600,ACTIF,6.06631000e-02,6.06631000e-02,0.000000,-2.56488000e+06,-2.56488000e+06,0.000000
100000,0.04,650,ACTIF,6.23622000e-02,6.23622000e-02,0.000000,-2.48944000e+06,-2.48944000e+06,0.000000
100000,0.04,700,ACTIF,6.49344000e-02,6.49344000e-02,0.000000,-2.39818000e+06,-2.39818000e+06,0.000000
100000,0.04,750,ACTIF,6.91864000e-02,6.91864000e-02,0.000000,-2.27920000e+06,-2.27920000e+06,0.000000
100000,0.04,800,ACTIF,7.64127000e-02,7.64127000e-02,0.000000,-2.11397000e+06,-2.11397000e+06,0.000000
100000,0.04,850,ACTIF,8.81678000e-02,8.81678000e-02,0.000000,-1.88137000e+06,-1.88137000e+06,0.000000
100000,0.04,900,ACTIF,1.05195000e-01,1.05195000e-01,0.000000,-1.57476000e+06,-1.57476000e+06,0.000000
100000,0.04,950,ACTIF,1.25442000e-01,1.25442000e-01,0.000000,-1.22909000e+06,-1.22909000e+06,0.000000
100000,0.04,1000,ACTIF,1.43664000e-01,1.43664000e-01,0.000000,-9.19119000e+05,-9.19119000e+05,0.000000
100000,0.04,1050,ACTIF,1.55763000e-01,1.55763000e-01,0.000000,-6.96017000e+05,-6.96017000e+05,0.000000
100000,0.04,1100,ACTIF,1.62152000e-01,1.62152000e-01,0.000000,-5.49480000e+05,-5.49480000e+05,0.000000
100000,0.04,1150,ACTIF,1.65182000e-01,1.65182000e-01,0.000000,-4.46611000e+05,-4.46611000e+05,0.000000
100000,0.04,1200,ACTIF,1.66598000e-01,1.66598000e-01,0.000000,-3.64272000e+05,-3.64272000e+05,0.000000
100000,0.04,1250,ACTIF,1.67280000e-01,1.67280000e-01,0.000000,-2.90987000e+05,-2.90987000e+05,0.000000
100000,0.04,1300,ACTIF,1.67627000e-01,1.67627000e-01,0.000000,-2.21627000e+05,-2.21627000e+05,0.000000
100000,0.04,1350,ACTIF,1.67818000e-01,1.67818000e-01,0.000000,-1.53916000e+05,-1.53916000e+05,0.000000
100000,0.04,1400,ACTIF,1.67936000e-01,1.67936000e-01,0.000000,-8.68137000e+04,-8.68137000e+04,0.000000
100000,0.04,1450,ACTIF,1.68022000e-01,1.68022000e-01,0.000000,-1.98227000e+04,-1.98227000e+04,0.000000
100000,0.04,1500,ACTIF,1.68096000e-01,1.68096000e-01,0.000000,4.73120000e+04,4.73120000e+04,0.000000
100000,0.04,1550,ACTIF,1.68171000e-01,1.68171000e-01,0.000000,1.14733000e+05,1.14733000e+05,0.000000
100000,0.04,1600,ACTIF,1.68256000e-01,1.68256000e-01,0.000000,1.82530000e+05,1.82530000e+05,0.000000
100000,0.04,1650,ACTIF,1.68356000e-01,1.68356000e-01,0.000000,2.50773000e+05,2.50773000e+05,0.000000
100000,0.04,1700,ACTIF,1.68478000e-01,1.68478000e-01,0.000000,3.19522000e+05,3.19522000e+05,0.000000
100000,0.04,1750,ACTIF,1.68625000e-01,1.68625000e-01,0.000000,3.88838000e+05,3.88838000e+05,0.000000
100000,0.04,1800,ACTIF,1.68803000e-01,1.68803000e-01,0.000000,4.58786000e+05,4.58786000e+05,0.000000
100000,0.04,1850,ACTIF,1.69015000e-01,1.69015000e-01,0.000000,5.29440000e+05,5.29440000e+05,0.000000
100000,0.04,1900,ACTIF,1.69268000e-01,1.69268000e-01,0.000000,6.00883000e+05,6.00883000e+05,0.000000
100000,0.04,1950,ACTIF,1.69564000e-01,1.69564000e-01,0.000000,6.73206000e+05,6.73206000e+05,0.000000
100000,0.04,2000,ACTIF,1.69909000e-01,1.69909000e-01,0.000000,7.46515000e+05,7.46515000e+05,0.000000
100000,0.04,2050,ACTIF,1.70307000e-01,1.70307000e-01,0.000000,8.20925000e+05,8.20925000e+05,0.000000
100000,0.04,2100,ACTIF,1.70762000e-01,1.70762000e-01,0.000000,8.96565000e+05,8.96565000e+05,0.000000
100000,0.04,2150,ACTIF,1.71277000e-01,1.71277000e-01,0.000000,9.73574000e+05,9.73574000e+05,0.000000
100000,0.04,2200,ACTIF,1.71857000e-01,1.71857000e-01,0.000000,1.05210000e+06,1.05210000e+06,0.000000
100000,0.04,2250,ACTIF,1.72503000e-01,1.72503000e-01,0.000000,1.13231000e+06,1.13231000e+06,0.000000
100000,0.04,2300,ACTIF,1.73219000e-01,1.73219000e-01,0.000000,1.21437000e+06,1.21437000e+06,0.000000
100000,0.04,2350,ACTIF,1.74005000e-01,1.74005000e-01,0.000000,1.29846000e+06,1.29846000e+06,0.000000
100000,0.04,2400,ACTIF,1.74862000e-01,1.74862000e-01,0.000000,1.38474000e+06,1.38474000e+06,0.000000
100000,0.04,2450,ACTIF,1.75790000e-01,1.75790000e-01,0.000000,1.47341000e+06,1.47341000e+06,0.000000
100000,0.04,2500,ACTIF,1.76787000e-01,1.76787000e-01,0.000000,1.56465000e+06,1.56465000e+06,0.000000
100000,0.04,2550,ACTIF,1.77852000e-01,1.77852000e-01,0.000000,1.65864000e+06,1.65864000e+06,0.000000
100000,0.04,2600,ACTIF,1.78983000e-01,1.78983000e-01,0.000000,1.75556000e+06,1.75556000e+06,0.000000
100000,0.04,2650,ACTIF,1.80175000e-01,1.80175000e-01,0.000000,1.85559000e+06,1.85559000e+06,0.000000
100000,0.04,2700,ACTIF,1.81426000e-01,1.81426000e-01,0.000000,1.95894000e+06,1.95894000e+06,0.000000
100000,0.04,2750,ACTIF,1.82736000e-01,1.82736000e-01,0.000000,2.06581000e+06,2.06581000e+06,0.000000
100000,0.04,2800,ACTIF,1.84105000e-01,1.84105000e-01,0.000000,2.17650000e+06,2.17650000e+06,0.000000
100000,0.04,2850,ACTIF,1.85540000e-01,1.85540000e-01,0.000000,2.29134000e+06,2.29134000e+06,0.000000
100000,0.04,2900,ACTIF,1.87054000e-01,1.87054000e-01,0.000000,2.41084000e+06,2.41084000e+06,0.000000
100000,0.04,2950,ACTIF,1.88674000e-01,1.88674000e-01,0.000000,2.53574000e+06,2.53574000e+06,0.000000
100000,0.04,3000,ACTIF,1.90445000e-01,1.90445000e-01,0.000000,2.66712000e+06,2.66712000e+06,0.000000
100000,0.04,3050,ACTIF,1.92437000e-01,1.92437000e-01,0.000000,2.80656000e+06,2.80656000e+06,0.000000
100000,0.04,3100,ACTIF,1.94762000e-01,1.94762000e-01,0.000000,2.95644000e+06,2.95644000e+06,0.000000
100000,0.04,3150,ACTIF,1.97586000e-01,1.97586000e-01,0.000000,3.12017000e+06,3.12017000e+06,0.000000
100000,0.04,3200,ACTIF,2.01156000e-01,2.01156000e-01,0.000000,3.30272000e+06,3.30272000e+06,0.000000
100000,0.04,3250,ACTIF,2.05832000e-01,2.05832000e-01,0.000000,3.51116000e+06,3.51116000e+06,0.000000
100000,0.04,3300,ACTIF,2.12137000e-01,2.12137000e-01,0.000000,3.75542000e+06,3.75542000e+06,0.000000
100000,0.04,3350,ACTIF,2.20824000e-01,2.20824000e-01,0.000000,4.04931000e+06,4.04931000e+06,0.000000
100000,0.04,3400,ACTIF,2.32982000e-01,2.32982000e-01,0.000000,4.41170000e+06,4.41170000e+06,0.000000
100000,0.04,3450,ACTIF,2.50188000e-01,2.50188000e-01,0.000000,4.86806000e+06,4.86806000e+06,0.000000
100000,0.04,3500,ACTIF,2.74760000e-01,2.74760000e-01,0.000000,5.45204000e+06,5.45204000e+06,0.000000
100000,0.07,300,ACTIF,3.26930000e-02,3.26930000e-02,0.000000,-3.12225000e+06,-3.12225000e+06,0.000000
100000,0.07,350,ACTIF,3.40044000e-02,3.40044000e-02,0.000000,-3.06379000e+06,-3.06379000e+06,0.000000
100000,0.07,400,ACTIF,3.57851000e-02,3.57851000e-02,0.000000,-3.00304000e+06,-3.00304000e+06,0.000000
100000,0.07,450,ACTIF,3.78297000e-02,3.78297000e-02,0.000000,-2.94032000e+06,-2.94032000e+06,0.000000
100000,0.07,500,ACTIF,3.99790000e-02,3.99790000e-02,0.000000,-2.87523000e+06,-2.87523000e+06,0.000000
100000,0.07,550,ACTIF,4.21652000e-02,4.21652000e-02,0.000000,-2.80635000e+06,-2.80635000e+06,0.000000
100000,0.07,600,ACTIF,4.44225000e-02,4.44225000e-02,0.000000,-2.73098000e+06,-2.73098000e+06,0.000000
100000,0.07,650,ACTIF,4.69413000e-02,4.69413000e-02,0.000000,-2.64472000e+06,-2.64472000e+06,0.000000
100000,0.07,700,ACTIF,5.01979000e-02,5.01979000e-02,0.000000,-2.54035000e+06,-2.54035000e+06,0.000000
100000,0.07,750,ACTIF,5.51189000e-02,5.51189000e-02,0.000000,-2.40584000e+06,-2.40584000e+06,0.000000
100000,0.07,800,ACTIF,6.31579000e-02,6.31579000e-02,0.000000,-2.22268000e+06,-2.22268000e+06,0.000000
100000,0.07,850,ACTIF,7.60132000e-02,7.60132000e-02,0.000000,-1.96986000e+06,-1.96986000e+06,0.000000
100000,0.07,900,ACTIF,9.44845000e-02,9.44845000e-02,0.000000,-1.64123000e+06,-1.64123000e+06,0.000000
100000,0.07,950,ACTIF,1.16385000e-01,1.16385000e-01,0.000000,-1.27357000e+06,-1.27357000e+06,0.000000
100000,0.07,1000,ACTIF,1.36127000e-01,1.36127000e-01,0.000000,-9.44647000e+05,-9.44647000e+05,0.000000
100000,0.07,1050,ACTIF,1.49314000e-01,1.49314000e-01,0.000000,-7.07553000e+05,-7.07553000e+05,0.000000
100000,0.07,1100,ACTIF,1.56339000e-01,1.56339000e-01,0.000000,-5.51582000e+05,-5.51582000e+05,0.000000
100000,0.07,1150,ACTIF,1.59703000e-01,1.59703000e-01,0.000000,-4.42297000e+05,-4.42297000e+05,0.000000
100000,0.07,1200,ACTIF,1.61288000e-01,1.61288000e-01,0.000000,-3.55226000e+05,-3.55226000e+05,0.000000
100000,0.07,1250,ACTIF,1.62057000e-01,1.62057000e-01,0.000000,-2.78087000e+05,-2.78087000e+05,0.000000
100000,0.07,1300,ACTIF,1.62452000e-01,1.62452000e-01,0.000000,-2.05320000e+05,-2.05320000e+05,0.000000
100000,0.07,1350,ACTIF,1.62672000e-01,1.62672000e-01,0.000000,-1.34423000e+05,-1.34423000e+05,0.000000
100000,0.07,1400,ACTIF,1.62810000e-01,1.62810000e-01,0.000000,-6.42367000e+04,-6.42367000e+04,0.000000
100000,0.07,1450,ACTIF,1.62913000e-01,1.62913000e-01,0.000000,5.80421000e+03,5.80421000e+03,0.000000
100000,0.07,1500,ACTIF,1.63005000e-01,1.63005000e-01,0.000000,7.59967000e+04,7.59967000e+04,0.000000
100000,0.07,1550,ACTIF,1.63101000e-01,1.63101000e-01,0.000000,1.46512000e+05,1.46512000e+05,0.000000
100000,0.07,1600,ACTIF,1.63211000e-01,1.63211000e-01,0.000000,2.17466000e+05,2.17466000e+05,0.000000
100000,0.07,1650,ACTIF,1.63343000e-01,1.63343000e-01,0.000000,2.88946000e+05,2.88946000e+05,0.000000
100000,0.07,1700,ACTIF,1.63504000e-01,1.63504000e-01,0.000000,3.61035000e+05,3.61035000e+05,0.000000
100000,0.07,1750,ACTIF,1.63699000e-01,1.63699000e-01,0.000000,4.33816000e+05,4.33816000e+05,0.000000
100000,0.07,1800,ACTIF,1.63936000e-01,1.63936000e-01,0.000000,5.07381000e+05,5.07381000e+05,0.000000
100000,0.07,1850,ACTIF,1.64220000e-01,1.64220000e-01,0.000000,5.81831000e+05,5.81831000e+05,0.000000
100000,0.07,1900,ACTIF,1.64559000e-01,1.64559000e-01,0.000000,6.57280000e+05,6.57280000e+05,0.000000
100000,0.07,1950,ACTIF,1.64958000e-01,1.64958000e-01,0.000000,7.33858000e+05,7.33858000e+05,0.000000
100000,0.07,2000,ACTIF,1.65423000e-01,1.65423000e-01,0.000000,8.11711000e+05,8.11711000e+05,0.000000
100000,0.07,2050,ACTIF,1.65962000e-01,1.65962000e-01,0.000000,8.91002000e+05,8.91002000e+05,0.000000
100000,0.07,2100,ACTIF,1.66581000e-01,1.66581000e-01,0.000000,9.71914000e+05,9.71914000e+05,0.000000
100000,0.07,2150,ACTIF,1.67285000e-01,1.67285000e-01,0.000000,1.05464000e+06,1.05464000e+06,0.000000
100000,0.07,2200,ACTIF,1.68081000e-01,1.68081000e-01,0.000000,1.13941000e+06,1.13941000e+06,0.000000
100000,0.07,2250,ACTIF,1.68973000e-01,1.68973000e-01,0.000000,1.22644000e+06,1.22644000e+06,0.000000
100000,0.07,2300,ACTIF,1.69966000e-01,1.69966000e-01,0.000000,1.31599000e+06,1.31599000e+06,0.000000
100000,0.07,2350,ACTIF,1.71064000e-01,1.71064000e-01,0.000000,1.40831000e+06,1.40831000e+06,0.000000
100000,0.07,2400,ACTIF,1.72269000e-01,1.72269000e-01,0.000000,1.50367000e+06,1.50367000e+06,0.000000
100000,0.07,2450,ACTIF,1.73584000e-01,1.73584000e-01,0.000000,1.60235000e+06,1.60235000e+06,0.000000
100000,0.07,2500,ACTIF,1.75008000e-01,1.75008000e-01,0.000000,1.70463000e+06,1.70463000e+06,0.000000
100000,0.07,2550,ACTIF,1.76542000e-01,1.76542000e-01,0.000000,1.81080000e+06,1.81080000e+06,0.000000
100000,0.07,2600,ACTIF,1.78184000e-01,1.78184000e-01,0.000000,1.92114000e+06,1.92114000e+06,0.000000
100000,0.07,2650,ACTIF,1.79932000e-01,1.79932000e-01,0.000000,2.03594000e+06,2.03594000e+06,0.000000
100000,0.07,2700,ACTIF,1.81783000e-01,1.81783000e-01,0.000000,2.15549000e+06,2.15549000e+06,0.000000
100000,0.07,2750,ACTIF,1.83736000e-01,1.83736000e-01,0.000000,2.28011000e+06,2.28011000e+06,0.000000
100000,0.07,2800,ACTIF,1.85792000e-01,1.85792000e-01,0.000000,2.41017000e+06,2.41017000e+06,0.000000
100000,0.07,2850,ACTIF,1.87956000e-01,1.87956000e-01,0.000000,2.54611000e+06,2.54611000e+06,0.000000
100000,0.07,2900,ACTIF,1.90241000e-01,1.90241000e-01,0.000000,2.68849000e+06,2.68849000e+06,0.000000
100000,0.07,2950,ACTIF,1.92672000e-01,1.92672000e-01,0.000000,2.83812000e+06,2.83812000e+06,0.000000
100000,0.07,3000,ACTIF,1.95292000e-01,1.95292000e-01,0.000000,2.99609000e+06,2.99609000e+06,0.000000
100000,0.07,3050,ACTIF,1.98175000e-01,1.98175000e-01,0.000000,3.16405000e+06,3.16405000e+06,0.000000
100000,0.07,3100,ACTIF,2.01434000e-01,2.01434000e-01,0.000000,3.34436000e+06,3.34436000e+06,0.000000
100000,0.07,3150,ACTIF,2.05245000e-01,2.05245000e-01,0.000000,3.54045000e+06,3.54045000e+06,0.000000
100000,0.07,3200,ACTIF,2.09868000e-01,2.09868000e-01,0.000000,3.75728000e+06,3.75728000e+06,0.000000
100000,0.07,3250,ACTIF,2.15690000e-01,2.15690000e-01,0.000000,4.00191000e+06,4.00191000e+06,-0.000000
100000,0.07,3300,ACTIF,2.23275000e-01,2.23275000e-01,0.000000,4.28426000e+06,4.28426000e+06,0.000000
100000,0.07,3350,ACTIF,2.33439000e-01,2.33439000e-01,0.000000,4.61815000e+06,4.61815000e+06,0.000000
100000,0.07,3400,ACTIF,2.47367000e-01,2.47367000e-01,0.000000,5.02244000e+06,5.02244000e+06,0.000000
100000,0.07,3450,ACTIF,2.66782000e-01,2.66782000e-01,0.000000,5.52249000e+06,5.52249000e+06,0.000000
100000,0.07,3500,ACTIF,2.94219000e-01,2.94219000e-01,0.000000,6.15170000e+06,6.15170000e+06,0.000000
100000,0.1,300,ACTIF,1.01758000e-02,1.01758000e-02,0.000000,-3.32477000e+06,-3.32477000e+06,0.000000
100000,0.1,350,ACTIF,1.30479000e-02,1.30479000e-02,0.000000,-3.25872000e+06,-3.25872000e+06,0.000000
100000,0.1,400,ACTIF,1.66598000e-02,1.66598000e-02,0.000000,-3.18951000e+06,-3.18951000e+06,0.000000
100000,0.1,450,ACTIF,2.04834000e-02,2.04834000e-02,0.000000,-3.11840000e+06,-3.11840000e+06,0.000000
100000,0.1,500,ACTIF,2.41809000e-02,2.41809000e-02,0.000000,-3.04529000e+06,-3.04529000e+06,0.000000
100000,0.1,550,ACTIF,2.76086000e-02,2.76086000e-02,0.000000,-2.96845000e+06,-2.96845000e+06,0.000000
100000,0.1,600,ACTIF,3.07724000e-02,3.07724000e-02,0.000000,-2.88461000e+06,-2.88461000e+06,0.000000
100000,0.1,650,ACTIF,3.38773000e-02,3.38773000e-02,0.000000,-2.78870000e+06,-2.78870000e+06,0.000000
100000,0.1,700,ACTIF,3.74819000e-02,3.74819000e-02,0.000000,-2.67291000e+06,-2.67291000e+06,0.000000
100000,0.1,750,ACTIF,4.26762000e-02,4.26762000e-02,0.000000,-2.52476000e+06,-2.52476000e+06,0.000000
100000,0.1,800,ACTIF,5.11277000e-02,5.11277000e-02,0.000000,-2.32551000e+06,-2.32551000e+06,0.000000
100000,0.1,850,ACTIF,6.47282000e-02,6.47282000e-02,0.000000,-2.05406000e+06,-2.05406000e+06,-0.000000
100000,0.1,900,ACTIF,8.43612000e-02,8.43612000e-02,0.000000,-1.70472000e+06,-1.70472000e+06,0.000000
100000,0.1,950,ACTIF,1.07709000e-01,1.07709000e-01,0.000000,-1.31617000e+06,-1.31617000e+06,0.000000
100000,0.1,1000,ACTIF,1.28830000e-01,1.28830000e-01,0.000000,-9.69149000e+05,-9.69149000e+05,0.000000
100000,0.1,1050,ACTIF,1.43014000e-01,1.43014000e-01,0.000000,-7.18682000e+05,-7.18682000e+05,0.000000
100000,0.1,1100,ACTIF,1.50618000e-01,1.50618000e-01,0.000000,-5.53678000e+05,-5.53678000e+05,0.000000
100000,0.1,1150,ACTIF,1.54282000e-01,1.54282000e-01,0.000000,-4.38235000e+05,-4.38235000e+05,0.000000
100000,0.1,1200,ACTIF,1.56016000e-01,1.56016000e-01,0.000000,-3.46614000e+05,-3.46614000e+05,0.000000
100000,0.1,1250,ACTIF,1.56860000e-01,1.56860000e-01,0.000000,-2.65766000e+05,-2.65766000e+05,0.000000
100000,0.1,1300,ACTIF,1.57295000e-01,1.57295000e-01,0.000000,-1.89721000e+05,-1.89721000e+05,0.000000
100000,0.1,1350,ACTIF,1.57537000e-01,1.57537000e-01,0.000000,-1.15765000e+05,-1.15765000e+05,0.000000
100000,0.1,1400,ACTIF,1.57690000e-01,1.57690000e-01,0.000000,-4.26252000e+04,-4.26252000e+04,-0.000000
100000,0.1,1450,ACTIF,1.57806000e-01,1.57806000e-01,0.000000,3.03295000e+04,3.03295000e+04,0.000000
100000,0.1,1500,ACTIF,1.57911000e-01,1.57911000e-01,0.000000,1.03434000e+05,1.03434000e+05,0.000000
100000,0.1,1550,ACTIF,1.58023000e-01,1.58023000e-01,0.000000,1.76887000e+05,1.76887000e+05,0.000000
100000,0.1,1600,ACTIF,1.58153000e-01,1.58153000e-01,0.000000,2.50823000e+05,2.50823000e+05,0.000000
100000,0.1,1650,ACTIF,1.58310000e-01,1.58310000e-01,0.000000,3.25348000e+05,3.25348000e+05,0.000000
100000,0.1,1700,ACTIF,1.58501000e-01,1.58501000e-01,0.000000,4.00563000e+05,4.00563000e+05,0.000000
100000,0.1,1750,ACTIF,1.58735000e-01,1.58735000e-01,0.000000,4.76568000e+05,4.76568000e+05,0.000000
100000,0.1,1800,ACTIF,1.59020000e-01,1.59020000e-01,0.000000,5.53475000e+05,5.53475000e+05,0.000000
100000,0.1,1850,ACTIF,1.59362000e-01,1.59362000e-01,0.000000,6.31408000e+05,6.31408000e+05,0.000000
100000,0.1,1900,ACTIF,1.59771000e-01,1.59771000e-01,0.000000,7.10507000e+05,7.10507000e+05,0.000000
100000,0.1,1950,ACTIF,1.60253000e-01,1.60253000e-01,0.000000,7.90932000e+05,7.90932000e+05,0.000000
100000,0.1,2000,ACTIF,1.60818000e-01,1.60818000e-01,0.000000,8.72862000e+05,8.72862000e+05,0.000000
100000,0.1,2050,ACTIF,1.61473000e-01,1.61473000e-01,0.000000,9.56498000e+05,9.56498000e+05,0.000000
100000,0.1,2100,ACTIF,1.62227000e-01,1.62227000e-01,0.000000,1.04207000e+06,1.04207000e+06,0.000000
100000,0.1,2150,ACTIF,1.63087000e-01,1.63087000e-01,0.000000,1.12981000e+06,1.12981000e+06,0.000000
100000,0.1,2200,ACTIF,1.64062000e-01,1.64062000e-01,0.000000,1.22000000e+06,1.22000000e+06,0.000000
100000,0.1,2250,ACTIF,1.65159000e-01,1.65159000e-01,0.000000,1.31294000e+06,1.31294000e+06,0.000000
100000,0.1,2300,ACTIF,1.66385000e-01,1.66385000e-01,0.000000,1.40892000e+06,1.40892000e+06,0.000000
100000,0.1,2350,ACTIF,1.67745000e-01,1.67745000e-01,0.000000,1.50828000e+06,1.50828000e+06,0.000000
100000,0.1,2400,ACTIF,1.69245000e-01,1.69245000e-01,0.000000,1.61136000e+06,1.61136000e+06,0.000000
100000,0.1,2450,ACTIF,1.70888000e-01,1.70888000e-01,0.000000,1.71853000e+06,1.71853000e+06,0.000000
100000,0.1,2500,ACTIF,1.72676000e-01,1.72676000e-01,0.000000,1.83013000e+06,1.83013000e+06,0.000000
100000,0.1,2550,ACTIF,1.74612000e-01,1.74612000e-01,0.000000,1.94654000e+06,1.94654000e+06,0.000000
100000,0.1,2600,ACTIF,1.76694000e-01,1.76694000e-01,0.000000,2.06814000e+06,2.06814000e+06,0.000000
100000,0.1,2650,ACTIF,1.78923000e-01,1.78923000e-01,0.000000,2.19530000e+06,2.19530000e+06,0.000000
100000,0.1,2700,ACTIF,1.81297000e-01,1.81297000e-01,0.000000,2.32840000e+06,2.32840000e+06,0.000000
100000,0.1,2750,ACTIF,1.83815000e-01,1.83815000e-01,0.000000,2.46785000e+06,2.46785000e+06,0.000000
100000,0.1,2800,ACTIF,1.86479000e-01,1.86479000e-01,0.000000,2.61410000e+06,2.61410000e+06,0.000000
100000,0.1,2850,ACTIF,1.89293000e-01,1.89293000e-01,0.000000,2.76766000e+06,2.76766000e+06,0.000000
100000,0.1,2900,ACTIF,1.92271000e-01,1.92271000e-01,0.000000,2.92919000e+06,2.92919000e+06,0.000000
100000,0.1,2950,ACTIF,1.95438000e-01,1.95438000e-01,0.000000,3.09955000e+06,3.09955000e+06,0.000000
100000,0.1,3000,ACTIF,1.98840000e-01,1.98840000e-01,0.000000,3.27991000e+06,3.27991000e+06,0.000000
100000,0.1,3050,ACTIF,2.02551000e-01,2.02551000e-01,0.000000,3.47197000e+06,3.47197000e+06,0.000000
100000,0.1,3100,ACTIF,2.06692000e-01,2.06692000e-01,0.000000,3.67814000e+06,3.67814000e+06,0.000000
100000,0.1,3150,ACTIF,2.11447000e-01,2.11447000e-01,0.000000,3.90192000e+06,3.90192000e+06,0.000000
100000,0.1,3200,ACTIF,2.17093000e-01,2.17093000e-01,0.000000,4.14829000e+06,4.14829000e+06,0.000000
100000,0.1,3250,ACTIF,2.24042000e-01,2.24042000e-01,0.000000,4.42438000e+06,4.42438000e+06,0.000000
100000,0.1,3300,ACTIF,2.32899000e-01,2.32899000e-01,0.000000,4.74016000e+06,4.74016000e+06,0.000000
100000,0.1,3350,ACTIF,2.44543000e-01,2.44543000e-01,0.000000,5.10947000e+06,5.10947000e+06,0.000000
100000,0.1,3400,ACTIF,2.60253000e-01,2.60253000e-01,0.000000,5.55119000e+06,5.55119000e+06,0.000000
100000,0.1,3450,ACTIF,2.81894000e-01,2.81894000e-01,0.000000,6.09057000e+06,6.09057000e+06,0.000000
100000,0.1,3500,ACTIF,3.12211000e-01,3.12211000e-01,0.000000,6.76068000e+06,6.76068000e+06,0.000000
100000,0.15,300,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.64739000e+06,-3.64739000e+06,0.000000
100000,0.15,350,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.56243000e+06,-3.56243000e+06,0.000000
100000,0.15,400,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.47520000e+06,-3.47520000e+06,0.000000
100000,0.15,450,ZERO,0.00000000e+00,0.00000000e+00,0.000000,-3.38856000e+06,-3.38856000e+06,0.000000
100000,0.15,500,ACTIF,2.74651000e-03,2.74651000e-03,0.000000,-3.30205000e+06,-3.30205000e+06,0.000000
100000,0.15,550,ACTIF,7.98091000e-03,7.98091000e-03,0.000000,-3.21294000e+06,-3.21294000e+06,0.000000
100000,0.15,600,ACTIF,1.22736000e-02,1.22736000e-02,0.000000,-3.11681000e+06,-3.11681000e+06,0.000000
100000,0.15,650,ACTIF,1.58855000e-02,1.58855000e-02,0.000000,-3.00739000e+06,-3.00739000e+06,0.000000
100000,0.15,700,ACTIF,1.95242000e-02,1.95242000e-02,0.000000,-2.87569000e+06,-2.87569000e+06,0.000000
100000,0.15,750,ACTIF,2.45720000e-02,2.45720000e-02,0.000000,-2.70820000e+06,-2.70820000e+06,0.000000
100000,0.15,800,ACTIF,3.30989000e-02,3.30989000e-02,0.000000,-2.48543000e+06,-2.48543000e+06,0.000000
100000,0.15,850,ACTIF,4.73820000e-02,4.73820000e-02,0.000000,-2.18586000e+06,-2.18586000e+06,0.000000
100000,0.15,900,ACTIF,6.84916000e-02,6.84916000e-02,0.000000,-1.80456000e+06,-1.80456000e+06,0.000000
100000,0.15,950,ACTIF,9.39070000e-02,9.39070000e-02,0.000000,-1.38333000e+06,-1.38333000e+06,0.000000
100000,0.15,1000,ACTIF,1.17086000e-01,1.17086000e-01,0.000000,-1.00788000e+06,-1.00788000e+06,-0.000000
100000,0.15,1050,ACTIF,1.32772000e-01,1.32772000e-01,0.000000,-7.36366000e+05,-7.36366000e+05,0.000000
100000,0.15,1100,ACTIF,1.41246000e-01,1.41246000e-01,0.000000,-5.57125000e+05,-5.57125000e+05,0.000000
100000,0.15,1150,ACTIF,1.45351000e-01,1.45351000e-01,0.000000,-4.31949000e+05,-4.31949000e+05,0.000000
100000,0.15,1200,ACTIF,1.47298000e-01,1.47298000e-01,0.000000,-3.33118000e+05,-3.33118000e+05,0.000000
100000,0.15,1250,ACTIF,1.48244000e-01,1.48244000e-01,0.000000,-2.46388000e+05,-2.46388000e+05,0.000000
100000,0.15,1300,ACTIF,1.48729000e-01,1.48729000e-01,0.000000,-1.65149000e+05,-1.65149000e+05,0.000000
100000,0.15,1350,ACTIF,1.48999000e-01,1.48999000e-01,0.000000,-8.63525000e+04,-8.63525000e+04,0.000000
100000,0.15,1400,ACTIF,1.49170000e-01,1.49170000e-01,0.000000,-8.54462000e+03,-8.54462000e+03,0.000000
100000,0.15,1450,ACTIF,1.49300000e-01,1.49300000e-01,0.000000,6.90046000e+04,6.90046000e+04,0.000000
100000,0.15,1500,ACTIF,1.49422000e-01,1.49422000e-01,0.000000,1.46691000e+05,1.46691000e+05,0.000000
