Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
3625,18.0184,1.019430e-02,1.145240e+04,1.454430e+07,1.207730e+00,6.094410e-01,8.261040e-05
3650,18.0184,1.015260e-02,1.178000e+04,1.483470e+07,1.209480e+00,6.027930e-01,8.299920e-05
3675,18.0184,1.010960e-02,1.211560e+04,1.513340e+07,1.211360e+00,5.961540e-01,8.338520e-05
3700,18.0184,1.006520e-02,1.245910e+04,1.544050e+07,1.213370e+00,5.895240e-01,8.376830e-05
3725,18.0184,1.001940e-02,1.281010e+04,1.575640e+07,1.215500e+00,5.829030e-01,8.414840e-05
3750,18.0184,9.972200e-03,1.316820e+04,1.608110e+07,1.217760e+00,5.762910e-01,8.452530e-05
3775,18.0184,9.923660e-03,1.353310e+04,1.641480e+07,1.220140e+00,5.696880e-01,8.489880e-05
3800,18.0184,9.873760e-03,1.390410e+04,1.675780e+07,1.222630e+00,5.630940e-01,8.526880e-05
3825,18.0184,9.822540e-03,1.428070e+04,1.711010e+07,1.225250e+00,5.565120e-01,8.563510e-05
3850,18.0184,9.770000e-03,1.466210e+04,1.747190e+07,1.227960e+00,5.499410e-01,8.599760e-05
3875,18.0184,9.716180e-03,1.504770e+04,1.784320e+07,1.230790e+00,5.433830e-01,8.635610e-05
3900,18.0184,9.661120e-03,1.543650e+04,1.822430e+07,1.233710e+00,5.368400e-01,8.671050e-05
3925,18.0184,9.604840e-03,1.582770e+04,1.861510e+07,1.236720e+00,5.303130e-01,8.706060e-05
3950,18.0184,9.547400e-03,1.622030e+04,1.901570e+07,1.239810e+00,5.238050e-01,8.740630e-05
3975,18.0184,9.488840e-03,1.661320e+04,1.942610e+07,1.242990e+00,5.173180e-01,8.774750e-05
4000,18.0184,9.429220e-03,1.700530e+04,1.984630e+07,1.246220e+00,5.108550e-01,8.808410e-05
200,32.0418,2.199600e-02,1.511860e+03,-7.246370e+06,1.333370e+00,4.238340e+01,9.196210e-06
225,32.0418,2.199600e-02,1.533540e+03,-7.208310e+06,1.327120e+00,3.767410e+01,1.024210e-05
250,32.0418,2.199600e-02,1.559610e+03,-7.169660e+06,1.319900e+00,3.390670e+01,1.127750e-05
275,32.0418,2.199600e-02,1.591910e+03,-7.130280e+06,1.311390e+00,3.082430e+01,1.230010e-05
300,32.0418,2.199600e-02,1.630340e+03,-7.090010e+06,1.301840e+00,2.825560e+01,1.330750e-05
325,32.0418,2.199600e-02,1.674140e+03,-7.048710e+06,1.291650e+00,2.608210e+01,1.432690e-05
350,32.0418,2.199590e-02,1.722440e+03,-7.006270e+06,1.281210e+00,2.421900e+01,1.533320e-05
375,32.0418,2.199570e-02,1.774510e+03,-6.962560e+06,1.270790e+00,2.260420e+01,1.632550e-05
400,32.0418,2.199540e-02,1.829880e+03,-6.917510e+06,1.260600e+00,2.119110e+01,1.730290e-05
425,32.0418,2.199460e-02,1.888360e+03,-6.871040e+06,1.250750e+00,1.994390e+01,1.826500e-05
450,32.0418,2.199330e-02,1.950110e+03,-6.823070e+06,1.241310e+00,1.883480e+01,1.921130e-05
475,32.0418,2.199100e-02,2.015610e+03,-6.773500e+06,1.232280e+00,1.784160e+01,2.014180e-05
500,32.0418,2.198730e-02,2.085750e+03,-6.722250e+06,1.223670e+00,1.694670e+01,2.105640e-05
525,32.0418,2.198160e-02,2.161940e+03,-6.669170e+06,1.215450e+00,1.613550e+01,2.192680e-05
550,32.0418,2.197290e-02,2.246210e+03,-6.614080e+06,1.207580e+00,1.539600e+01,2.277790e-05
575,32.0418,2.196040e-02,2.341430e+03,-6.556770e+06,1.200010e+00,1.471820e+01,2.360930e-05
600,32.0418,2.194250e-02,2.451590e+03,-6.496890e+06,1.192690e+00,1.409350e+01,2.442090e-05
625,32.0418,2.191770e-02,2.582150e+03,-6.434020e+06,1.185570e+00,1.351440e+01,2.519630e-05
650,32.0418,2.188370e-02,2.740330e+03,-6.367550e+06,1.178640e+00,1.297450e+01,2.595010e-05
675,32.0418,2.183780e-02,2.935540e+03,-6.296690e+06,1.171950e+00,1.246770e+01,2.668200e-05
700,32.0418,2.177650e-02,3.179330e+03,-6.220370e+06,1.165640e+00,1.198870e+01,2.739200e-05
725,32.0418,2.169550e-02,3.485060e+03,-6.137210e+06,1.159960e+00,1.153220e+01,2.808020e-05
750,32.0418,2.158970e-02,3.866420e+03,-6.045490e+06,1.155280e+00,1.109350e+01,2.874690e-05
775,32.0418,2.145320e-02,4.335100e+03,-5.943160e+06,1.152070e+00,1.066770e+01,2.939260e-05
800,32.0418,2.127970e-02,4.897620e+03,-5.827950e+06,1.150760e+00,1.025080e+01,3.001770e-05
825,32.0418,2.106330e-02,5.552600e+03,-5.697510e+06,1.151670e+00,9.839080e+00,3.062300e-05
850,32.0418,2.079930e-02,6.289770e+03,-5.549630e+06,1.154980e+00,9.429980e+00,3.120940e-05
875,32.0418,2.048470e-02,7.090820e+03,-5.382480e+06,1.160650e+00,9.022020e+00,3.177840e-05
900,32.0418,2.011940e-02,7.931590e+03,-5.194760e+06,1.168510e+00,8.614990e+00,3.233250e-05
925,32.0418,1.970590e-02,8.783880e+03,-4.985810e+06,1.178270e+00,8.209880e+00,3.287530e-05
950,32.0418,1.924960e-02,9.616320e+03,-4.755730e+06,1.189510e+00,7.808710e+00,3.341170e-05
975,32.0418,1.875840e-02,1.039450e+04,-4.505440e+06,1.201760e+00,7.414340e+00,3.394770e-05
1000,32.0418,1.824240e-02,1.108070e+04,-4.236770e+06,1.214420e+00,7.030160e+00,3.448910e-05
1025,32.0418,1.771350e-02,1.163420e+04,-3.952510e+06,1.226840e+00,6.659810e+00,3.502550e-05
1050,32.0418,1.718420e-02,1.201330e+04,-3.656510e+06,1.238260e+00,6.307000e+00,3.557520e-05
1075,32.0418,1.666780e-02,1.217740e+04,-3.353640e+06,1.247920e+00,5.975170e+00,3.613920e-05
1100,32.0418,1.617660e-02,1.209270e+04,-3.049720e+06,1.255090e+00,5.667320e+00,3.671560e-05
1125,32.0418,1.572240e-02,1.173920e+04,-2.751250e+06,1.259200e+00,5.385770e+00,3.730060e-05
1150,32.0418,1.531460e-02,1.111960e+04,-2.464980e+06,1.259960e+00,5.132030e+00,3.788870e-05
1175,32.0418,1.496020e-02,1.026730e+04,-2.197220e+06,1.257490e+00,4.906600e+00,3.847420e-05
1200,32.0418,1.466290e-02,9.250030e+03,-1.953000e+06,1.252410e+00,4.708910e+00,3.905240e-05
1225,32.0418,1.442270e-02,8.163420e+03,-1.735300e+06,1.245800e+00,4.537240e+00,3.962020e-05
1250,32.0418,1.423580e-02,7.111520e+03,-1.544540e+06,1.238900e+00,4.388870e+00,4.017620e-05
1275,32.0418,1.409540e-02,6.181020e+03,-1.378700e+06,1.232750e+00,4.260380e+00,4.072090e-05
1300,32.0418,1.399310e-02,5.421800e+03,-1.234050e+06,1.227870e+00,4.148130e+00,4.125570e-05
1325,32.0418,1.392020e-02,4.844570e+03,-1.106090e+06,1.224180e+00,4.048660e+00,4.178240e-05
1350,32.0418,1.386890e-02,4.433120e+03,-9.904340e+05,1.221290e+00,3.959040e+00,4.230260e-05
1375,32.0418,1.383270e-02,4.161260e+03,-8.832690e+05,1.218700e+00,3.876910e+00,4.281770e-05
1400,32.0418,1.380650e-02,4.006660e+03,-7.813980e+05,1.216030e+00,3.800460e+00,4.332840e-05
1425,32.0418,1.378610e-02,3.959630e+03,-6.820440e+05,1.212990e+00,3.728270e+00,4.383550e-05
1450,32.0418,1.376770e-02,4.027830e+03,-5.824610e+05,1.209510e+00,3.659110e+00,4.433900e-05
1475,32.0418,1.374740e-02,4.234360e+03,-4.795000e+05,1.205880e+00,3.591780e+00,4.483890e-05
1500,32.0418,1.372060e-02,4.600980e+03,-3.693990e+05,1.202980e+00,3.525040e+00,4.533490e-05
1525,32.0418,1.368290e-02,5.115290e+03,-2.482040e+05,1.201830e+00,3.457730e+00,4.582660e-05
1550,32.0418,1.363110e-02,5.715270e+03,-1.129160e+05,1.202720e+00,3.389080e+00,4.631380e-05
1575,32.0418,1.356450e-02,6.324770e+03,3.762790e+04,1.204960e+00,3.318980e+00,4.679710e-05
1600,32.0418,1.348440e-02,6.899000e+03,2.030170e+05,1.207630e+00,3.247820e+00,4.727720e-05
1625,32.0418,1.339290e-02,7.430370e+03,3.822160e+05,1.210160e+00,3.176170e+00,4.775530e-05
1650,32.0418,1.329220e-02,7.929700e+03,5.742690e+05,1.212360e+00,3.104520e+00,4.823220e-05
1675,32.0418,1.318390e-02,8.409870e+03,7.785430e+05,1.214280e+00,3.033270e+00,4.870880e-05
1700,32.0418,1.306920e-02,8.877830e+03,9.946630e+05,1.216040e+00,2.962670e+00,4.918560e-05
1725,32.0418,1.294920e-02,9.331400e+03,1.222320e+06,1.217790e+00,2.892920e+00,4.966330e-05
1750,32.0418,1.282480e-02,9.758140e+03,1.461010e+06,1.219670e+00,2.824190e+00,5.014190e-05
1775,32.0418,1.269700e-02,1.013550e+04,1.709820e+06,1.221730e+00,2.756680e+00,5.062170e-05
1800,32.0418,1.256730e-02,1.043320e+04,1.967130e+06,1.223990e+00,2.690610e+00,5.110250e-05
1825,32.0418,1.243710e-02,1.061810e+04,2.230530e+06,1.226390e+00,2.626270e+00,5.158390e-05
1850,32.0418,1.230860e-02,1.066250e+04,2.496850e+06,1.228820e+00,2.564010e+00,5.206560e-05
1875,32.0418,1.218380e-02,1.055330e+04,2.762370e+06,1.231140e+00,2.504170e+00,5.254710e-05
1900,32.0418,1.206470e-02,1.029770e+04,3.023290e+06,1.233260e+00,2.447070e+00,5.302780e-05
1925,32.0418,1.195310e-02,9.922360e+03,3.276250e+06,1.235120e+00,2.392950e+00,5.350750e-05
1950,32.0418,1.185020e-02,9.465950e+03,3.518730e+06,1.236700e+00,2.341920e+00,5.398590e-05
1975,32.0418,1.175640e-02,8.968530e+03,3.749210e+06,1.238060e+00,2.293970e+00,5.446280e-05
2000,32.0418,1.167180e-02,8.463840e+03,3.967100e+06,1.239220e+00,2.249010e+00,5.493840e-05
2025,32.0418,1.159620e-02,7.975930e+03,4.172550e+06,1.240260e+00,2.206850e+00,5.539560e-05
2050,32.0418,1.152900e-02,7.519480e+03,4.366160e+06,1.241200e+00,2.167290e+00,5.585130e-05
2075,32.0418,1.146930e-02,7.101920e+03,4.548840e+06,1.242080e+00,2.130110e+00,5.630550e-05
2100,32.0418,1.141660e-02,6.725810e+03,4.721600e+06,1.242900e+00,2.095070e+00,5.675820e-05
2125,32.0418,1.136990e-02,6.390770e+03,4.885480e+06,1.243680e+00,2.061960e+00,5.720960e-05
2150,32.0418,1.132870e-02,6.094760e+03,5.041470e+06,1.244390e+00,2.030600e+00,5.765960e-05
2175,32.0418,1.129230e-02,5.834940e+03,5.190520e+06,1.245020e+00,2.000810e+00,5.810830e-05
2200,32.0418,1.126010e-02,5.608160e+03,5.333490e+06,1.245560e+00,1.972430e+00,5.855570e-05
2225,32.0418,1.123150e-02,5.411250e+03,5.471170e+06,1.245980e+00,1.945320e+00,5.900190e-05
2250,32.0418,1.120620e-02,5.241170e+03,5.604280e+06,1.246280e+00,1.919360e+00,5.944680e-05
2275,32.0418,1.118360e-02,5.095100e+03,5.733430e+06,1.246440e+00,1.894440e+00,5.989050e-05
2300,32.0418,1.116340e-02,4.970450e+03,5.859210e+06,1.246450e+00,1.870470e+00,6.033300e-05
2325,32.0418,1.114530e-02,4.864910e+03,5.982110e+06,1.246310e+00,1.847360e+00,6.077430e-05
2350,32.0418,1.112900e-02,4.776410e+03,6.102600e+06,1.246020e+00,1.825040e+00,6.121460e-05
2375,32.0418,1.111430e-02,4.703120e+03,6.221060e+06,1.245580e+00,1.803440e+00,6.165380e-05
2400,32.0418,1.110100e-02,4.643450e+03,6.337870e+06,1.244990e+00,1.782510e+00,6.209190e-05
2425,32.0418,1.108870e-02,4.595990e+03,6.453340e+06,1.244270e+00,1.762190e+00,6.252890e-05
2450,32.0418,1.107750e-02,4.559530e+03,6.567760e+06,1.243430e+00,1.742440e+00,6.296500e-05
2475,32.0418,1.106710e-02,4.533020e+03,6.681400e+06,1.242470e+00,1.723220e+00,6.340010e-05
2500,32.0418,1.105740e-02,4.515570e+03,6.794480e+06,1.241400e+00,1.704490e+00,6.383420e-05
2525,32.0418,1.104830e-02,4.506390e+03,6.907240e+06,1.240230e+00,1.686230e+00,6.426750e-05
2550,32.0418,1.103970e-02,4.504820e+03,7.019870e+06,1.238980e+00,1.668390e+00,6.469980e-05
2575,32.0418,1.103140e-02,4.510320e+03,7.132540e+06,1.237660e+00,1.650960e+00,6.513130e-05
2600,32.0418,1.102340e-02,4.522390e+03,7.245440e+06,1.236270e+00,1.633900e+00,6.556190e-05
2625,32.0418,1.101570e-02,4.540650e+03,7.358710e+06,1.234820e+00,1.617210e+00,6.599180e-05
2650,32.0418,1.100810e-02,4.564760e+03,7.472520e+06,1.233330e+00,1.600850e+00,6.642090e-05
2675,32.0418,1.100060e-02,4.594450e+03,7.587000e+06,1.231800e+00,1.584810e+00,6.684920e-05
2700,32.0418,1.099320e-02,4.629490e+03,7.702290e+06,1.230240e+00,1.569070e+00,6.727680e-05
2725,32.0418,1.098570e-02,4.669700e+03,7.818520e+06,1.228660e+00,1.553610e+00,6.770370e-05
2750,32.0418,1.097810e-02,4.714930e+03,7.935810e+06,1.227070e+00,1.538430e+00,6.812990e-05
2775,32.0418,1.097040e-02,4.765080e+03,8.054300e+06,1.225470e+00,1.523500e+00,6.855540e-05
2800,32.0418,1.096260e-02,4.820070e+03,8.174110e+06,1.223880e+00,1.508820e+00,6.898030e-05
2825,32.0418,1.095450e-02,4.879820e+03,8.295350e+06,1.222290e+00,1.494360e+00,6.940460e-05
2850,32.0418,1.094620e-02,4.944320e+03,8.418140e+06,1.220720e+00,1.480130e+00,6.982830e-05
2875,32.0418,1.093760e-02,5.013530e+03,8.542600e+06,1.219170e+00,1.466110e+00,7.025140e-05
2900,32.0418,1.092860e-02,5.087450e+03,8.668850e+06,1.217650e+00,1.452280e+00,7.067390e-05
2925,32.0418,1.091930e-02,5.166110e+03,8.797010e+06,1.216160e+00,1.438640e+00,7.109590e-05
2950,32.0418,1.090970e-02,5.249510e+03,8.927200e+06,1.214710e+00,1.425180e+00,7.151730e-05
2975,32.0418,1.089950e-02,5.337710e+03,9.059530e+06,1.213310e+00,1.411900e+00,7.193830e-05
3000,32.0418,1.088890e-02,5.430730e+03,9.194120e+06,1.211960e+00,1.398770e+00,7.235870e-05
3025,32.0418,1.087780e-02,5.528630e+03,9.331110e+06,1.210660e+00,1.385800e+00,7.277850e-05
3050,32.0418,1.086620e-02,5.631480e+03,9.470600e+06,1.209420e+00,1.372970e+00,7.319790e-05
3075,32.0418,1.085410e-02,5.739340e+03,9.612720e+06,1.208240e+00,1.360280e+00,7.361680e-05
3100,32.0418,1.084130e-02,5.852270e+03,9.757610e+06,1.207140e+00,1.347730e+00,7.403520e-05
3125,32.0418,1.082790e-02,5.970360e+03,9.905380e+06,1.206100e+00,1.335290e+00,7.445300e-05
3150,32.0418,1.081390e-02,6.093690e+03,1.005620e+07,1.205140e+00,1.322980e+00,7.487030e-05
3175,32.0418,1.079920e-02,6.222330e+03,1.021010e+07,1.204260e+00,1.310780e+00,7.528710e-05
3200,32.0418,1.078380e-02,6.356380e+03,1.036730e+07,1.203470e+00,1.298680e+00,7.570330e-05
3225,32.0418,1.076760e-02,6.495920e+03,1.052800e+07,1.202760e+00,1.286690e+00,7.611900e-05
3250,32.0418,1.075070e-02,6.641040e+03,1.069220e+07,1.202140e+00,1.274780e+00,7.653410e-05
3275,32.0418,1.073300e-02,6.791840e+03,1.086010e+07,1.201610e+00,1.262970e+00,7.694850e-05
3300,32.0418,1.071450e-02,6.948410e+03,1.103180e+07,1.201180e+00,1.251240e+00,7.736230e-05
3325,32.0418,1.069510e-02,7.110830e+03,1.120750e+07,1.200840e+00,1.239590e+00,7.777540e-05
3350,32.0418,1.067490e-02,7.279210e+03,1.138740e+07,1.200600e+00,1.228010e+00,7.818770e-05
3375,32.0418,1.065380e-02,7.453640e+03,1.157160e+07,1.200460e+00,1.216500e+00,7.859930e-05
3400,32.0418,1.063180e-02,7.634200e+03,1.176010e+07,1.200430e+00,1.205060e+00,7.901000e-05
3425,32.0418,1.060880e-02,7.820980e+03,1.195330e+07,1.200500e+00,1.193680e+00,7.941990e-05
3450,32.0418,1.058480e-02,8.014070e+03,1.215120e+07,1.200670e+00,1.182350e+00,7.982880e-05
3475,32.0418,1.055990e-02,8.213540e+03,1.235410e+07,1.200950e+00,1.171080e+00,8.023660e-05
3500,32.0418,1.053390e-02,8.419460e+03,1.256200e+07,1.201340e+00,1.159860e+00,8.064330e-05
3525,32.0418,1.050690e-02,8.631910e+03,1.277510e+07,1.201850e+00,1.148680e+00,8.104890e-05
3550,32.0418,1.047890e-02,8.850930e+03,1.299360e+07,1.202460e+00,1.137550e+00,8.145320e-05
3575,32.0418,1.044980e-02,9.076560e+03,1.321770e+07,1.203180e+00,1.126450e+00,8.185610e-05
3600,32.0418,1.041960e-02,9.308850e+03,1.344750e+07,1.204020e+00,1.115400e+00,8.225760e-05
3625,32.0418,1.038830e-02,9.547800e+03,1.368320e+07,1.204970e+00,1.104380e+00,8.265750e-05
3650,32.0418,1.035590e-02,9.793420e+03,1.392490e+07,1.206030e+00,1.093390e+00,8.305570e-05
3675,32.0418,1.032230e-02,1.004570e+04,1.417290e+07,1.207200e+00,1.082430e+00,8.345220e-05
3700,32.0418,1.028760e-02,1.030460e+04,1.442730e+07,1.208490e+00,1.071510e+00,8.384680e-05
3725,32.0418,1.025170e-02,1.056990e+04,1.468820e+07,1.209900e+00,1.060600e+00,8.423930e-05
3750,32.0418,1.021470e-02,1.084180e+04,1.495580e+07,1.211410e+00,1.049730e+00,8.462980e-05
3775,32.0418,1.017650e-02,1.111990e+04,1.523030e+07,1.213050e+00,1.038880e+00,8.501800e-05
3800,32.0418,1.013720e-02,1.140420e+04,1.551190e+07,1.214790e+00,1.028050e+00,8.540390e-05
3825,32.0418,1.009660e-02,1.169440e+04,1.580060e+07,1.216640e+00,1.017250e+00,8.578730e-05
3850,32.0418,1.005490e-02,1.199020e+04,1.609660e+07,1.218600e+00,1.006470e+00,8.616810e-05
3875,32.0418,1.001200e-02,1.229160e+04,1.640020e+07,1.220680e+00,9.957110e-01,8.654610e-05
3900,32.0418,9.968010e-03,1.259790e+04,1.671130e+07,1.222850e+00,9.849770e-01,8.692130e-05
3925,32.0418,9.922830e-03,1.290900e+04,1.703010e+07,1.225130e+00,9.742670e-01,8.729360e-05
3950,32.0418,9.876510e-03,1.322440e+04,1.735680e+07,1.227510e+00,9.635810e-01,8.766270e-05
3975,32.0418,9.829070e-03,1.354360e+04,1.769130e+07,1.229990e+00,9.529220e-01,8.802870e-05
4000,32.0418,9.780530e-03,1.386600e+04,1.803400e+07,1.232560e+00,9.422900e-01,8.839130e-05
200,56.9792,2.199600e-02,1.511860e+03,-7.246370e+06,1.333370e+00,7.536950e+01,9.196210e-06
225,56.9792,2.199600e-02,1.533540e+03,-7.208310e+06,1.327120e+00,6.699510e+01,1.024210e-05
250,56.9792,2.199600e-02,1.559600e+03,-7.169660e+06,1.319900e+00,6.029560e+01,1.127750e-05
275,56.9792,2.199600e-02,1.591900e+03,-7.130280e+06,1.311390e+00,5.481420e+01,1.230010e-05
300,56.9792,2.199600e-02,1.630320e+03,-7.090010e+06,1.301840e+00,5.024630e+01,1.330750e-05
325,56.9792,2.199600e-02,1.674070e+03,-7.048720e+06,1.291660e+00,4.638120e+01,1.432690e-05
350,56.9792,2.199590e-02,1.722250e+03,-7.006270e+06,1.281240e+00,4.306820e+01,1.533330e-05
375,56.9792,2.199580e-02,1.774070e+03,-6.962570e+06,1.270850e+00,4.019670e+01,1.632560e-05
400,56.9792,2.199550e-02,1.828960e+03,-6.917540e+06,1.260700e+00,3.768390e+01,1.730300e-05
425,56.9792,2.199500e-02,1.886610e+03,-6.871100e+06,1.250920e+00,3.546640e+01,1.826520e-05
450,56.9792,2.199400e-02,1.946960e+03,-6.823190e+06,1.241570e+00,3.349450e+01,1.921170e-05
475,56.9792,2.199230e-02,2.010280e+03,-6.773730e+06,1.232670e+00,3.172920e+01,2.014260e-05
500,56.9792,2.198950e-02,2.077130e+03,-6.722650e+06,1.224220e+00,3.013890e+01,2.105780e-05
525,56.9792,2.198520e-02,2.148510e+03,-6.669840e+06,1.216190e+00,2.869810e+01,2.192940e-05
550,56.9792,2.197870e-02,2.225880e+03,-6.615170e+06,1.208540e+00,2.738550e+01,2.278210e-05
575,56.9792,2.196920e-02,2.311370e+03,-6.558470e+06,1.201230e+00,2.618360e+01,2.361580e-05
600,56.9792,2.195580e-02,2.407960e+03,-6.499510e+06,1.194190e+00,2.507720e+01,2.443080e-05
625,56.9792,2.193710e-02,2.519670e+03,-6.437950e+06,1.187390e+00,2.405360e+01,2.521070e-05
650,56.9792,2.191140e-02,2.651860e+03,-6.373360e+06,1.180780e+00,2.310140e+01,2.597030e-05
675,56.9792,2.187670e-02,2.811400e+03,-6.305130e+06,1.174380e+00,2.221050e+01,2.670960e-05
700,56.9792,2.183030e-02,3.006790e+03,-6.232490e+06,1.168250e+00,2.137190e+01,2.742860e-05
725,56.9792,2.176900e-02,3.247910e+03,-6.154410e+06,1.162570e+00,2.057700e+01,2.812760e-05
750,56.9792,2.168890e-02,3.545300e+03,-6.069620e+06,1.157590e+00,1.981790e+01,2.880680e-05
775,56.9792,2.158530e-02,3.908710e+03,-5.976590e+06,1.153660e+00,1.908700e+01,2.946650e-05
800,56.9792,2.145330e-02,4.345110e+03,-5.873580e+06,1.151140e+00,1.837750e+01,3.010720e-05
825,56.9792,2.128780e-02,4.856520e+03,-5.758710e+06,1.150370e+00,1.768310e+01,3.072930e-05
850,56.9792,2.108410e-02,5.438640e+03,-5.630160e+06,1.151580e+00,1.699880e+01,3.133340e-05
875,56.9792,2.083890e-02,6.080800e+03,-5.486280e+06,1.154860e+00,1.632110e+01,3.192010e-05
900,56.9792,2.055030e-02,6.767210e+03,-5.325750e+06,1.160180e+00,1.564790e+01,3.249070e-05
925,56.9792,2.021830e-02,7.478770e+03,-5.147710e+06,1.167370e+00,1.497900e+01,3.304700e-05
950,56.9792,1.984510e-02,8.194510e+03,-4.951780e+06,1.176200e+00,1.431570e+01,3.359180e-05
975,56.9792,1.943510e-02,8.892420e+03,-4.738130e+06,1.186370e+00,1.366040e+01,3.412870e-05
1000,56.9792,1.899410e-02,9.549580e+03,-4.507500e+06,1.197520e+00,1.301670e+01,3.466200e-05
1025,56.9792,1.852970e-02,1.014190e+04,-4.261190e+06,1.209250e+00,1.238870e+01,3.518100e-05
1050,56.9792,1.805060e-02,1.064480e+04,-4.001140e+06,1.221060e+00,1.178100e+01,3.570490e-05
1075,56.9792,1.756600e-02,1.103260e+04,-3.729910e+06,1.232440e+00,1.119820e+01,3.623660e-05
1100,56.9792,1.708570e-02,1.127970e+04,-3.450690e+06,1.242820e+00,1.064440e+01,3.677780e-05
1125,56.9792,1.661920e-02,1.136250e+04,-3.167300e+06,1.251620e+00,1.012370e+01,3.732870e-05
1150,56.9792,1.617570e-02,1.126200e+04,-2.884090e+06,1.258300e+00,9.639320e+00,3.788740e-05
1175,56.9792,1.576320e-02,1.096750e+04,-2.605820e+06,1.262450e+00,9.193680e+00,3.845130e-05
1200,56.9792,1.538880e-02,1.048140e+04,-2.337320e+06,1.263800e+00,8.788320e+00,3.901660e-05
1225,56.9792,1.505760e-02,9.823830e+03,-2.083180e+06,1.262400e+00,8.423650e+00,3.957980e-05
1250,56.9792,1.477250e-02,9.034490e+03,-1.847230e+06,1.258570e+00,8.098920e+00,4.013780e-05
1275,56.9792,1.453440e-02,8.171010e+03,-1.632070e+06,1.252960e+00,7.812140e+00,4.068850e-05
1300,56.9792,1.434140e-02,7.300700e+03,-1.438740e+06,1.246440e+00,7.560160e+00,4.123080e-05
1325,56.9792,1.418950e-02,6.487630e+03,-1.266560e+06,1.239860e+00,7.338960e+00,4.176470e-05
1350,56.9792,1.407320e-02,5.779700e+03,-1.113470e+06,1.233850e+00,7.143970e+00,4.229090e-05
1375,56.9792,1.398590e-02,5.201850e+03,-9.764830e+05,1.228700e+00,6.970580e+00,4.281050e-05
1400,56.9792,1.392140e-02,4.757720e+03,-8.522600e+05,1.224380e+00,6.814550e+00,4.332450e-05
1425,56.9792,1.387400e-02,4.437550e+03,-7.375630e+05,1.220650e+00,6.672200e+00,4.383390e-05
1450,56.9792,1.383880e-02,4.227510e+03,-6.294660e+05,1.217240e+00,6.540530e+00,4.433940e-05
1475,56.9792,1.381180e-02,4.117490e+03,-5.253560e+05,1.213890e+00,6.417100e+00,4.484160e-05
1500,56.9792,1.378930e-02,4.106130e+03,-4.227720e+05,1.210460e+00,6.299870e+00,4.534060e-05
1525,56.9792,1.376790e-02,4.202550e+03,-3.191540e+05,1.207020e+00,6.187000e+00,4.583660e-05
1550,56.9792,1.374410e-02,4.422190e+03,-2.116160e+05,1.203950e+00,6.076700e+00,4.632960e-05
1575,56.9792,1.371420e-02,4.773460e+03,-9.693990e+04,1.201920e+00,5.967220e+00,4.681930e-05
1600,56.9792,1.367460e-02,5.239770e+03,2.802440e+04,1.201560e+00,5.857010e+00,4.730560e-05
1625,56.9792,1.362290e-02,5.776120e+03,1.656340e+05,1.202870e+00,5.745110e+00,4.778840e-05
1650,56.9792,1.355840e-02,6.330760e+03,3.169770e+05,1.205340e+00,5.631290e+00,4.826820e-05
1675,56.9792,1.348190e-02,6.869600e+03,4.820340e+05,1.208280e+00,5.515930e+00,4.874550e-05
1700,56.9792,1.339480e-02,7.380910e+03,6.602240e+05,1.211260e+00,5.399680e+00,4.922110e-05
1725,56.9792,1.329860e-02,7.865680e+03,8.508580e+05,1.214110e+00,5.283210e+00,4.969580e-05
1750,56.9792,1.319470e-02,8.327280e+03,1.053320e+06,1.216830e+00,5.167080e+00,5.017000e-05
1775,56.9792,1.308450e-02,8.765240e+03,1.267030e+06,1.219500e+00,5.051740e+00,5.064430e-05
1800,56.9792,1.296900e-02,9.172680e+03,1.491330e+06,1.222190e+00,4.937590e+00,5.111900e-05
1825,56.9792,1.284930e-02,9.535850e+03,1.725290e+06,1.224960e+00,4.825010e+00,5.159430e-05
1850,56.9792,1.272680e-02,9.835520e+03,1.967590e+06,1.227820e+00,4.714420e+00,5.207010e-05
1875,56.9792,1.260280e-02,1.005010e+04,2.216360e+06,1.230710e+00,4.606260e+00,5.254640e-05
1900,56.9792,1.247910e-02,1.016040e+04,2.469220e+06,1.233550e+00,4.501030e+00,5.302290e-05
1925,56.9792,1.235740e-02,1.015470e+04,2.723410e+06,1.236230e+00,4.399250e+00,5.349940e-05
1950,56.9792,1.223950e-02,1.003280e+04,2.975990e+06,1.238650e+00,4.301400e+00,5.397560e-05
1975,56.9792,1.212680e-02,9.806880e+03,3.224180e+06,1.240720e+00,4.207870e+00,5.445110e-05
2000,56.9792,1.202070e-02,9.498370e+03,3.465640e+06,1.242430e+00,4.118900e+00,5.492580e-05
2025,56.9792,1.192190e-02,9.133220e+03,3.698630e+06,1.243790e+00,4.034630e+00,5.538240e-05
2050,56.9792,1.183090e-02,8.736740e+03,3.922040e+06,1.244840e+00,3.955010e+00,5.583770e-05
2075,56.9792,1.174780e-02,8.330290e+03,4.135380e+06,1.245640e+00,3.879910e+00,5.629180e-05
2100,56.9792,1.167240e-02,7.929970e+03,4.338610e+06,1.246260e+00,3.809090e+00,5.674460e-05
2125,56.9792,1.160420e-02,7.546730e+03,4.532020e+06,1.246740e+00,3.742290e+00,5.719610e-05
2150,56.9792,1.154280e-02,7.187330e+03,4.716150e+06,1.247130e+00,3.679210e+00,5.764630e-05
