Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.5,0.001,1.075000e+03,6.551030e-02,-5.210870e-01,2.171660e-24,2.894640e-07,3.462870e-20,2.859820e-19,6.845320e-06,1.785090e-15,2.981420e-01,1.208370e-05,5.139310e-28,1.000520e-19,2.931130e-09,6.168510e-27,1.484870e-36,7.998390e-18,1.517970e-36,6.866300e-06,3.885190e-01,1.465570e-05,3.132980e-01,3.879210e-19,4.976730e-30,6.329100e-26,1.153620e-26,2.501620e-21,1.358520e-08,1.000000e+00
0.5,0.001,1.100000e+03,6.552060e-02,-4.759130e-01,1.352730e-23,5.099940e-07,8.771420e-20,9.615920e-19,5.449500e-06,5.430930e-15,2.981520e-01,7.848170e-06,4.276790e-27,4.212930e-19,5.187570e-09,5.170820e-26,2.212010e-35,2.510880e-17,2.336650e-35,9.581060e-06,3.885210e-01,1.037510e-05,3.132940e-01,4.820420e-19,2.514730e-29,3.638500e-25,2.912650e-26,2.930560e-21,2.223170e-08,1.000000e+00
0.5,0.001,1.125000e+03,6.552910e-02,-4.305980e-01,7.767570e-23,8.764930e-07,2.133090e-19,3.064410e-18,4.381000e-06,1.572120e-14,2.981580e-01,5.199090e-06,3.237640e-26,1.663640e-18,8.948190e-09,3.940010e-25,2.921080e-34,7.488910e-17,3.183400e-34,1.317050e-05,3.885210e-01,7.458520e-06,3.132900e-01,5.932280e-19,1.182630e-28,1.935010e-24,7.060350e-26,3.407730e-21,3.558820e-08,1.000000e+00
0.5,0.001,1.150000e+03,6.553710e-02,-3.851320e-01,4.133480e-22,1.471780e-06,4.993460e-19,9.287990e-18,3.554540e-06,4.344140e-14,2.981620e-01,3.508470e-06,2.243440e-25,6.186930e-18,1.506890e-08,2.745980e-24,3.446430e-33,2.129280e-16,3.869130e-33,1.785320e-05,3.885210e-01,5.439530e-06,3.132860e-01,7.234960e-19,5.200440e-28,9.568130e-24,1.647500e-25,3.935460e-21,5.580720e-08,1.000000e+00
0.5,0.001,1.175000e+03,6.554550e-02,-3.395040e-01,2.048380e-21,2.418180e-06,1.127980e-18,2.685970e-17,2.909050e-06,1.149260e-13,2.981640e-01,2.408950e-06,1.430960e-24,2.175190e-17,2.481260e-08,1.760500e-23,3.659240e-32,5.788890e-16,4.225930e-32,2.388610e-05,3.885180e-01,4.020910e-06,3.132820e-01,8.749560e-19,2.147470e-27,4.419430e-23,3.709700e-25,4.515980e-21,8.584170e-08,1.000000e+00
0.5,0.001,1.200000e+03,6.555490e-02,-2.937090e-01,9.495080e-21,3.892890e-06,2.464200e-18,7.432850e-17,2.400250e-06,2.918840e-13,2.981660e-01,1.681070e-06,8.445270e-24,7.255300e-17,4.000580e-08,1.043720e-22,3.519410e-31,1.509120e-15,4.175580e-31,3.156790e-05,3.885150e-01,3.010100e-06,3.132770e-01,1.049800e-18,8.360050e-27,1.914910e-22,8.078430e-25,5.151380e-21,1.296740e-07,1.000000e+00
0.5,0.001,1.225000e+03,6.556600e-02,-2.477410e-01,4.133870e-20,6.147970e-06,5.216820e-18,1.973570e-16,1.995710e-06,7.134520e-13,2.981670e-01,1.191120e-06,4.633830e-23,2.303300e-16,6.324050e-08,5.749370e-22,3.084860e-30,3.782150e-15,3.755440e-30,4.124250e-05,3.885090e-01,2.280340e-06,3.132710e-01,1.250290e-18,3.079300e-26,7.813970e-22,1.704810e-24,5.843630e-21,1.925920e-07,1.000000e+00
0.5,0.001,1.250000e+03,6.557940e-02,-2.015910e-01,1.696750e-19,9.535940e-06,1.072280e-17,5.040440e-16,1.671410e-06,1.682220e-12,2.981670e-01,8.561400e-07,2.374140e-22,6.980280e-16,9.813150e-08,2.955730e-21,2.478050e-29,9.134080e-15,3.091750e-29,5.330230e-05,3.885010e-01,1.746920e-06,3.132640e-01,1.478760e-18,1.076690e-25,3.013670e-21,3.493000e-24,6.594560e-21,2.815100e-07,1.000000e+00
0.5,0.001,1.275000e+03,6.559570e-02,-1.552520e-01,6.588440e-19,1.454200e-05,2.143550e-17,1.241060e-15,1.409430e-06,3.834260e-12,2.981670e-01,6.237070e-07,1.140410e-21,2.024940e-15,1.496370e-07,1.423920e-20,1.833680e-28,2.130350e-14,2.342100e-28,6.819070e-05,3.884910e-01,1.352440e-06,3.132560e-01,1.737580e-18,3.584740e-25,1.102190e-20,6.960590e-24,7.405880e-21,4.053480e-07,1.000000e+00
0.5,0.001,1.300000e+03,6.561540e-02,-1.087140e-01,2.427960e-18,2.182410e-05,4.174210e-17,2.952130e-15,1.196220e-06,8.464730e-12,2.981660e-01,4.601760e-07,5.154910e-21,5.637240e-15,2.244530e-07,6.452260e-20,1.255840e-27,4.808060e-14,1.640390e-27,8.640510e-05,3.884770e-01,1.057490e-06,3.132450e-01,2.029170e-18,1.139650e-24,3.834320e-20,1.351170e-23,8.279120e-21,5.754660e-07,1.000000e+00
0.5,0.001,1.325000e+03,6.563920e-02,-6.196100e-02,8.516890e-18,3.226170e-05,7.929980e-17,6.797460e-15,1.021500e-06,1.813270e-11,2.981650e-01,3.436060e-07,2.200310e-20,1.509550e-14,3.314950e-07,2.759640e-19,7.995460e-27,1.052040e-13,1.066990e-26,1.084990e-04,3.884590e-01,8.346450e-07,3.132320e-01,2.355980e-18,3.468670e-24,1.272370e-19,2.558750e-23,9.215680e-21,8.061460e-07,1.000000e+00
0.5,0.001,1.350000e+03,6.566790e-02,-1.497670e-02,2.851590e-17,4.701530e-05,1.471700e-16,1.517770e-14,8.773650e-07,3.775340e-11,2.981630e-01,2.594780e-07,8.896700e-20,3.896710e-14,4.824650e-07,1.117640e-18,4.751370e-26,2.235540e-13,6.471840e-26,1.350820e-04,3.884350e-01,6.646170e-07,3.132160e-01,2.720470e-18,1.013170e-23,4.038050e-19,4.733660e-23,1.021680e-20,1.115150e-06,1.000000e+00
0.5,0.001,1.375000e+03,6.570220e-02,3.226190e-02,9.136170e-17,6.759700e-05,2.671580e-16,3.291870e-14,7.577160e-07,7.651880e-11,2.981600e-01,1.980480e-07,3.417770e-19,9.715940e-14,6.925370e-07,4.298930e-18,2.645400e-25,4.620770e-13,3.674560e-25,1.668260e-04,3.884050e-01,5.336720e-07,3.131970e-01,3.125100e-18,2.846450e-23,1.228620e-18,8.565690e-23,1.128340e-20,1.524320e-06,1.000000e+00
0.5,0.001,1.400000e+03,6.574290e-02,7.978360e-02,2.807600e-16,9.595370e-05,4.749280e-16,6.945870e-14,6.577970e-07,1.511910e-10,2.981560e-01,1.526950e-07,1.250880e-18,2.344320e-13,9.811340e-07,1.574800e-17,1.384790e-24,9.304040e-13,1.959890e-24,2.044600e-04,3.883660e-01,4.319340e-07,3.131730e-01,3.572330e-18,7.707690e-23,3.591940e-18,1.517870e-22,1.241640e-20,2.060240e-06,1.000000e+00
0.5,0.001,1.425000e+03,6.579100e-02,1.276240e-01,8.293820e-16,1.345650e-04,8.277010e-16,1.427860e-13,5.738750e-07,2.916150e-10,2.981500e-01,1.188570e-07,4.372800e-18,5.483340e-13,1.372850e-06,5.508260e-17,6.837570e-24,1.827470e-12,9.852190e-24,2.487740e-04,3.883170e-01,3.522220e-07,3.131450e-01,4.064570e-18,2.015510e-22,1.011160e-17,2.636880e-22,1.361630e-20,2.754960e-06,1.000000e+00
0.5,0.001,1.450000e+03,6.584750e-02,1.758290e-01,2.359970e-15,1.865530e-04,1.415620e-15,2.863550e-13,5.030060e-07,5.497490e-10,2.981430e-01,9.335790e-08,1.463530e-17,1.245280e-12,1.898460e-06,1.844040e-16,3.194210e-23,3.505950e-12,4.682110e-23,3.006190e-04,3.882540e-01,2.892680e-07,3.131100e-01,4.604190e-18,5.098760e-22,2.746200e-17,4.495370e-22,1.488350e-20,3.646760e-06,1.000000e+00
0.5,0.001,1.475000e+03,6.591350e-02,2.244530e-01,6.480650e-15,2.558160e-04,2.378270e-15,5.609510e-13,4.428450e-07,1.014130e-09,2.981320e-01,7.396130e-08,4.700100e-17,2.750000e-12,2.596120e-06,5.921920e-16,1.415770e-22,6.577410e-12,2.109600e-22,3.609040e-04,3.881740e-01,2.391720e-07,3.130680e-01,5.193490e-18,1.249950e-21,7.208760e-17,7.527900e-22,1.621790e-20,4.780950e-06,1.000000e+00
0.5,0.001,1.500000e+03,6.599010e-02,2.735640e-01,1.720530e-14,3.471660e-04,3.928260e-15,1.074620e-12,3.915180e-07,1.832590e-09,2.981190e-01,5.907350e-08,1.451350e-16,5.913590e-12,3.512610e-06,1.828090e-15,5.969470e-22,1.208030e-11,9.035740e-22,4.305950e-04,3.880750e-01,1.990190e-07,3.130180e-01,5.834670e-18,2.974050e-21,1.832060e-16,1.239360e-21,1.761920e-20,6.210740e-06,1.000000e+00
0.5,0.001,1.525000e+03,6.607870e-02,3.232440e-01,4.423440e-14,4.664980e-04,6.384450e-15,2.015430e-12,3.475170e-07,3.247300e-09,2.981010e-01,4.754850e-08,4.317550e-16,1.239900e-11,4.704790e-06,5.435250e-15,2.400250e-21,2.174330e-11,3.688220e-21,5.107140e-04,3.879500e-01,1.666130e-07,3.129590e-01,6.529800e-18,6.878030e-21,4.515040e-16,2.007660e-21,1.908640e-20,7.998080e-06,1.000000e+00
0.5,0.001,1.550000e+03,6.618050e-02,3.735920e-01,1.103020e-13,6.209650e-04,1.021800e-14,3.704310e-12,3.096210e-07,5.647770e-09,2.980780e-01,3.855390e-08,1.239620e-15,2.537860e-11,6.241130e-06,1.559270e-14,9.224830e-21,3.838940e-11,1.438040e-20,6.023350e-04,3.877940e-01,1.402880e-07,3.128880e-01,7.280800e-18,1.548220e-20,1.080610e-15,3.202490e-21,2.061830e-20,1.021460e-05,1.000000e+00
0.5,0.001,1.575000e+03,6.629700e-02,4.247250e-01,2.671580e-13,8.191770e-04,1.611540e-14,6.678650e-12,2.768360e-07,9.649700e-09,2.980490e-01,3.147970e-08,3.440780e-15,5.076780e-11,8.203310e-06,4.323580e-14,3.396060e-20,6.654680e-11,5.367510e-20,7.065800e-04,3.876010e-01,1.187670e-07,3.128030e-01,8.089360e-18,3.396320e-20,2.515150e-15,5.033860e-21,2.221280e-20,1.294230e-05,1.000000e+00
0.5,0.001,1.600000e+03,6.642980e-02,4.767860e-01,6.293650e-13,1.071410e-03,2.506360e-14,1.182230e-11,2.483490e-07,1.621040e-08,2.980110e-01,2.587460e-08,9.247770e-15,9.936000e-11,1.068800e-05,1.160600e-13,1.200010e-19,1.133540e-10,1.921830e-19,8.246120e-04,3.873630e-01,1.010690e-07,3.127030e-01,8.956950e-18,7.269630e-20,5.700490e-15,7.802260e-21,2.386720e-20,1.627480e-05,1.000000e+00
0.5,0.001,1.625000e+03,6.658050e-02,5.299370e-01,1.443930e-12,1.389860e-03,3.846340e-14,2.056390e-11,2.234920e-07,2.679500e-08,2.979630e-01,2.140220e-08,2.410310e-14,1.904460e-10,1.380860e-05,3.020560e-13,4.077660e-19,1.898800e-10,6.613440e-19,9.576300e-04,3.870700e-01,8.642970e-08,3.125840e-01,9.884690e-18,1.519950e-19,1.259630e-14,1.193210e-20,2.557780e-20,2.031770e-05,1.000000e+00
0.5,0.001,1.650000e+03,6.675080e-02,5.843750e-01,3.230110e-12,1.788840e-03,5.827910e-14,3.517620e-11,2.017110e-07,4.361260e-08,2.979040e-01,1.780930e-08,6.100600e-14,3.578250e-10,1.769720e-05,7.632620e-13,1.334840e-18,3.130190e-10,2.191270e-18,1.106860e-03,3.867120e-01,7.425380e-08,3.124450e-01,1.087330e-17,3.107540e-19,2.716810e-14,1.801540e-20,2.734000e-20,2.518970e-05,1.000000e+00
