P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Mo,MoO,MoO2,MoO3,Mo2O6,Mo3O9,Mo4O12,Mo5O15,Mo(cr),Mo(L),MoO2(cr),MoO3(cr),MoO3(L)
0.0562341,2.200000e+03,4.745520e-01,1.024110e-01,4.954730e-08,1.164500e-04,2.993380e-04,8.905890e-01,1.043960e-04,1.812030e-07,4.623480e-05,9.576420e-03,5.828780e-02,3.005610e-02,1.085170e-02,7.215050e-05,1.333200e-07,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.225000e+03,4.765320e-01,1.742510e-01,6.637970e-08,1.518420e-04,3.518930e-04,8.857410e-01,1.296510e-04,2.684720e-07,6.337840e-05,1.163390e-02,6.412580e-02,2.861900e-02,9.127980e-03,5.460020e-05,9.185380e-08,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.250000e+03,4.788300e-01,2.481200e-01,8.834590e-08,1.963630e-04,4.111540e-04,8.807880e-01,1.594830e-04,3.942050e-07,8.604100e-05,1.400180e-02,6.988380e-02,2.688900e-02,7.543290e-03,4.040160e-05,6.157010e-08,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.275000e+03,4.814640e-01,3.234750e-01,1.168370e-07,2.518720e-04,4.774860e-04,8.757920e-01,1.942960e-04,5.738070e-07,1.156950e-04,1.669310e-02,7.541950e-02,2.490940e-02,6.116910e-03,2.918320e-05,4.006880e-08,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.300000e+03,4.844450e-01,3.996970e-01,1.535770e-07,3.204690e-04,5.511890e-04,8.708190e-01,2.344240e-04,8.282320e-07,1.541080e-04,1.971340e-02,8.058550e-02,2.273790e-02,4.862350e-03,2.054910e-05,2.527210e-08,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.325000e+03,4.877750e-01,4.761270e-01,2.006880e-07,4.045080e-04,6.325020e-04,8.659360e-01,2.801160e-04,1.185760e-06,2.033770e-04,2.306020e-02,8.523900e-02,2.044290e-02,3.786040e-03,1.409080e-05,1.542830e-08,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.350000e+03,4.914480e-01,5.521220e-01,2.607740e-07,5.066000e-04,7.215930e-04,8.612030e-01,3.315170e-04,1.684290e-06,2.659660e-04,2.672210e-02,8.925260e-02,1.809910e-02,2.886640e-03,9.404670e-06,9.110660e-09,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.375000e+03,4.954490e-01,6.271130e-01,3.370130e-07,6.296220e-04,8.185770e-04,8.566680e-01,3.886730e-04,2.374200e-06,3.447410e-04,3.068030e-02,9.252490e-02,1.578090e-02,2.155270e-03,6.109980e-06,5.204310e-09,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.400000e+03,4.997580e-01,7.006530e-01,4.332640e-07,7.767270e-04,9.235170e-04,8.523670e-01,4.515310e-04,3.322000e-06,4.430140e-04,3.490940e-02,9.498810e-02,1.355620e-02,1.576660e-03,3.866500e-06,2.878160e-09,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.425000e+03,5.043480e-01,7.724530e-01,5.541910e-07,9.513640e-04,1.036440e-03,8.483170e-01,5.199640e-04,4.614930e-06,5.645860e-04,3.937960e-02,9.661170e-02,1.148070e-02,1.131130e-03,2.386230e-06,1.543360e-09,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.450000e+03,5.091910e-01,8.423890e-01,7.054040e-07,1.157300e-03,1.157360e-03,8.445180e-01,5.937780e-04,6.366610e-06,7.137970e-04,4.405850e-02,9.740150e-02,9.594260e-03,7.968770e-04,1.438660e-06,8.041480e-10,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.475000e+03,5.142600e-01,9.104900e-01,8.936140e-07,1.398620e-03,1.286250e-03,8.409570e-01,6.727410e-04,8.724080e-06,8.955780e-04,4.891240e-02,9.739440e-02,7.920040e-03,5.521180e-04,8.490360e-07,4.081310e-10,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.500000e+03,5.195270e-01,9.769080e-01,1.126820e-06,1.679770e-03,1.423080e-03,8.376110e-01,7.565840e-04,1.187650e-05,1.115500e-03,5.390760e-02,9.665110e-02,6.465520e-03,3.768290e-04,4.915310e-07,2.023110e-10,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.525000e+03,5.249660e-01,1.041880e+00,1.414510e-06,2.005570e-03,1.567800e-03,8.344470e-01,8.450110e-04,1.606550e-05,1.379840e-03,5.901090e-02,9.524730e-02,5.225460e-03,2.537670e-04,2.797460e-07,9.821010e-11,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.550000e+03,5.305560e-01,1.105700e+00,1.767870e-06,2.381170e-03,1.720340e-03,8.314320e-01,9.376980e-04,2.159850e-05,1.695570e-03,6.418900e-02,9.326650e-02,4.185490e-03,1.688750e-04,1.568320e-07,4.680510e-11,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.575000e+03,5.362750e-01,1.168670e+00,2.200100e-06,2.812090e-03,1.880570e-03,8.285320e-01,1.034290e-03,2.886360e-05,2.070470e-03,6.940890e-02,9.079350e-02,3.325680e-03,1.112070e-04,8.676610e-08,2.194840e-11,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.600000e+03,5.421040e-01,1.231080e+00,2.726610e-06,3.304180e-03,2.048340e-03,8.257160e-01,1.134380e-03,3.834860e-05,2.513090e-03,7.463690e-02,8.791030e-02,2.623470e-03,7.255080e-05,4.744330e-08,1.014650e-11,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.625000e+03,5.480250e-01,1.293230e+00,3.365410e-06,3.863590e-03,2.223430e-03,8.229540e-01,1.237520e-03,5.066320e-05,3.032770e-03,7.983870e-02,8.469350e-02,2.056030e-03,4.693730e-05,2.567230e-08,4.631470e-12,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.650000e+03,5.540210e-01,1.355370e+00,4.137430e-06,4.496750e-03,2.405560e-03,8.202200e-01,1.343210e-03,6.656540e-05,3.639670e-03,8.497900e-02,8.121300e-02,1.601690e-03,3.013680e-05,1.376130e-08,2.090060e-12,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.675000e+03,5.600780e-01,1.417710e+00,5.066940e-06,5.210290e-03,2.594390e-03,8.174940e-01,1.450890e-03,8.699250e-05,4.344700e-03,9.002150e-02,7.753200e-02,1.240820e-03,1.921500e-05,7.313050e-09,9.333770e-13,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.700000e+03,5.661800e-01,1.480480e+00,6.181900e-06,6.011020e-03,2.789500e-03,8.147570e-01,1.559940e-03,1.130980e-04,5.159520e-03,9.492920e-02,7.370660e-02,9.562200e-04,1.217150e-05,3.855080e-09,4.127830e-13,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.725000e+03,5.723160e-01,1.543850e+00,7.514530e-06,6.905840e-03,2.990390e-03,8.119920e-01,1.669690e-03,1.462960e-04,6.096470e-03,9.966420e-02,6.978670e-02,7.332170e-04,7.662050e-06,2.016700e-09,1.808710e-13,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.750000e+03,5.784760e-01,1.607980e+00,9.101730e-06,7.901680e-03,3.196510e-03,8.091870e-01,1.779420e-03,1.883090e-04,7.168490e-03,1.041890e-01,6.581640e-02,5.595040e-04,4.794410e-06,1.047220e-09,7.854870e-14,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.775000e+03,5.846530e-01,1.673030e+00,1.098570e-05,9.005400e-03,3.407220e-03,8.063300e-01,1.888350e-03,2.412270e-04,8.389030e-03,1.084660e-01,6.183470e-02,4.249290e-04,2.982420e-06,5.398640e-10,3.381480e-14,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.800000e+03,5.908440e-01,1.739160e+00,1.321440e-05,1.022370e-02,3.621790e-03,8.034100e-01,1.995680e-03,3.075750e-04,9.771920e-03,1.124580e-01,5.787570e-02,3.212140e-04,1.844450e-06,2.763150e-10,1.443100e-14,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.825000e+03,5.970500e-01,1.806500e+00,1.584250e-05,1.156320e-02,3.839450e-03,8.004170e-01,2.100570e-03,3.903900e-04,1.133120e-02,1.161300e-01,5.396920e-02,2.416830e-04,1.134030e-06,1.404050e-10,6.105070e-15,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.850000e+03,6.032760e-01,1.875210e+00,1.893150e-05,1.302980e-02,4.059330e-03,7.973430e-01,2.202150e-03,4.933110e-04,1.308100e-02,1.194490e-01,5.014100e-02,1.809930e-04,6.931400e-07,7.082470e-11,2.559950e-15,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.875000e+03,6.095330e-01,1.945430e+00,2.255130e-05,1.462930e-02,4.280520e-03,7.941790e-01,2.299560e-03,6.206760e-04,1.503530e-02,1.223840e-01,4.641340e-02,1.349030e-04,4.211210e-07,3.546010e-11,1.063740e-15,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.900000e+03,6.157160e-01,2.017170e+00,2.678010e-05,1.638120e-02,4.506030e-03,7.909270e-01,2.396170e-03,7.760300e-04,1.718730e-02,1.248690e-01,4.283020e-02,1.001840e-04,2.547320e-07,1.765940e-11,4.391990e-16,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.925000e+03,6.212760e-01,2.090000e+00,3.170710e-05,1.836260e-02,4.753110e-03,7.876260e-01,2.510100e-03,9.561170e-04,1.944770e-02,1.267350e-01,3.950270e-02,7.450760e-05,1.545760e-07,8.836440e-12,1.824650e-16,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.950000e+03,6.268490e-01,2.164900e+00,3.742940e-05,2.051150e-02,5.000600e-03,7.842060e-01,2.619030e-03,1.173720e-03,2.192120e-02,1.281700e-01,3.630550e-02,5.515530e-05,9.324400e-08,4.388870e-12,7.512370e-17,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,2.975000e+03,6.324610e-01,2.242060e+00,4.405680e-05,2.283220e-02,5.247230e-03,7.806580e-01,2.721870e-03,1.435750e-03,2.461580e-02,1.291570e-01,3.324760e-02,4.063340e-05,5.589720e-08,2.162840e-12,3.063570e-17,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.000000e+03,6.381470e-01,2.321620e+00,5.171090e-05,2.532810e-02,5.491660e-03,7.769730e-01,2.817520e-03,1.750220e-03,2.753840e-02,1.296840e-01,3.033610e-02,2.978500e-05,3.328930e-08,1.057050e-12,1.236750e-17,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.025000e+03,6.439460e-01,2.403770e+00,6.052680e-05,2.800100e-02,5.732450e-03,7.731420e-01,2.904910e-03,2.126400e-03,3.069390e-02,1.297410e-01,2.757610e-02,2.171870e-05,1.968820e-08,5.120890e-13,4.939270e-18,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.050000e+03,6.499070e-01,2.488650e+00,7.065360e-05,3.085090e-02,5.968100e-03,7.691570e-01,2.982970e-03,2.574990e-03,3.408540e-02,1.293230e-01,2.497110e-02,1.575000e-05,1.155900e-08,2.457760e-13,1.950170e-18,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.075000e+03,6.560870e-01,2.576400e+00,8.225590e-05,3.387600e-02,6.197060e-03,7.650090e-01,3.050720e-03,3.108260e-03,3.771340e-02,1.284290e-01,2.252300e-02,1.135580e-05,6.733700e-09,1.167930e-13,7.606530e-19,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.100000e+03,6.625510e-01,2.667170e+00,9.551430e-05,3.707230e-02,6.417690e-03,7.606890e-01,3.107200e-03,3.740290e-03,4.157600e-02,1.270610e-01,2.023220e-02,8.137900e-06,3.890480e-09,5.491630e-14,2.928530e-19,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.125000e+03,6.693730e-01,2.761060e+00,1.106270e-04,4.043350e-02,6.628350e-03,7.561900e-01,3.151560e-03,4.487190e-03,4.566820e-02,1.252270e-01,1.809790e-02,5.794630e-06,2.228160e-09,2.553220e-14,1.111950e-19,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.150000e+03,6.766400e-01,2.858190e+00,1.278110e-04,4.395080e-02,6.827350e-03,7.515020e-01,3.183030e-03,5.367300e-03,4.998150e-02,1.229380e-01,1.611830e-02,4.098310e-06,1.264290e-09,1.172890e-14,4.159960e-20,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.175000e+03,6.844490e-01,2.958600e+00,1.473020e-04,4.761250e-02,7.012980e-03,7.466180e-01,3.200960e-03,6.401490e-03,5.450420e-02,1.202100e-01,1.429030e-02,2.877970e-06,7.103110e-10,5.319510e-15,1.531910e-20,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.200000e+03,6.929090e-01,3.062360e+00,1.693570e-04,5.140410e-02,7.183550e-03,7.415290e-01,3.204850e-03,7.613450e-03,5.922050e-02,1.170620e-01,1.261020e-02,2.005850e-06,3.949010e-10,2.379940e-15,5.547120e-21,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.225000e+03,7.021450e-01,3.169470e+00,1.942530e-04,5.530810e-02,7.337400e-03,7.362300e-01,3.194350e-03,9.029970e-03,6.411060e-02,1.135210e-01,1.107330e-02,1.386940e-06,2.171110e-10,1.049460e-15,1.972940e-21,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.250000e+03,7.122980e-01,3.279910e+00,2.222930e-04,5.930380e-02,7.472890e-03,7.307100e-01,3.169260e-03,1.068130e-02,6.915050e-02,1.096150e-01,9.674360e-03,9.509920e-07,1.179620e-10,4.556930e-16,6.884600e-22,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.275000e+03,7.235260e-01,3.393620e+00,2.538000e-04,6.336750e-02,7.588500e-03,7.249620e-01,3.129590e-03,1.260150e-02,7.431200e-02,1.053770e-01,8.407540e-03,6.463350e-07,6.329350e-11,1.946620e-16,2.354230e-22,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.300000e+03,7.360080e-01,3.510510e+00,2.891220e-04,6.747260e-02,7.682770e-03,7.189770e-01,3.075530e-03,1.482880e-02,7.956280e-02,1.008440e-01,7.266470e-03,4.352080e-07,3.351390e-11,8.172840e-17,7.879540e-23,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.325000e+03,7.499470e-01,3.630420e+00,3.286320e-04,7.158950e-02,7.754370e-03,7.127450e-01,3.007480e-03,1.740630e-02,8.486620e-02,9.605810e-02,6.244400e-03,2.901930e-07,1.749920e-11,3.369130e-17,2.578060e-23,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.350000e+03,7.655730e-01,3.753210e+00,3.727270e-04,7.568590e-02,7.802140e-03,7.062530e-01,2.926070e-03,2.038190e-02,9.018200e-02,9.106170e-02,5.334250e-03,1.915210e-07,9.003650e-12,1.362320e-17,8.235350e-24,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.375000e+03,7.831470e-01,3.878660e+00,4.218300e-04,7.972740e-02,7.825050e-03,6.994880e-01,2.832090e-03,2.380920e-02,9.546610e-02,8.590120e-02,4.528700e-03,1.250460e-07,4.561380e-12,5.397830e-18,2.565170e-24,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.400000e+03,8.029680e-01,4.006540e+00,4.763850e-04,8.367750e-02,7.822310e-03,6.924330e-01,2.726560e-03,2.774820e-02,1.006720e-01,8.062430e-02,3.820240e-03,8.073050e-08,2.273650e-12,2.093610e-18,7.781110e-25,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.425000e+03,8.253760e-01,4.136610e+00,5.368600e-04,8.749830e-02,7.793320e-03,6.850650e-01,2.610670e-03,3.226510e-02,1.057500e-01,7.527970e-02,3.201290e-03,5.151100e-08,1.114220e-12,7.940870e-19,2.295640e-25,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.450000e+03,8.507650e-01,4.268610e+00,6.037430e-04,9.115070e-02,7.737700e-03,6.773600e-01,2.485770e-03,3.743390e-02,1.106490e-01,6.991560e-02,2.664250e-03,3.246700e-08,5.364220e-13,2.942330e-19,6.578840e-26,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.475000e+03,8.795870e-01,4.402280e+00,6.775370e-04,9.459540e-02,7.655310e-03,6.692850e-01,2.353330e-03,4.333630e-02,1.153160e-01,6.457960e-02,2.201620e-03,2.020450e-08,2.535130e-13,1.063950e-19,1.829010e-26,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.500000e+03,9.123670e-01,4.537350e+00,7.587580e-04,9.779320e-02,7.546230e-03,6.608020e-01,2.214920e-03,5.006280e-02,1.196990e-01,5.931700e-02,1.806010e-03,1.240770e-08,1.175210e-13,3.750600e-20,4.926490e-27,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.525000e+03,9.497190e-01,4.673590e+00,8.479220e-04,1.007050e-01,7.410790e-03,6.518650e-01,2.072160e-03,5.771300e-02,1.237450e-01,5.417020e-02,1.470280e-03,7.515350e-09,5.339450e-14,1.287550e-20,1.283880e-27,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.550000e+03,9.923620e-01,4.810800e+00,9.455440e-04,1.032940e-01,7.249510e-03,6.424190e-01,1.926680e-03,6.639710e-02,1.274030e-01,4.917770e-02,1.187600e-03,4.487170e-09,2.375620e-14,4.299430e-21,3.232600e-28,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.575000e+03,1.041150e+00,4.948780e+00,1.052120e-03,1.055230e-01,7.063130e-03,6.323990e-01,1.780090e-03,7.623600e-02,1.306210e-01,4.437380e-02,9.514790e-04,2.639360e-09,1.034080e-14,1.394770e-21,7.851370e-29,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.600000e+03,1.097090e+00,5.087380e+00,1.168100e-03,1.073570e-01,6.852530e-03,6.217300e-01,1.633930e-03,8.736280e-02,1.333520e-01,3.978730e-02,7.558720e-04,1.528370e-09,4.399160e-15,4.389650e-22,1.836300e-29,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.625000e+03,1.161400e+00,5.226500e+00,1.293900e-03,1.087640e-01,6.618760e-03,6.103250e-01,1.489630e-03,9.992300e-02,1.355480e-01,3.544200e-02,5.951800e-04,8.705910e-10,1.826850e-15,1.338110e-22,4.127330e-30,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.650000e+03,1.235560e+00,5.366060e+00,1.429840e-03,1.097120e-01,6.363000e-03,5.980860e-01,1.348500e-03,1.140760e-01,1.371650e-01,3.135580e-02,4.643010e-04,4.873530e-10,7.394840e-16,3.943270e-23,8.893550e-31,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.675000e+03,1.321360e+00,5.505980e+00,1.576110e-03,1.101700e-01,6.086480e-03,5.849010e-01,1.211710e-03,1.299970e-01,1.381580e-01,2.754150e-02,3.586370e-04,2.678020e-10,2.912650e-16,1.120740e-23,1.831860e-31,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.700000e+03,1.421040e+00,5.646250e+00,1.732760e-03,1.101090e-01,5.790550e-03,5.706450e-01,1.080240e-03,1.478760e-01,1.384850e-01,2.400650e-02,2.741010e-04,1.442460e-10,1.113880e-16,3.063260e-24,3.593790e-32,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.725000e+03,1.537390e+00,5.786810e+00,1.899610e-03,1.095010e-01,5.476580e-03,5.551820e-01,9.549260e-04,1.679200e-01,1.381050e-01,2.075340e-02,2.071000e-04,7.602020e-11,4.124890e-17,8.022790e-25,6.684870e-33,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.750000e+03,1.673960e+00,5.927620e+00,2.076200e-03,1.083160e-01,5.146000e-03,5.383590e-01,8.364230e-04,1.903550e-01,1.369760e-01,1.778070e-02,1.545170e-04,3.911160e-11,1.474070e-17,2.004230e-25,1.172290e-33,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.775000e+03,1.835340e+00,6.068610e+00,2.261680e-03,1.065240e-01,4.800270e-03,5.200100e-01,7.252400e-04,2.154270e-01,1.350550e-01,1.508340e-02,1.136780e-04,1.958740e-11,5.061410e-18,4.748220e-26,1.924110e-34,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.800000e+03,2.027550e+00,6.209680e+00,2.454720e-03,1.040950e-01,4.440940e-03,4.999530e-01,6.217390e-04,2.434020e-01,1.322980e-01,1.265350e-02,8.231420e-05,9.513270e-12,1.660520e-18,1.058860e-26,2.928390e-35,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.825000e+03,2.258680e+00,6.350690e+00,2.653320e-03,1.009940e-01,4.069610e-03,4.779930e-01,5.261610e-04,2.745680e-01,1.286560e-01,1.048070e-02,5.852440e-05,4.459370e-12,5.167750e-19,2.201340e-27,4.083220e-36,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.850000e+03,2.539860e+00,6.491430e+00,2.854630e-03,9.718670e-02,3.688030e-03,4.539170e-01,4.386430e-04,3.092390e-01,1.240810e-01,8.553450e-03,4.072840e-05,2.004810e-12,1.511240e-19,4.213040e-28,5.134520e-37,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.875000e+03,2.886820e+00,6.631650e+00,3.054660e-03,9.263240e-02,3.298160e-03,4.275000e-01,3.592390e-04,3.477520e-01,1.185170e-01,6.858910e-03,2.762760e-05,8.572250e-13,4.100970e-20,7.299420e-29,5.701940e-38,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.900000e+03,3.322610e+00,6.771040e+00,3.247900e-03,8.728790e-02,2.902230e-03,3.984950e-01,2.879390e-04,3.904720e-01,1.119050e-01,5.383920e-03,1.816420e-05,3.446760e-13,1.015230e-20,1.119200e-29,5.435590e-39,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.925000e+03,3.882360e+00,6.909240e+00,3.426740e-03,8.110530e-02,2.502890e-03,3.666430e-01,2.246930e-04,4.377930e-01,1.041780e-01,4.115250e-03,1.148410e-05,1.282840e-13,2.239210e-21,1.471450e-30,4.276060e-40,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.950000e+03,4.622430e+00,7.045840e+00,3.580650e-03,7.403150e-02,2.103390e-03,3.316650e-01,1.694250e-04,4.901380e-01,9.526500e-02,3.039990e-03,6.903460e-06,4.320520e-14,4.253080e-22,1.585290e-31,2.622940e-41,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,3.975000e+03,5.639380e+00,7.180360e+00,3.694760e-03,6.600810e-02,1.707810e-03,2.932670e-01,1.220490e-04,5.479630e-01,8.508710e-02,2.145840e-03,3.879030e-06,1.272590e-14,6.609520e-23,1.307280e-32,1.151980e-42,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.000000e+03,7.113560e+00,7.312310e+00,3.747620e-03,5.697070e-02,1.321430e-03,2.511370e-01,8.248490e-05,6.117590e-01,7.355780e-02,1.421300e-03,1.982570e-06,3.104170e-15,7.743920e-24,7.398500e-34,3.160750e-44,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.025000e+03,9.425130e+00,7.441130e+00,3.706650e-03,4.684910e-02,9.513800e-04,2.049500e-01,5.066720e-05,6.820520e-01,6.058300e-02,8.557780e-04,8.788600e-07,5.701320e-16,5.930340e-25,2.375580e-35,4.270580e-46,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.050000e+03,1.353670e+01,7.566180e+00,3.518200e-03,3.556680e-02,6.077380e-04,1.543730e-01,2.655710e-05,7.594070e-01,4.606050e-02,4.397590e-04,3.073790e-07,6.524090e-17,2.234260e-26,2.962940e-37,1.769640e-48,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.075000e+03,2.279980e+01,7.686620e+00,3.079310e-03,2.304220e-02,3.059430e-04,9.908890e-02,1.014870e-05,8.444270e-01,2.988180e-02,1.647860e-04,6.698740e-08,2.901220e-18,2.039970e-28,5.584690e-40,6.909980e-52,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.100000e+03,6.240480e+01,7.800720e+00,2.105510e-03,9.195570e-03,7.422150e-05,3.889960e-02,1.473280e-06,9.377600e-01,1.194060e-02,2.346080e-05,3.421160e-09,7.091520e-21,2.401140e-32,3.182440e-45,1.912990e-58,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.125000e+03,2.000000e+02,7.852140e+00,1.289030e-03,3.079550e-03,1.354840e-05,1.226820e-02,1.507830e-07,9.795770e-01,3.770740e-03,2.218180e-06,9.749890e-11,5.402040e-24,4.918780e-37,1.762470e-51,2.874010e-66,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0562341,4.150000e+03,2.000000e+02,7.864440e+00,1.400440e-03,3.251230e-03,1.385440e-05,1.220940e-02,1.535330e-07,9.795250e-01,3.597610e-03,2.000190e-06,8.364630e-11,3.732340e-24,2.753310e-37,8.034690e-52,1.070670e-66,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
