P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Mo,MoO,MoO2,MoO3,Mo2O6,Mo3O9,Mo4O12,Mo5O15,Mo(cr),Mo(L)
562.341,8.250000e+02,4.656580e-01,-1.755760e+00,6.502160e-29,1.019760e-26,7.045420e-18,9.640390e-01,9.234260e-25,3.011320e-37,6.030760e-31,7.518780e-22,1.584350e-15,2.479950e-09,1.314880e-04,8.699550e-03,2.712990e-02,1.000000e+00,0.000000e+00
562.341,8.500000e+02,4.656580e-01,-1.732530e+00,4.999980e-28,7.702460e-26,2.671490e-17,9.637920e-01,6.065280e-24,5.007500e-36,7.079500e-30,4.537760e-21,5.566230e-15,5.211480e-09,1.905350e-04,9.860260e-03,2.615720e-02,1.000000e+00,0.000000e+00
562.341,8.750000e+02,4.656580e-01,-1.709150e+00,3.423450e-27,5.181230e-25,9.380030e-17,9.635320e-01,3.572280e-23,7.086310e-35,7.208600e-29,2.465850e-20,1.815930e-14,1.046560e-08,2.693310e-04,1.104940e-02,2.514940e-02,1.000000e+00,0.000000e+00
562.341,9.000000e+02,4.656580e-01,-1.685620e+00,2.107350e-26,3.133980e-24,3.069330e-16,9.632600e-01,1.903870e-22,8.649600e-34,6.442740e-28,1.217110e-19,5.535410e-14,2.015960e-08,3.721280e-04,1.225220e-02,2.411580e-02,1.000000e+00,0.000000e+00
562.341,9.250000e+02,4.656580e-01,-1.661950e+00,1.176330e-25,1.719310e-23,9.413610e-16,9.629770e-01,9.256520e-22,9.216360e-33,5.108100e-27,5.499580e-19,1.585290e-13,3.737450e-08,5.034760e-04,1.345420e-02,2.306540e-02,1.000000e+00,0.000000e+00
562.341,9.500000e+02,4.656580e-01,-1.638150e+00,6.000400e-25,8.620930e-23,2.719980e-15,9.626840e-01,4.135550e-21,8.665070e-32,3.626850e-26,2.290870e-18,4.286660e-13,6.688860e-08,6.681120e-04,1.464110e-02,2.200670e-02,1.000000e+00,0.000000e+00
562.341,9.750000e+02,4.656580e-01,-1.614210e+00,2.816440e-24,3.978270e-22,7.438170e-15,9.623820e-01,1.708920e-20,7.258010e-31,2.325800e-25,8.852630e-18,1.099280e-12,1.158740e-07,8.708420e-04,1.579940e-02,2.094770e-02,1.000000e+00,0.000000e+00
562.341,1.000000e+03,4.656580e-01,-1.590150e+00,1.224020e-23,1.700110e-21,1.933100e-14,9.620710e-01,6.570010e-20,5.463380e-30,1.357410e-24,3.191520e-17,2.684130e-12,1.947790e-07,1.116410e-03,1.691670e-02,1.989540e-02,1.000000e+00,0.000000e+00
562.341,1.025000e+03,4.656580e-01,-1.565960e+00,4.953220e-23,6.766150e-21,4.792370e-14,9.617520e-01,2.362450e-19,3.724770e-29,7.260140e-24,1.078930e-16,6.262860e-12,3.183980e-07,1.409360e-03,1.798180e-02,1.885620e-02,1.000000e+00,0.000000e+00
562.341,1.050000e+03,4.656580e-01,-1.541650e+00,1.875880e-22,2.520540e-20,1.137160e-13,9.614250e-01,7.983470e-19,2.316360e-28,3.580830e-23,3.436040e-16,1.400970e-11,5.071530e-07,1.753910e-03,1.898470e-02,1.783550e-02,1.000000e+00,0.000000e+00
562.341,1.075000e+03,4.656580e-01,-1.517220e+00,6.679460e-22,8.829520e-20,2.590590e-13,9.610910e-01,2.546490e-18,1.322410e-27,1.637900e-22,1.035170e-15,3.013390e-11,7.885580e-07,2.153790e-03,1.991680e-02,1.683790e-02,1.000000e+00,0.000000e+00
562.341,1.100000e+03,4.656580e-01,-1.492660e+00,2.245540e-21,2.920720e-19,5.681820e-13,9.607480e-01,7.697120e-18,6.971330e-27,6.983800e-22,2.961460e-15,6.249090e-11,1.198860e-06,2.612160e-03,2.077110e-02,1.586720e-02,1.000000e+00,0.000000e+00
562.341,1.125000e+03,4.656580e-01,-1.468000e+00,7.154840e-21,9.158230e-19,1.202800e-12,9.603990e-01,2.212650e-17,3.411620e-26,2.788910e-21,8.073130e-15,1.252490e-10,1.784810e-06,3.131490e-03,2.154160e-02,1.492650e-02,1.000000e+00,0.000000e+00
562.341,1.150000e+03,4.656580e-01,-1.443210e+00,2.168180e-20,2.731590e-18,2.463290e-12,9.600410e-01,6.069070e-17,1.557440e-25,1.047550e-20,2.103750e-14,2.431650e-10,2.605530e-06,3.713480e-03,2.222420e-02,1.401830e-02,1.000000e+00,0.000000e+00
562.341,1.175000e+03,4.656580e-01,-1.418320e+00,6.268960e-20,7.774750e-18,4.890810e-12,9.596770e-01,1.593170e-16,6.661830e-25,3.715490e-20,5.255530e-14,4.582270e-10,3.734460e-06,4.358970e-03,2.281580e-02,1.314430e-02,1.000000e+00,0.000000e+00
562.341,1.200000e+03,4.656580e-01,-1.393310e+00,1.734480e-19,2.117860e-17,9.432520e-12,9.593060e-01,4.013530e-16,2.680880e-24,1.248860e-19,1.262010e-13,8.397020e-10,5.261160e-06,5.067950e-03,2.331480e-02,1.230600e-02,1.000000e+00,0.000000e+00
562.341,1.225000e+03,4.656580e-01,-1.368210e+00,4.604540e-19,5.536180e-17,1.770240e-11,9.589280e-01,9.727820e-16,1.018790e-23,3.991210e-19,2.920010e-13,1.498930e-09,7.293150e-06,5.839480e-03,2.372050e-02,1.150430e-02,1.000000e+00,0.000000e+00
562.341,1.250000e+03,4.656580e-01,-1.343000e+00,1.175760e-18,1.392200e-16,3.238220e-11,9.585450e-01,2.273730e-15,3.668690e-23,1.216470e-18,6.524650e-13,2.610570e-09,9.957460e-06,6.671760e-03,2.403380e-02,1.073970e-02,1.000000e+00,0.000000e+00
562.341,1.275000e+03,4.656580e-01,-1.317700e+00,2.894410e-18,3.375690e-16,5.782390e-11,9.581560e-01,5.136030e-15,1.255830e-22,3.545850e-18,1.410830e-12,4.442440e-09,1.340210e-05,7.562120e-03,2.425620e-02,1.001240e-02,1.000000e+00,0.000000e+00
562.341,1.300000e+03,4.656580e-01,-1.292310e+00,6.883710e-18,7.908670e-16,1.009350e-10,9.577620e-01,1.123420e-14,4.098390e-22,9.910160e-18,2.957790e-12,7.396430e-09,1.779680e-05,8.507100e-03,2.439040e-02,9.322300e-03,1.000000e+00,0.000000e+00
562.341,1.325000e+03,4.656580e-01,-1.266840e+00,1.584720e-17,1.793780e-15,1.724520e-10,9.573650e-01,2.383850e-14,1.278600e-21,2.662070e-17,6.022780e-12,1.206370e-08,2.333420e-05,9.502530e-03,2.443990e-02,8.669130e-03,1.000000e+00,0.000000e+00
562.341,1.350000e+03,4.656580e-01,-1.241290e+00,3.537800e-17,3.945880e-15,2.887390e-10,9.569650e-01,4.915550e-14,3.822810e-21,6.888050e-17,1.193090e-11,1.929710e-08,3.022980e-05,1.054360e-02,2.440890e-02,8.052340e-03,1.000000e+00,0.000000e+00
562.341,1.375000e+03,4.656580e-01,-1.215680e+00,7.671690e-17,8.432430e-15,4.742840e-10,9.565630e-01,9.865210e-14,1.097900e-20,1.720280e-16,2.302760e-11,3.030600e-08,3.872190e-05,1.162500e-02,2.430220e-02,7.471250e-03,1.000000e+00,0.000000e+00
562.341,1.400000e+03,4.656580e-01,-1.190000e+00,1.618450e-16,1.753350e-14,7.650910e-10,9.561600e-01,1.929820e-13,3.035380e-20,4.154860e-16,4.336490e-11,4.677560e-08,4.907090e-05,1.274100e-02,2.412500e-02,6.924970e-03,1.000000e+00,0.000000e+00
562.341,1.425000e+03,4.656580e-01,-1.164270e+00,3.326500e-16,3.552390e-14,1.213240e-09,9.557570e-01,3.684630e-13,8.094760e-20,9.721540e-16,7.978250e-11,7.101770e-08,6.155880e-05,1.388550e-02,2.388310e-02,6.412510e-03,1.000000e+00,0.000000e+00
562.341,1.450000e+03,4.656580e-01,-1.138500e+00,6.670190e-16,7.022500e-14,1.892880e-09,9.553560e-01,6.875240e-13,2.086140e-19,2.207250e-15,1.435780e-10,1.061570e-07,7.648740e-05,1.505240e-02,2.358230e-02,5.932780e-03,1.000000e+00,0.000000e+00
562.341,1.475000e+03,4.656580e-01,-1.112680e+00,1.306460e-15,1.356210e-13,2.908100e-09,9.549570e-01,1.255200e-12,5.204610e-19,4.870470e-15,2.530280e-10,1.563540e-07,9.417680e-05,1.623550e-02,2.322880e-02,5.484570e-03,1.000000e+00,0.000000e+00
562.341,1.500000e+03,4.656580e-01,-1.086830e+00,2.502480e-15,2.561740e-13,4.402910e-09,9.545610e-01,2.244650e-12,1.259050e-18,1.045970e-14,4.371340e-10,2.270830e-07,1.149640e-04,1.742850e-02,2.282850e-02,5.066600e-03,1.000000e+00,0.000000e+00
562.341,1.525000e+03,4.656580e-01,-1.060950e+00,4.692850e-15,4.737970e-13,6.574030e-09,9.541700e-01,3.935880e-12,2.957780e-18,2.189150e-14,7.410610e-10,3.254440e-07,1.391980e-04,1.862550e-02,2.238760e-02,4.677530e-03,1.000000e+00,0.000000e+00
562.341,1.550000e+03,4.656580e-01,-1.035060e+00,8.624590e-15,8.588990e-13,9.686810e-09,9.537840e-01,6.773540e-12,6.757280e-18,4.470800e-14,1.233930e-09,4.605470e-07,1.672420e-04,1.982070e-02,2.191190e-02,4.316000e-03,1.000000e+00,0.000000e+00
562.341,1.575000e+03,4.656580e-01,-1.009150e+00,1.554860e-14,1.527580e-12,1.409490e-08,9.534030e-01,1.145150e-11,1.503280e-17,8.919880e-14,2.019790e-09,6.439420e-07,1.994670e-04,2.100870e-02,2.140720e-02,3.980600e-03,1.000000e+00,0.000000e+00
562.341,1.600000e+03,4.656580e-01,-9.832270e-01,2.752250e-14,2.667880e-12,2.026470e-08,9.530300e-01,1.903490e-11,3.260680e-17,1.740510e-13,3.252750e-09,8.901190e-07,2.362500e-04,2.218430e-02,2.087890e-02,3.669910e-03,1.000000e+00,0.000000e+00
562.341,1.625000e+03,4.656580e-01,-9.573000e-01,4.787320e-14,4.579290e-12,2.880410e-08,9.526630e-01,3.113340e-11,6.903750e-17,3.324940e-13,5.157730e-09,1.217070e-06,2.779740e-04,2.334300e-02,2.033190e-02,3.382520e-03,1.000000e+00,0.000000e+00
562.341,1.650000e+03,4.656580e-01,-9.313720e-01,8.189370e-14,7.731150e-12,4.049810e-08,9.523050e-01,5.014390e-11,1.428390e-16,6.224520e-13,8.058290e-09,1.646930e-06,3.250200e-04,2.448040e-02,1.977120e-02,3.117020e-03,1.000000e+00,0.000000e+00
562.341,1.675000e+03,4.656580e-01,-9.054450e-01,1.378750e-13,1.284780e-11,5.635060e-08,9.519540e-01,7.958510e-11,2.890960e-16,1.142980e-12,1.241360e-08,2.206660e-06,3.777690e-04,2.559290e-02,1.920100e-02,2.872040e-03,1.000000e+00,0.000000e+00
562.341,1.700000e+03,4.656580e-01,-8.795210e-01,2.286130e-13,2.103090e-11,7.763310e-08,9.516120e-01,1.245530e-10,5.729190e-16,2.060410e-12,1.886700e-08,2.928840e-06,4.366010e-04,2.667720e-02,1.862530e-02,2.646230e-03,1.000000e+00,0.000000e+00
562.341,1.725000e+03,4.656580e-01,-8.536030e-01,3.735820e-13,3.393280e-11,1.059430e-07,9.512780e-01,1.923360e-10,1.112750e-15,3.649250e-12,2.830840e-08,3.852510e-06,5.018850e-04,2.773040e-02,1.804760e-02,2.438280e-03,1.000000e+00,0.000000e+00
562.341,1.750000e+03,4.656580e-01,-8.276910e-01,6.020190e-13,5.399890e-11,1.432700e-07,9.509520e-01,2.932280e-10,2.119950e-15,6.355070e-12,4.195510e-08,5.024050e-06,5.739870e-04,2.875030e-02,1.747110e-02,2.246950e-03,1.000000e+00,0.000000e+00
562.341,1.775000e+03,4.656580e-01,-8.017870e-01,9.572560e-13,8.480280e-11,1.920720e-07,9.506360e-01,4.416030e-10,3.964920e-15,1.088970e-11,6.145270e-08,6.498230e-06,6.532600e-04,2.973480e-02,1.689860e-02,2.071020e-03,1.000000e+00,0.000000e+00
562.341,1.800000e+03,4.656580e-01,-7.758910e-01,1.502740e-12,1.315040e-10,2.553640e-07,9.503270e-01,6.573040e-10,7.285470e-15,1.837340e-11,8.900280e-08,8.339160e-06,7.400450e-04,3.068240e-02,1.633250e-02,1.909360e-03,1.000000e+00,0.000000e+00
562.341,1.825000e+03,4.656580e-01,-7.500020e-01,2.330240e-12,2.014630e-10,3.368190e-07,9.500270e-01,9.674450e-10,1.316160e-14,3.054330e-11,1.275210e-07,1.062150e-05,8.346700e-04,3.159190e-02,1.577470e-02,1.760880e-03,1.000000e+00,0.000000e+00
562.341,1.850000e+03,4.656580e-01,-7.241200e-01,3.571070e-12,3.050700e-10,4.408740e-07,9.497340e-01,1.408690e-09,2.339320e-14,5.005650e-11,1.808290e-07,1.343140e-05,9.374500e-04,3.246260e-02,1.522710e-02,1.624550e-03,1.000000e+00,0.000000e+00
562.341,1.875000e+03,4.656580e-01,-6.982430e-01,5.411020e-12,4.568310e-10,5.728640e-07,9.494490e-01,2.030150e-09,4.093350e-14,8.092340e-11,2.538920e-07,1.686820e-05,1.048680e-03,3.329370e-02,1.469100e-02,1.499420e-03,1.000000e+00,0.000000e+00
562.341,1.900000e+03,4.656580e-01,-6.723720e-01,8.110310e-12,6.767960e-10,7.391530e-07,9.491720e-01,2.896980e-09,7.055800e-14,1.291200e-10,3.531030e-07,2.104490e-05,1.168640e-03,3.408510e-02,1.416770e-02,1.384580e-03,1.000000e+00,0.000000e+00
562.341,1.925000e+03,4.656580e-01,-6.465030e-01,1.202970e-11,9.924040e-10,9.472970e-07,9.489010e-01,4.094880e-09,1.198790e-13,2.034410e-10,4.866190e-07,2.609020e-05,1.297590e-03,3.483680e-02,1.365790e-02,1.279200e-03,1.000000e+00,0.000000e+00
562.341,1.950000e+03,4.656580e-01,-6.206360e-01,1.766480e-11,1.440860e-09,1.206210e-06,9.486370e-01,5.735600e-09,2.008690e-13,3.166850e-10,6.647670e-07,3.214930e-05,1.435770e-03,3.554880e-02,1.316240e-02,1.182490e-03,1.000000e+00,0.000000e+00
562.341,1.975000e+03,4.656580e-01,-5.947680e-01,2.568990e-11,2.072170e-09,1.526340e-06,9.483780e-01,7.963710e-09,3.321110e-13,4.872590e-10,9.005200e-07,3.938540e-05,1.583410e-03,3.622150e-02,1.268170e-02,1.093730e-03,1.000000e+00,0.000000e+00
562.341,2.000000e+03,4.656580e-01,-5.688970e-01,3.701460e-11,2.952940e-09,1.919890e-06,9.481250e-01,1.096470e-08,5.420890e-13,7.413560e-10,1.210040e-06,4.798100e-05,1.740690e-03,3.685530e-02,1.221610e-02,1.012260e-03,1.000000e+00,0.000000e+00
562.341,2.025000e+03,4.656580e-01,-5.430190e-01,5.285530e-11,4.171170e-09,2.401030e-06,9.478760e-01,1.497490e-08,8.739380e-13,1.115860e-09,1.613340e-06,5.813930e-05,1.907800e-03,3.745090e-02,1.176570e-02,9.374490e-04,1.000000e+00,0.000000e+00
562.341,2.050000e+03,4.656580e-01,-5.171340e-01,7.482600e-11,5.842220e-09,2.986130e-06,9.476320e-01,2.029330e-08,1.392230e-12,1.662210e-09,2.134990e-06,7.008530e-05,2.084900e-03,3.800890e-02,1.133060e-02,8.687410e-04,1.000000e+00,0.000000e+00
562.341,2.075000e+03,4.656580e-01,-4.912360e-01,1.050510e-10,8.116150e-09,3.694010e-06,9.473910e-01,2.729510e-08,2.192540e-12,2.451390e-09,2.805010e-06,8.406700e-05,2.272110e-03,3.853000e-02,1.091070e-02,8.056120e-04,1.000000e+00,0.000000e+00
562.341,2.100000e+03,4.656570e-01,-4.653250e-01,1.463050e-10,1.118670e-08,4.546220e-06,9.471530e-01,3.644880e-08,3.414810e-12,3.580570e-09,3.659760e-06,1.003570e-04,2.469540e-03,3.901510e-02,1.050590e-02,7.475820e-04,1.000000e+00,0.000000e+00
562.341,2.125000e+03,4.656580e-01,-4.393960e-01,2.021860e-10,1.530230e-08,5.567330e-06,9.469180e-01,4.833500e-08,5.261880e-12,5.181450e-09,4.743110e-06,1.192540e-04,2.677280e-03,3.946500e-02,1.011600e-02,6.942140e-04,1.000000e+00,0.000000e+00
562.341,2.150000e+03,4.656580e-01,-4.134450e-01,2.773290e-10,2.077920e-08,6.785210e-06,9.466840e-01,6.366920e-08,8.024730e-12,7.431090e-09,6.107580e-06,1.410810e-04,2.895380e-03,3.988050e-02,9.740550e-03,6.451070e-04,1.000000e+00,0.000000e+00
562.341,2.175000e+03,4.656580e-01,-3.874700e-01,3.776600e-10,2.801760e-08,8.231410e-06,9.464520e-01,8.332790e-08,1.211680e-11,1.056550e-08,7.815730e-06,1.661920e-04,3.123890e-03,4.026260e-02,9.379310e-03,5.998940e-04,1.000000e+00,0.000000e+00
562.341,2.200000e+03,4.656580e-01,-3.614670e-01,5.107140e-10,3.752040e-08,9.941390e-06,9.462200e-01,1.083780e-07,1.812030e-11,1.489700e-08,9.941680e-06,1.949680e-04,3.362810e-03,4.061200e-02,9.031900e-03,5.582400e-04,1.000000e+00,0.000000e+00
562.341,2.225000e+03,4.656590e-01,-3.354310e-01,6.860010e-10,4.991630e-08,1.195500e-05,9.459880e-01,1.401140e-07,2.684720e-11,2.083500e-08,1.257270e-05,2.278180e-04,3.612140e-03,4.092970e-02,8.697880e-03,5.198420e-04,1.000000e+00,0.000000e+00
562.341,2.250000e+03,4.656590e-01,-3.093590e-01,9.154610e-10,6.598580e-08,1.431690e-05,9.457550e-01,1.800920e-07,3.942050e-11,2.891320e-08,1.581110e-05,2.651840e-04,3.871820e-03,4.121660e-02,8.376830e-03,4.844190e-04,1.000000e+00,0.000000e+00
562.341,2.275000e+03,4.656600e-01,-2.832460e-01,1.213990e-09,8.669300e-08,1.707650e-05,9.455200e-01,2.301820e-07,5.738070e-11,3.982160e-08,1.977630e-05,3.075360e-04,4.141790e-03,4.147330e-02,8.068310e-03,4.517180e-04,1.000000e+00,0.000000e+00
562.341,2.300000e+03,4.656620e-01,-2.570870e-01,1.600080e-09,1.132220e-07,2.028910e-05,9.452830e-01,2.926120e-07,8.282320e-11,5.444640e-08,2.460650e-05,3.553780e-04,4.421970e-03,4.170090e-02,7.771850e-03,4.215090e-04,1.000000e+00,0.000000e+00
562.341,2.325000e+03,4.656640e-01,-2.308780e-01,2.096540e-09,1.470200e-07,2.401550e-05,9.450430e-01,3.700270e-07,1.185760e-10,7.391790e-08,3.046190e-05,4.092430e-04,4.712240e-03,4.189990e-02,7.487000e-03,3.935790e-04,1.000000e+00,0.000000e+00
562.341,2.350000e+03,4.656660e-01,-2.046140e-01,2.731370e-09,1.898450e-07,2.832320e-05,9.447990e-01,4.655550e-07,1.684290e-10,9.966870e-08,3.752630e-05,4.696980e-04,5.012460e-03,4.207130e-02,7.213300e-03,3.677370e-04,1.000000e+00,0.000000e+00
562.341,2.375000e+03,4.656690e-01,-1.782880e-01,3.538770e-09,2.438240e-07,3.328610e-05,9.445500e-01,5.828780e-07,2.374200e-10,1.335030e-07,4.601010e-05,5.373400e-04,5.322450e-03,4.221560e-02,6.950290e-03,3.438090e-04,1.000000e+00,0.000000e+00
562.341,2.400000e+03,4.656730e-01,-1.518960e-01,4.560300e-09,3.115190e-07,3.898540e-05,9.442960e-01,7.263080e-07,3.322000e-10,1.776780e-07,5.615330e-05,6.128000e-04,5.642030e-03,4.233360e-02,6.697530e-03,3.216340e-04,1.000000e+00,0.000000e+00
562.341,2.425000e+03,4.656780e-01,-1.254310e-01,5.846220e-09,3.959980e-07,4.551000e-05,9.440350e-01,9.008770e-07,4.614930e-10,2.350040e-07,6.822820e-05,6.967370e-04,5.970970e-03,4.242590e-02,6.454570e-03,3.010670e-04,1.000000e+00,0.000000e+00
562.341,2.450000e+03,4.656840e-01,-9.888710e-02,7.457030e-09,5.009210e-07,5.295660e-05,9.437680e-01,1.112440e-06,6.366610e-10,3.089580e-07,8.254290e-05,7.898440e-04,6.309030e-03,4.249310e-02,6.220990e-03,2.819770e-04,1.000000e+00,0.000000e+00
562.341,2.475000e+03,4.656910e-01,-7.225640e-02,9.465250e-09,6.306360e-07,6.143080e-05,9.434920e-01,1.367750e-06,8.724080e-10,4.038160e-07,9.944410e-05,8.928420e-04,6.655930e-03,4.253570e-02,5.996370e-03,2.642420e-04,1.000000e+00,0.000000e+00
562.341,2.500000e+03,4.657000e-01,-4.553200e-02,1.195740e-08,7.902850e-07,7.104670e-05,9.432060e-01,1.674650e-06,1.187650e-09,5.248120e-07,1.193210e-04,1.006480e-03,7.011370e-03,4.255430e-02,5.780290e-03,2.477530e-04,1.000000e+00,0.000000e+00
562.341,2.525000e+03,4.657110e-01,-1.870610e-02,1.503630e-08,9.859240e-07,8.192830e-05,9.429110e-01,2.042090e-06,1.606550e-09,6.783190e-07,1.426080e-04,1.131550e-03,7.375020e-03,4.254930e-02,5.572380e-03,2.324090e-04,1.000000e+00,0.000000e+00
562.341,2.550000e+03,4.657240e-01,8.229660e-03,1.882360e-08,1.224660e-06,9.420890e-05,9.426040e-01,2.480370e-06,2.159850e-09,8.720530e-07,1.697910e-04,1.268840e-03,7.746520e-03,4.252130e-02,5.372250e-03,2.181190e-04,1.000000e+00,0.000000e+00
562.341,2.575000e+03,4.657400e-01,3.528410e-02,2.346270e-08,1.514810e-06,1.080330e-04,9.422850e-01,3.001220e-06,2.886360e-09,1.115320e-06,2.014060e-04,1.419190e-03,8.125500e-03,4.247050e-02,5.179530e-03,2.047990e-04,1.000000e+00,0.000000e+00
562.341,2.600000e+03,4.657590e-01,6.246670e-02,2.912200e-08,1.866030e-06,1.235540e-04,9.419530e-01,3.617990e-06,3.834860e-09,1.419260e-06,2.380480e-04,1.583450e-03,8.511530e-03,4.239730e-02,4.993870e-03,1.923730e-04,1.000000e+00,0.000000e+00
562.341,2.625000e+03,4.657810e-01,8.978730e-02,3.599850e-08,2.289560e-06,1.409390e-04,9.416060e-01,4.345820e-06,5.066320e-09,1.797220e-06,2.803720e-04,1.762510e-03,8.904180e-03,4.230220e-02,4.814950e-03,1.807710e-04,1.000000e+00,0.000000e+00
562.341,2.650000e+03,4.658070e-01,1.172570e-01,4.432170e-08,2.798370e-06,1.603650e-04,9.412420e-01,5.201850e-06,6.656540e-09,2.265000e-06,3.290990e-04,1.957250e-03,9.302980e-03,4.218540e-02,4.642430e-03,1.699290e-04,1.000000e+00,0.000000e+00
562.341,2.675000e+03,4.658380e-01,1.448860e-01,5.435830e-08,3.407440e-06,1.820210e-04,9.408620e-01,6.205350e-06,8.699250e-09,2.841350e-06,3.850160e-04,2.168600e-03,9.707430e-03,4.204700e-02,4.476010e-03,1.597890e-04,1.000000e+00,0.000000e+00
562.341,2.700000e+03,4.658740e-01,1.726870e-01,6.641690e-08,4.133940e-06,2.061100e-04,9.404620e-01,7.378010e-06,1.130980e-08,3.548330e-06,4.489840e-04,2.397470e-03,1.011700e-02,4.188750e-02,4.315400e-03,1.502990e-04,1.000000e+00,0.000000e+00
562.341,2.725000e+03,4.659150e-01,2.006720e-01,8.085370e-08,4.997550e-06,2.328450e-04,9.400420e-01,8.744140e-06,1.462960e-08,4.411830e-06,5.219390e-04,2.644800e-03,1.053110e-02,4.170690e-02,4.160310e-03,1.414080e-04,1.000000e+00,0.000000e+00
562.341,2.750000e+03,4.659630e-01,2.288550e-01,9.807800e-08,6.020730e-06,2.624540e-04,9.396010e-01,1.033090e-05,1.883090e-08,5.462070e-06,6.048970e-04,2.911550e-03,1.094920e-02,4.150540e-02,4.010480e-03,1.330720e-04,1.000000e+00,0.000000e+00
562.341,2.775000e+03,4.660180e-01,2.572500e-01,1.185590e-07,7.229050e-06,2.951790e-04,9.391360e-01,1.216860e-05,2.412270e-08,6.734260e-06,6.989540e-04,3.198650e-03,1.137070e-02,4.128310e-02,3.865650e-03,1.252510e-04,1.000000e+00,0.000000e+00
562.341,2.800000e+03,4.660810e-01,2.858710e-01,1.428340e-07,8.651520e-06,3.312750e-04,9.386460e-01,1.429080e-05,3.075750e-08,8.269180e-06,8.052950e-04,3.507060e-03,1.179480e-02,4.104030e-02,3.725590e-03,1.179060e-04,1.000000e+00,0.000000e+00
562.341,2.825000e+03,4.661540e-01,3.147350e-01,1.715130e-07,1.032100e-05,3.710100e-04,9.381300e-01,1.673490e-05,3.903900e-08,1.011390e-05,9.251910e-04,3.837730e-03,1.222090e-02,4.077680e-02,3.590050e-03,1.110030e-04,1.000000e+00,0.000000e+00
562.341,2.850000e+03,4.662360e-01,3.438570e-01,2.052900e-07,1.227440e-05,4.146670e-04,9.375850e-01,1.954210e-05,4.933110e-08,1.232260e-05,1.060000e-03,4.191590e-03,1.264840e-02,4.049290e-02,3.458830e-03,1.045110e-04,1.000000e+00,0.000000e+00
562.341,2.875000e+03,4.663300e-01,3.732540e-01,2.449530e-07,1.455350e-05,4.625440e-04,9.370090e-01,2.275800e-05,6.206760e-08,1.495740e-05,1.211190e-03,4.569570e-03,1.307630e-02,4.018850e-02,3.331710e-03,9.840040e-05,1.000000e+00,0.000000e+00
562.341,2.900000e+03,4.664350e-01,4.029400e-01,2.913910e-07,1.721700e-05,5.153090e-04,9.364020e-01,2.646910e-05,7.760300e-08,1.806420e-05,1.379350e-03,4.972580e-03,1.350410e-02,3.986380e-02,3.208520e-03,9.264490e-05,0.000000e+00,1.000000e+00
562.341,2.925000e+03,4.665450e-01,4.329070e-01,3.456040e-07,2.038130e-05,5.750390e-04,9.357620e-01,3.092320e-05,9.561170e-08,2.158570e-05,1.561310e-03,5.401540e-03,1.393100e-02,3.951960e-02,3.089140e-03,8.722300e-05,0.000000e+00,1.000000e+00
562.341,2.950000e+03,4.666680e-01,4.631970e-01,4.087180e-07,2.405680e-05,6.404330e-04,9.350860e-01,3.602660e-05,1.173720e-07,2.571020e-05,1.763060e-03,5.857270e-03,1.435600e-02,3.915520e-02,2.973340e-03,8.210910e-05,0.000000e+00,1.000000e+00
562.341,2.975000e+03,4.668050e-01,4.938300e-01,4.819950e-07,2.831430e-05,7.118970e-04,9.343730e-01,4.185830e-05,1.435750e-07,3.052610e-05,1.986240e-03,6.340620e-03,1.477830e-02,3.877060e-02,2.860930e-03,7.728260e-05,0.000000e+00,1.000000e+00
562.341,3.000000e+03,4.669570e-01,5.248260e-01,5.668440e-07,3.323250e-05,7.898520e-04,9.336190e-01,4.850510e-05,1.750220e-07,3.613260e-05,2.232570e-03,6.852350e-03,1.519700e-02,3.836580e-02,2.751780e-03,7.272440e-05,0.000000e+00,1.000000e+00
562.341,3.025000e+03,4.671260e-01,5.562060e-01,6.648410e-07,3.889910e-05,8.747360e-04,9.328240e-01,5.606160e-05,2.126400e-07,4.264020e-05,2.503860e-03,7.393210e-03,1.561110e-02,3.794080e-02,2.645730e-03,6.841690e-05,0.000000e+00,1.000000e+00
562.341,3.050000e+03,4.673130e-01,5.879910e-01,7.777340e-07,4.541120e-05,9.670050e-04,9.319840e-01,6.463100e-05,2.574990e-07,5.017230e-05,2.801990e-03,7.963870e-03,1.601970e-02,3.749550e-02,2.542650e-03,6.434400e-05,0.000000e+00,1.000000e+00
562.341,3.075000e+03,4.675190e-01,6.202030e-01,9.074670e-07,5.287600e-05,1.067130e-03,9.310970e-01,7.432520e-05,3.108260e-07,5.886580e-05,3.128940e-03,8.564970e-03,1.642170e-02,3.703010e-02,2.442420e-03,6.049070e-05,0.000000e+00,1.000000e+00
562.341,3.100000e+03,4.677460e-01,6.528650e-01,1.056190e-06,6.141170e-05,1.175590e-03,9.301610e-01,8.526550e-05,3.740290e-07,6.887240e-05,3.486720e-03,9.197040e-03,1.681610e-02,3.654450e-02,2.344910e-03,5.684330e-05,0.000000e+00,1.000000e+00
