Tw_K,P_bar,O2_C2H2,f_air,Bg,Bc
600,56.9792,1.3,0,0,0.000000e+00
625,56.9792,1.3,0,0,0.000000e+00
650,56.9792,1.3,0,0,0.000000e+00
675,56.9792,1.3,0,0,0.000000e+00
700,56.9792,1.3,0,0,0.000000e+00
725,56.9792,1.3,0,0,0.000000e+00
750,56.9792,1.3,0,0,0.000000e+00
775,56.9792,1.3,0,0,0.000000e+00
800,56.9792,1.3,0,0,0.000000e+00
825,56.9792,1.3,0,0,0.000000e+00
850,56.9792,1.3,0,0,0.000000e+00
875,56.9792,1.3,0,0,0.000000e+00
900,56.9792,1.3,0,0,0.000000e+00
925,56.9792,1.3,0,0,0.000000e+00
950,56.9792,1.3,0,0,0.000000e+00
975,56.9792,1.3,0,0,0.000000e+00
1000,56.9792,1.3,0,0,0.000000e+00
1025,56.9792,1.3,0,0,0.000000e+00
1050,56.9792,1.3,0,0,0.000000e+00
1075,56.9792,1.3,0,0,0.000000e+00
1100,56.9792,1.3,0,0,0.000000e+00
1125,56.9792,1.3,0,0,0.000000e+00
1150,56.9792,1.3,0,0,0.000000e+00
1175,56.9792,1.3,0,0,0.000000e+00
1200,56.9792,1.3,0,0,0.000000e+00
1225,56.9792,1.3,0,0,0.000000e+00
1250,56.9792,1.3,0,0,0.000000e+00
1275,56.9792,1.3,0,0,1.364210e-02
1300,56.9792,1.3,0,0,2.788870e-02
1325,56.9792,1.3,0,0,4.072250e-02
1350,56.9792,1.3,0,0,5.199360e-02
1375,56.9792,1.3,0,0,6.167890e-02
1400,56.9792,1.3,0,0,6.985380e-02
1425,56.9792,1.3,0,0,7.665730e-02
1450,56.9792,1.3,0,0,8.225950e-02
1475,56.9792,1.3,0,0,8.683760e-02
1500,56.9792,1.3,0,0,9.055970e-02
1525,56.9792,1.3,0,0,9.357670e-02
1550,56.9792,1.3,0,0,9.601860e-02
1575,56.9792,1.3,0,0,9.799470e-02
1600,56.9792,1.3,0,0,9.959510e-02
1625,56.9792,1.3,0,0,1.008930e-01
1650,56.9792,1.3,0,0,1.019480e-01
1675,56.9792,1.3,0,0,1.028080e-01
1700,56.9792,1.3,0,0,1.035110e-01
1725,56.9792,1.3,0,0,1.040880e-01
1750,56.9792,1.3,0,0,1.045630e-01
1775,56.9792,1.3,0,0,1.049570e-01
1800,56.9792,1.3,0,0,1.052840e-01
1825,56.9792,1.3,0,0,1.055580e-01
1850,56.9792,1.3,0,0,1.057900e-01
1875,56.9792,1.3,0,0,1.059870e-01
1900,56.9792,1.3,0,0,1.061580e-01
1925,56.9792,1.3,0,0,1.063070e-01
1950,56.9792,1.3,0,0,1.064410e-01
1975,56.9792,1.3,0,0,1.065620e-01
2000,56.9792,1.3,0,0,1.066740e-01
2025,56.9792,1.3,0,0,1.067810e-01
2050,56.9792,1.3,0,0,1.068850e-01
2075,56.9792,1.3,0,0,1.069890e-01
2100,56.9792,1.3,0,0,1.070950e-01
2125,56.9792,1.3,0,0,1.072040e-01
2150,56.9792,1.3,0,0,1.073200e-01
2175,56.9792,1.3,0,0,1.074430e-01
2200,56.9792,1.3,0,0,1.075750e-01
2225,56.9792,1.3,0,0,1.077190e-01
2250,56.9792,1.3,0,0,1.078760e-01
2275,56.9792,1.3,0,0,1.080470e-01
2300,56.9792,1.3,0,0,1.082340e-01
2325,56.9792,1.3,0,0,1.084400e-01
2350,56.9792,1.3,0,0,1.086650e-01
2375,56.9792,1.3,0,0,1.089120e-01
2400,56.9792,1.3,0,0,1.091830e-01
2425,56.9792,1.3,0,0,1.094790e-01
2450,56.9792,1.3,0,0,1.098020e-01
2475,56.9792,1.3,0,0,1.101550e-01
2500,56.9792,1.3,0,0,1.105390e-01
2525,56.9792,1.3,0,0,1.109560e-01
2550,56.9792,1.3,0,0,1.114090e-01
2575,56.9792,1.3,0,0,1.119000e-01
2600,56.9792,1.3,0,0,1.124310e-01
2625,56.9792,1.3,0,0,1.130030e-01
2650,56.9792,1.3,0,0,1.136210e-01
2675,56.9792,1.3,0,0,1.142850e-01
2700,56.9792,1.3,0,0,1.149980e-01
2725,56.9792,1.3,0,0,1.157630e-01
2750,56.9792,1.3,0,0,1.165810e-01
2775,56.9792,1.3,0,0,1.174560e-01
2800,56.9792,1.3,0,0,1.183900e-01
2825,56.9792,1.3,0,0,1.193850e-01
2850,56.9792,1.3,0,0,1.204440e-01
2875,56.9792,1.3,0,0,1.215690e-01
2900,56.9792,1.3,0,0,1.227630e-01
2925,56.9792,1.3,0,0,1.240280e-01
2950,56.9792,1.3,0,0,1.253670e-01
2975,56.9792,1.3,0,0,1.267820e-01
3000,56.9792,1.3,0,0,1.282760e-01
3025,56.9792,1.3,0,0,1.298510e-01
3050,56.9792,1.3,0,0,1.315100e-01
3075,56.9792,1.3,0,0,1.332550e-01
3100,56.9792,1.3,0,0,1.350890e-01
3125,56.9792,1.3,0,0,1.370150e-01
3150,56.9792,1.3,0,0,1.390340e-01
3175,56.9792,1.3,0,0,1.411490e-01
3200,56.9792,1.3,0,0,1.433640e-01
3225,56.9792,1.3,0,0,1.456810e-01
3250,56.9792,1.3,0,0,1.481020e-01
3275,56.9792,1.3,0,0,1.506320e-01
3300,56.9792,1.3,0,0,1.532720e-01
3325,56.9792,1.3,0,0,1.560260e-01
3350,56.9792,1.3,0,0,1.588980e-01
3375,56.9792,1.3,0,0,1.618910e-01
3400,56.9792,1.3,0,0,1.650110e-01
3425,56.9792,1.3,0,0,1.682620e-01
3450,56.9792,1.3,0,0,1.716480e-01
3475,56.9792,1.3,0,0,1.751760e-01
3500,56.9792,1.3,0,0,1.788540e-01
3525,56.9792,1.3,0,0,1.826870e-01
3550,56.9792,1.3,0,0,1.866860e-01
3575,56.9792,1.3,0,0,1.908590e-01
3600,56.9792,1.3,0,0,1.952200e-01
3625,56.9792,1.3,0,0,1.997800e-01
3650,56.9792,1.3,0,0,2.045550e-01
3675,56.9792,1.3,0,0,2.095630e-01
3700,56.9792,1.3,0,0,2.148230e-01
3725,56.9792,1.3,0,0,2.203600e-01
3750,56.9792,1.3,0,0,2.262000e-01
3775,56.9792,1.3,0,0,2.323750e-01
3800,56.9792,1.3,0,0,2.389210e-01
3825,56.9792,1.3,0,0,2.458780e-01
3850,56.9792,1.3,0,0,2.532970e-01
3875,56.9792,1.3,0,0,2.612310e-01
3900,56.9792,1.3,0,0,2.697460e-01
3925,56.9792,1.3,0,0,2.789160e-01
3950,56.9792,1.3,0,0,2.888270e-01
3975,56.9792,1.3,0,0,2.995780e-01
4000,56.9792,1.3,0,0,3.112850e-01
4025,56.9792,1.3,0,0,3.240830e-01
4050,56.9792,1.3,0,0,3.381270e-01
4075,56.9792,1.3,0,0,3.535990e-01
4100,56.9792,1.3,0,0,3.707130e-01
4125,56.9792,1.3,0,0,3.897190e-01
4150,56.9792,1.3,0,0,4.109100e-01
4175,56.9792,1.3,0,0,4.346350e-01
4200,56.9792,1.3,0,0,4.613080e-01
4225,56.9792,1.3,0,0,4.914240e-01
4250,56.9792,1.3,0,0,5.255800e-01
4275,56.9792,1.3,0,0,5.644990e-01
4300,56.9792,1.3,0,0,6.090670e-01
4325,56.9792,1.3,0,0,6.603770e-01
4350,56.9792,1.3,0,0,7.197970e-01
4375,56.9792,1.3,0,0,7.890550e-01
4400,56.9792,1.3,0,0,8.703710e-01
4425,56.9792,1.3,0,0,9.666370e-01
4450,56.9792,1.3,0,0,1.081700e+00
4475,56.9792,1.3,0,0,1.220770e+00
4500,56.9792,1.3,0,0,1.391110e+00
4525,56.9792,1.3,0,0,1.603140e+00
4550,56.9792,1.3,0,0,1.872310e+00
4575,56.9792,1.3,0,0,2.222620e+00
4600,56.9792,1.3,0,0,2.693340e+00
4625,56.9792,1.3,0,0,3.353480e+00
4650,56.9792,1.3,0,0,4.336170e+00
4675,56.9792,1.3,0,0,5.935000e+00
4700,56.9792,1.3,0,0,8.947230e+00
4725,56.9792,1.3,0,0,1.654650e+01
4750,56.9792,1.3,0,0,6.833190e+01
4775,56.9792,1.3,0,0,2.000000e+02
4800,56.9792,1.3,0,0,2.000000e+02
4825,56.9792,1.3,0,0,2.000000e+02
4850,56.9792,1.3,0,0,2.000000e+02
4875,56.9792,1.3,0,0,2.000000e+02
4900,56.9792,1.3,0,0,2.000000e+02
4925,56.9792,1.3,0,0,2.000000e+02
4950,56.9792,1.3,0,0,2.000000e+02
4975,56.9792,1.3,0,0,2.000000e+02
5000,56.9792,1.3,0,0,2.000000e+02
300,101.325,1.3,0,0,0.000000e+00
325,101.325,1.3,0,0,0.000000e+00
350,101.325,1.3,0,0,0.000000e+00
375,101.325,1.3,0,0,0.000000e+00
400,101.325,1.3,0,0,0.000000e+00
425,101.325,1.3,0,0,0.000000e+00
450,101.325,1.3,0,0,0.000000e+00
475,101.325,1.3,0,0,0.000000e+00
500,101.325,1.3,0,0,0.000000e+00
525,101.325,1.3,0,0,0.000000e+00
550,101.325,1.3,0,0,0.000000e+00
575,101.325,1.3,0,0,0.000000e+00
600,101.325,1.3,0,0,0.000000e+00
625,101.325,1.3,0,0,0.000000e+00
650,101.325,1.3,0,0,0.000000e+00
675,101.325,1.3,0,0,0.000000e+00
700,101.325,1.3,0,0,0.000000e+00
725,101.325,1.3,0,0,0.000000e+00
750,101.325,1.3,0,0,0.000000e+00
775,101.325,1.3,0,0,0.000000e+00
800,101.325,1.3,0,0,0.000000e+00
825,101.325,1.3,0,0,0.000000e+00
850,101.325,1.3,0,0,0.000000e+00
875,101.325,1.3,0,0,0.000000e+00
900,101.325,1.3,0,0,0.000000e+00
925,101.325,1.3,0,0,0.000000e+00
950,101.325,1.3,0,0,0.000000e+00
975,101.325,1.3,0,0,0.000000e+00
1000,101.325,1.3,0,0,0.000000e+00
1025,101.325,1.3,0,0,0.000000e+00
1050,101.325,1.3,0,0,0.000000e+00
1075,101.325,1.3,0,0,0.000000e+00
1100,101.325,1.3,0,0,0.000000e+00
1125,101.325,1.3,0,0,0.000000e+00
1150,101.325,1.3,0,0,0.000000e+00
1175,101.325,1.3,0,0,0.000000e+00
1200,101.325,1.3,0,0,0.000000e+00
1225,101.325,1.3,0,0,0.000000e+00
1250,101.325,1.3,0,0,0.000000e+00
1275,101.325,1.3,0,0,0.000000e+00
1300,101.325,1.3,0,0,6.165770e-04
1325,101.325,1.3,0,0,1.476090e-02
1350,101.325,1.3,0,0,2.791820e-02
1375,101.325,1.3,0,0,3.986600e-02
1400,101.325,1.3,0,0,5.048210e-02
1425,101.325,1.3,0,0,5.973840e-02
1450,101.325,1.3,0,0,6.768200e-02
1475,101.325,1.3,0,0,7.441220e-02
1500,101.325,1.3,0,0,8.005720e-02
1525,101.325,1.3,0,0,8.475620e-02
1550,101.325,1.3,0,0,8.864660e-02
1575,101.325,1.3,0,0,9.185560e-02
1600,101.325,1.3,0,0,9.449670e-02
1625,101.325,1.3,0,0,9.666810e-02
1650,101.325,1.3,0,0,9.845310e-02
1675,101.325,1.3,0,0,9.992140e-02
1700,101.325,1.3,0,0,1.011310e-01
1725,101.325,1.3,0,0,1.021290e-01
1750,101.325,1.3,0,0,1.029540e-01
1775,101.325,1.3,0,0,1.036390e-01
1800,101.325,1.3,0,0,1.042080e-01
1825,101.325,1.3,0,0,1.046840e-01
1850,101.325,1.3,0,0,1.050840e-01
1875,101.325,1.3,0,0,1.054220e-01
1900,101.325,1.3,0,0,1.057100e-01
1925,101.325,1.3,0,0,1.059570e-01
1950,101.325,1.3,0,0,1.061720e-01
1975,101.325,1.3,0,0,1.063610e-01
2000,101.325,1.3,0,0,1.065310e-01
2025,101.325,1.3,0,0,1.066860e-01
2050,101.325,1.3,0,0,1.068300e-01
2075,101.325,1.3,0,0,1.069670e-01
2100,101.325,1.3,0,0,1.071000e-01
2125,101.325,1.3,0,0,1.072320e-01
2150,101.325,1.3,0,0,1.073670e-01
2175,101.325,1.3,0,0,1.075050e-01
2200,101.325,1.3,0,0,1.076510e-01
2225,101.325,1.3,0,0,1.078050e-01
2250,101.325,1.3,0,0,1.079690e-01
2275,101.325,1.3,0,0,1.081470e-01
2300,101.325,1.3,0,0,1.083400e-01
2325,101.325,1.3,0,0,1.085490e-01
2350,101.325,1.3,0,0,1.087770e-01
2375,101.325,1.3,0,0,1.090260e-01
2400,101.325,1.3,0,0,1.092980e-01
2425,101.325,1.3,0,0,1.095940e-01
2450,101.325,1.3,0,0,1.099170e-01
2475,101.325,1.3,0,0,1.102690e-01
2500,101.325,1.3,0,0,1.106530e-01
2525,101.325,1.3,0,0,1.110690e-01
2550,101.325,1.3,0,0,1.115200e-01
2575,101.325,1.3,0,0,1.120100e-01
2600,101.325,1.3,0,0,1.125390e-01
2625,101.325,1.3,0,0,1.131100e-01
2650,101.325,1.3,0,0,1.137250e-01
2675,101.325,1.3,0,0,1.143880e-01
2700,101.325,1.3,0,0,1.150990e-01
2725,101.325,1.3,0,0,1.158630e-01
2750,101.325,1.3,0,0,1.166800e-01
2775,101.325,1.3,0,0,1.175540e-01
2800,101.325,1.3,0,0,1.184880e-01
2825,101.325,1.3,0,0,1.194830e-01
2850,101.325,1.3,0,0,1.205420e-01
2875,101.325,1.3,0,0,1.216670e-01
2900,101.325,1.3,0,0,1.228620e-01
2925,101.325,1.3,0,0,1.241290e-01
2950,101.325,1.3,0,0,1.254700e-01
2975,101.325,1.3,0,0,1.268880e-01
3000,101.325,1.3,0,0,1.283850e-01
3025,101.325,1.3,0,0,1.299640e-01
3050,101.325,1.3,0,0,1.316270e-01
3075,101.325,1.3,0,0,1.333770e-01
3100,101.325,1.3,0,0,1.352160e-01
3125,101.325,1.3,0,0,1.371470e-01
3150,101.325,1.3,0,0,1.391710e-01
3175,101.325,1.3,0,0,1.412920e-01
3200,101.325,1.3,0,0,1.435120e-01
3225,101.325,1.3,0,0,1.458330e-01
3250,101.325,1.3,0,0,1.482570e-01
3275,101.325,1.3,0,0,1.507870e-01
3300,101.325,1.3,0,0,1.534260e-01
3325,101.325,1.3,0,0,1.561760e-01
3350,101.325,1.3,0,0,1.590390e-01
3375,101.325,1.3,0,0,1.620180e-01
3400,101.325,1.3,0,0,1.651170e-01
3425,101.325,1.3,0,0,1.683370e-01
3450,101.325,1.3,0,0,1.716830e-01
3475,101.325,1.3,0,0,1.751580e-01
3500,101.325,1.3,0,0,1.787660e-01
3525,101.325,1.3,0,0,1.825110e-01
3550,101.325,1.3,0,0,1.863980e-01
3575,101.325,1.3,0,0,1.904320e-01
3600,101.325,1.3,0,0,1.946200e-01
3625,101.325,1.3,0,0,1.989690e-01
3650,101.325,1.3,0,0,2.034870e-01
3675,101.325,1.3,0,0,2.081830e-01
3700,101.325,1.3,0,0,2.130680e-01
3725,101.325,1.3,0,0,2.181540e-01
3750,101.325,1.3,0,0,2.234550e-01
3775,101.325,1.3,0,0,2.289880e-01
3800,101.325,1.3,0,0,2.347710e-01
3825,101.325,1.3,0,0,2.408250e-01
3850,101.325,1.3,0,0,2.471770e-01
3875,101.325,1.3,0,0,2.538540e-01
3900,101.325,1.3,0,0,2.608910e-01
3925,101.325,1.3,0,0,2.683240e-01
3950,101.325,1.3,0,0,2.761990e-01
3975,101.325,1.3,0,0,2.845660e-01
4000,101.325,1.3,0,0,2.934830e-01
4025,101.325,1.3,0,0,3.030170e-01
4050,101.325,1.3,0,0,3.132470e-01
4075,101.325,1.3,0,0,3.242620e-01
4100,101.325,1.3,0,0,3.361650e-01
4125,101.325,1.3,0,0,3.490750e-01
4150,101.325,1.3,0,0,3.631310e-01
4175,101.325,1.3,0,0,3.784920e-01
4200,101.325,1.3,0,0,3.953460e-01
4225,101.325,1.3,0,0,4.139090e-01
4250,101.325,1.3,0,0,4.344360e-01
4275,101.325,1.3,0,0,4.572240e-01
4300,101.325,1.3,0,0,4.826260e-01
4325,101.325,1.3,0,0,5.110580e-01
4350,101.325,1.3,0,0,5.430190e-01
4375,101.325,1.3,0,0,5.791040e-01
4400,101.325,1.3,0,0,6.200350e-01
4425,101.325,1.3,0,0,6.666930e-01
4450,101.325,1.3,0,0,7.201590e-01
4475,101.325,1.3,0,0,7.817820e-01
4500,101.325,1.3,0,0,8.532570e-01
4525,101.325,1.3,0,0,9.367510e-01
4550,101.325,1.3,0,0,1.035070e+00
4575,101.325,1.3,0,0,1.151920e+00
4600,101.325,1.3,0,0,1.292300e+00
4625,101.325,1.3,0,0,1.463080e+00
4650,101.325,1.3,0,0,1.674050e+00
4675,101.325,1.3,0,0,1.939510e+00
4700,101.325,1.3,0,0,2.281370e+00
4725,101.325,1.3,0,0,2.734750e+00
4750,101.325,1.3,0,0,3.359810e+00
4775,101.325,1.3,0,0,4.268620e+00
4800,101.325,1.3,0,0,5.696000e+00
4825,101.325,1.3,0,0,8.229160e+00
4850,101.325,1.3,0,0,1.385510e+01
4875,101.325,1.3,0,0,3.613050e+01
4900,101.325,1.3,0,0,2.000000e+02
4925,101.325,1.3,0,0,2.000000e+02
4950,101.325,1.3,0,0,2.000000e+02
4975,101.325,1.3,0,0,2.000000e+02
5000,101.325,1.3,0,0,2.000000e+02
300,180.184,1.3,0,0,0.000000e+00
325,180.184,1.3,0,0,0.000000e+00
350,180.184,1.3,0,0,0.000000e+00
375,180.184,1.3,0,0,0.000000e+00
400,180.184,1.3,0,0,0.000000e+00
425,180.184,1.3,0,0,0.000000e+00
450,180.184,1.3,0,0,0.000000e+00
475,180.184,1.3,0,0,0.000000e+00
500,180.184,1.3,0,0,0.000000e+00
525,180.184,1.3,0,0,0.000000e+00
550,180.184,1.3,0,0,0.000000e+00
575,180.184,1.3,0,0,0.000000e+00
600,180.184,1.3,0,0,0.000000e+00
625,180.184,1.3,0,0,0.000000e+00
650,180.184,1.3,0,0,0.000000e+00
675,180.184,1.3,0,0,0.000000e+00
700,180.184,1.3,0,0,0.000000e+00
725,180.184,1.3,0,0,0.000000e+00
750,180.184,1.3,0,0,0.000000e+00
775,180.184,1.3,0,0,0.000000e+00
800,180.184,1.3,0,0,0.000000e+00
825,180.184,1.3,0,0,0.000000e+00
850,180.184,1.3,0,0,0.000000e+00
875,180.184,1.3,0,0,0.000000e+00
900,180.184,1.3,0,0,0.000000e+00
925,180.184,1.3,0,0,0.000000e+00
950,180.184,1.3,0,0,0.000000e+00
975,180.184,1.3,0,0,0.000000e+00
1000,180.184,1.3,0,0,0.000000e+00
1025,180.184,1.3,0,0,0.000000e+00
1050,180.184,1.3,0,0,0.000000e+00
1075,180.184,1.3,0,0,0.000000e+00
1100,180.184,1.3,0,0,0.000000e+00
1125,180.184,1.3,0,0,0.000000e+00
1150,180.184,1.3,0,0,0.000000e+00
1175,180.184,1.3,0,0,0.000000e+00
1200,180.184,1.3,0,0,0.000000e+00
1225,180.184,1.3,0,0,0.000000e+00
1250,180.184,1.3,0,0,0.000000e+00
1275,180.184,1.3,0,0,0.000000e+00
1300,180.184,1.3,0,0,0.000000e+00
1325,180.184,1.3,0,0,0.000000e+00
1350,180.184,1.3,0,0,8.878820e-04
1375,180.184,1.3,0,0,1.398420e-02
1400,180.184,1.3,0,0,2.625470e-02
1425,180.184,1.3,0,0,3.751720e-02
1450,180.184,1.3,0,0,4.766210e-02
1475,180.184,1.3,0,0,5.664980e-02
1500,180.184,1.3,0,0,6.449940e-02
1525,180.184,1.3,0,0,7.127370e-02
1550,180.184,1.3,0,0,7.706360e-02
1575,180.184,1.3,0,0,8.197440e-02
1600,180.184,1.3,0,0,8.611520e-02
1625,180.184,1.3,0,0,8.959180e-02
1650,180.184,1.3,0,0,9.250180e-02
1675,180.184,1.3,0,0,9.493310e-02
1700,180.184,1.3,0,0,9.696220e-02
1725,180.184,1.3,0,0,9.865520e-02
1750,180.184,1.3,0,0,1.000680e-01
1775,180.184,1.3,0,0,1.012490e-01
1800,180.184,1.3,0,0,1.022370e-01
1825,180.184,1.3,0,0,1.030660e-01
1850,180.184,1.3,0,0,1.037620e-01
1875,180.184,1.3,0,0,1.043500e-01
1900,180.184,1.3,0,0,1.048480e-01
1925,180.184,1.3,0,0,1.052730e-01
1950,180.184,1.3,0,0,1.056370e-01
1975,180.184,1.3,0,0,1.059510e-01
2000,180.184,1.3,0,0,1.062260e-01
2025,180.184,1.3,0,0,1.064700e-01
2050,180.184,1.3,0,0,1.066880e-01
2075,180.184,1.3,0,0,1.068880e-01
2100,180.184,1.3,0,0,1.070730e-01
2125,180.184,1.3,0,0,1.072500e-01
2150,180.184,1.3,0,0,1.074200e-01
2175,180.184,1.3,0,0,1.075890e-01
2200,180.184,1.3,0,0,1.077590e-01
2225,180.184,1.3,0,0,1.079340e-01
2250,180.184,1.3,0,0,1.081150e-01
2275,180.184,1.3,0,0,1.083060e-01
2300,180.184,1.3,0,0,1.085090e-01
2325,180.184,1.3,0,0,1.087260e-01
2350,180.184,1.3,0,0,1.089610e-01
2375,180.184,1.3,0,0,1.092140e-01
2400,180.184,1.3,0,0,1.094880e-01
2425,180.184,1.3,0,0,1.097860e-01
2450,180.184,1.3,0,0,1.101100e-01
2475,180.184,1.3,0,0,1.104620e-01
2500,180.184,1.3,0,0,1.108430e-01
2525,180.184,1.3,0,0,1.112580e-01
2550,180.184,1.3,0,0,1.117070e-01
2575,180.184,1.3,0,0,1.121930e-01
2600,180.184,1.3,0,0,1.127190e-01
2625,180.184,1.3,0,0,1.132860e-01
2650,180.184,1.3,0,0,1.138980e-01
2675,180.184,1.3,0,0,1.145560e-01
2700,180.184,1.3,0,0,1.152640e-01
2725,180.184,1.3,0,0,1.160230e-01
2750,180.184,1.3,0,0,1.168370e-01
2775,180.184,1.3,0,0,1.177070e-01
2800,180.184,1.3,0,0,1.186360e-01
2825,180.184,1.3,0,0,1.196280e-01
2850,180.184,1.3,0,0,1.206830e-01
2875,180.184,1.3,0,0,1.218060e-01
2900,180.184,1.3,0,0,1.229980e-01
2925,180.184,1.3,0,0,1.242630e-01
2950,180.184,1.3,0,0,1.256020e-01
2975,180.184,1.3,0,0,1.270180e-01
3000,180.184,1.3,0,0,1.285140e-01
3025,180.184,1.3,0,0,1.300920e-01
3050,180.184,1.3,0,0,1.317550e-01
3075,180.184,1.3,0,0,1.335050e-01
3100,180.184,1.3,0,0,1.353450e-01
3125,180.184,1.3,0,0,1.372770e-01
3150,180.184,1.3,0,0,1.393030e-01
3175,180.184,1.3,0,0,1.414250e-01
3200,180.184,1.3,0,0,1.436470e-01
3225,180.184,1.3,0,0,1.459690e-01
3250,180.184,1.3,0,0,1.483950e-01
3275,180.184,1.3,0,0,1.509260e-01
3300,180.184,1.3,0,0,1.535640e-01
3325,180.184,1.3,0,0,1.563120e-01
3350,180.184,1.3,0,0,1.591710e-01
3375,180.184,1.3,0,0,1.621430e-01
3400,180.184,1.3,0,0,1.652320e-01
3425,180.184,1.3,0,0,1.684380e-01
3450,180.184,1.3,0,0,1.717630e-01
3475,180.184,1.3,0,0,1.752110e-01
3500,180.184,1.3,0,0,1.787830e-01
3525,180.184,1.3,0,0,1.824820e-01
3550,180.184,1.3,0,0,1.863100e-01
3575,180.184,1.3,0,0,1.902710e-01
3600,180.184,1.3,0,0,1.943680e-01
3625,180.184,1.3,0,0,1.986030e-01
3650,180.184,1.3,0,0,2.029820e-01
3675,180.184,1.3,0,0,2.075090e-01
3700,180.184,1.3,0,0,2.121900e-01
3725,180.184,1.3,0,0,2.170300e-01
3750,180.184,1.3,0,0,2.220360e-01
3775,180.184,1.3,0,0,2.272170e-01
3800,180.184,1.3,0,0,2.325820e-01
3825,180.184,1.3,0,0,2.381420e-01
3850,180.184,1.3,0,0,2.439090e-01
3875,180.184,1.3,0,0,2.498980e-01
3900,180.184,1.3,0,0,2.561260e-01
3925,180.184,1.3,0,0,2.626110e-01
3950,180.184,1.3,0,0,2.693780e-01
3975,180.184,1.3,0,0,2.764500e-01
4000,180.184,1.3,0,0,2.838570e-01
4025,180.184,1.3,0,0,2.916350e-01
4050,180.184,1.3,0,0,2.998210e-01
4075,180.184,1.3,0,0,3.084620e-01
4100,180.184,1.3,0,0,3.176080e-01
4125,180.184,1.3,0,0,3.273190e-01
4150,180.184,1.3,0,0,3.376640e-01
4175,180.184,1.3,0,0,3.487200e-01
4200,180.184,1.3,0,0,3.605780e-01
4225,180.184,1.3,0,0,3.733400e-01
4250,180.184,1.3,0,0,3.871280e-01
4275,180.184,1.3,0,0,4.020770e-01
4300,180.184,1.3,0,0,4.183460e-01
4325,180.184,1.3,0,0,4.361210e-01
4350,180.184,1.3,0,0,4.556130e-01
4375,180.184,1.3,0,0,4.770720e-01
4400,180.184,1.3,0,0,5.007890e-01
4425,180.184,1.3,0,0,5.271050e-01
4450,180.184,1.3,0,0,5.564240e-01
4475,180.184,1.3,0,0,5.892220e-01
4500,180.184,1.3,0,0,6.260710e-01
4525,180.184,1.3,0,0,6.676580e-01
4550,180.184,1.3,0,0,7.148140e-01
4575,180.184,1.3,0,0,7.685570e-01
4600,180.184,1.3,0,0,8.301430e-01
4625,180.184,1.3,0,0,9.011440e-01
4650,180.184,1.3,0,0,9.835460e-01
4675,180.184,1.3,0,0,1.079900e+00
4700,180.184,1.3,0,0,1.193540e+00
4725,180.184,1.3,0,0,1.328890e+00
4750,180.184,1.3,0,0,1.491960e+00
4775,180.184,1.3,0,0,1.691160e+00
4800,180.184,1.3,0,0,1.938530e+00
4825,180.184,1.3,0,0,2.252010e+00
4850,180.184,1.3,0,0,2.659520e+00
4875,180.184,1.3,0,0,3.206950e+00
4900,180.184,1.3,0,0,3.975280e+00
4925,180.184,1.3,0,0,5.121750e+00
4950,180.184,1.3,0,0,6.996390e+00
4975,180.184,1.3,0,0,1.056400e+01
5000,180.184,1.3,0,0,1.978250e+01
300,320.418,1.3,0,0,0.000000e+00
325,320.418,1.3,0,0,0.000000e+00
350,320.418,1.3,0,0,0.000000e+00
375,320.418,1.3,0,0,0.000000e+00
400,320.418,1.3,0,0,0.000000e+00
425,320.418,1.3,0,0,0.000000e+00
450,320.418,1.3,0,0,0.000000e+00
475,320.418,1.3,0,0,0.000000e+00
500,320.418,1.3,0,0,0.000000e+00
525,320.418,1.3,0,0,0.000000e+00
550,320.418,1.3,0,0,0.000000e+00
575,320.418,1.3,0,0,0.000000e+00
600,320.418,1.3,0,0,0.000000e+00
625,320.418,1.3,0,0,0.000000e+00
650,320.418,1.3,0,0,0.000000e+00
675,320.418,1.3,0,0,0.000000e+00
700,320.418,1.3,0,0,0.000000e+00
725,320.418,1.3,0,0,0.000000e+00
750,320.418,1.3,0,0,0.000000e+00
775,320.418,1.3,0,0,0.000000e+00
800,320.418,1.3,0,0,0.000000e+00
825,320.418,1.3,0,0,0.000000e+00
850,320.418,1.3,0,0,0.000000e+00
875,320.418,1.3,0,0,0.000000e+00
900,320.418,1.3,0,0,0.000000e+00
925,320.418,1.3,0,0,0.000000e+00
950,320.418,1.3,0,0,0.000000e+00
975,320.418,1.3,0,0,0.000000e+00
1000,320.418,1.3,0,0,0.000000e+00
1025,320.418,1.3,0,0,0.000000e+00
1050,320.418,1.3,0,0,0.000000e+00
1075,320.418,1.3,0,0,0.000000e+00
1100,320.418,1.3,0,0,0.000000e+00
1125,320.418,1.3,0,0,0.000000e+00
1150,320.418,1.3,0,0,0.000000e+00
1175,320.418,1.3,0,0,0.000000e+00
1200,320.418,1.3,0,0,0.000000e+00
1225,320.418,1.3,0,0,0.000000e+00
1250,320.418,1.3,0,0,0.000000e+00
1275,320.418,1.3,0,0,0.000000e+00
1300,320.418,1.3,0,0,0.000000e+00
1325,320.418,1.3,0,0,0.000000e+00
1350,320.418,1.3,0,0,0.000000e+00
1375,320.418,1.3,0,0,0.000000e+00
1400,320.418,1.3,0,0,0.000000e+00
1425,320.418,1.3,0,0,1.152060e-02
1450,320.418,1.3,0,0,2.304670e-02
1475,320.418,1.3,0,0,3.375800e-02
1500,320.418,1.3,0,0,4.355120e-02
