Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.1,0.001,1.400000e+03,1.415950e-01,-1.005830e-01,2.807600e-16,4.895720e-05,5.399570e-16,9.285880e-14,4.457720e-08,2.021260e-10,3.389810e-01,1.973730e-07,1.250880e-18,1.196110e-13,2.554110e-07,1.574800e-17,1.384790e-24,2.422040e-13,1.959890e-24,1.394630e-04,1.011000e-01,1.278380e-07,5.597280e-01,5.394480e-19,1.377580e-22,4.802040e-18,3.084330e-22,2.190420e-22,1.405300e-06,1.000000e+00
0.1,0.001,1.425000e+03,1.416130e-01,-6.631210e-02,8.293820e-16,6.865260e-05,9.410420e-16,1.908950e-13,3.887980e-08,3.898690e-10,3.389780e-01,1.536370e-07,4.372800e-18,2.797510e-13,3.573350e-07,5.508260e-17,6.837570e-24,4.756680e-13,9.852190e-24,1.696840e-04,1.010740e-01,1.042330e-07,5.597070e-01,6.136630e-19,3.602470e-22,1.351840e-17,5.358490e-22,2.401150e-22,1.879100e-06,1.000000e+00
0.1,0.001,1.450000e+03,1.416340e-01,-3.186480e-02,2.359970e-15,9.516870e-05,1.609490e-15,3.828480e-13,3.406740e-08,7.349980e-10,3.389730e-01,1.206800e-07,1.463530e-17,6.352700e-13,4.940660e-07,1.844040e-16,3.194210e-23,9.124080e-13,4.682110e-23,2.050360e-04,1.010410e-01,8.559040e-08,5.596820e-01,6.949750e-19,9.114010e-22,3.671590e-17,9.135910e-22,2.623340e-22,2.487260e-06,1.000000e+00
0.1,0.001,1.475000e+03,1.416590e-01,2.778070e-03,6.480650e-15,1.304900e-04,2.704020e-15,7.500040e-13,2.998100e-08,1.355910e-09,3.389670e-01,9.560980e-08,4.700100e-17,1.402760e-12,6.754940e-07,5.921920e-16,1.415770e-22,1.711400e-12,2.109600e-22,2.461380e-04,1.010010e-01,7.075490e-08,5.596510e-01,7.837080e-19,2.234450e-21,9.638280e-17,1.530030e-21,2.856850e-22,3.260630e-06,1.000000e+00
0.1,0.001,1.500000e+03,1.416880e-01,3.764060e-02,1.720530e-14,1.770660e-04,4.466420e-15,1.436860e-12,2.649350e-08,2.450320e-09,3.389600e-01,7.636770e-08,1.451350e-16,3.016120e-12,9.137420e-07,1.828090e-15,5.969470e-22,3.142480e-12,9.035740e-22,2.936460e-04,1.009510e-01,5.886350e-08,5.596140e-01,8.801670e-19,5.317000e-21,2.449630e-16,2.519260e-21,3.101460e-22,4.235450e-06,1.000000e+00
0.1,0.001,1.525000e+03,1.417210e-01,7.275190e-02,4.423440e-14,2.378940e-04,7.259300e-15,2.694950e-12,2.350240e-08,4.342160e-09,3.389490e-01,6.147230e-08,4.317550e-16,6.322950e-12,1.223510e-06,5.435250e-15,2.400250e-21,5.654480e-12,3.688220e-21,3.482530e-04,1.008890e-01,4.926610e-08,5.595690e-01,9.846300e-19,1.229790e-20,6.037330e-16,4.081570e-21,3.356820e-22,5.453840e-06,1.000000e+00
0.1,0.001,1.550000e+03,1.417590e-01,1.081470e-01,1.103020e-13,3.166100e-04,1.161860e-14,4.953580e-12,2.092490e-08,7.552460e-09,3.389360e-01,4.984760e-08,1.239620e-15,1.293970e-11,1.622480e-06,1.559270e-14,9.224830e-21,9.979920e-12,1.438040e-20,4.106840e-04,1.008130e-01,4.146900e-08,5.595150e-01,1.097340e-18,2.768570e-20,1.445040e-15,6.511770e-21,3.622440e-22,6.964490e-06,1.000000e+00
0.1,0.001,1.575000e+03,1.418030e-01,1.438690e-01,2.671580e-13,4.175840e-04,1.832530e-14,8.931700e-12,1.869350e-08,1.290500e-08,3.389190e-01,4.070510e-08,3.440780e-15,2.587940e-11,2.131680e-06,4.323580e-14,3.396060e-20,1.729260e-11,5.367510e-20,4.816960e-04,1.007210e-01,3.509450e-08,5.594500e-01,1.218490e-18,6.074340e-20,3.363630e-15,1.023770e-20,3.897660e-22,8.823150e-06,1.000000e+00
0.1,0.001,1.600000e+03,1.418520e-01,1.799680e-01,6.293650e-13,5.460280e-04,2.850230e-14,1.581190e-11,1.675300e-08,2.168090e-08,3.388970e-01,3.346150e-08,9.247770e-15,5.063710e-11,2.775950e-06,1.160600e-13,1.200010e-19,2.944100e-11,1.921830e-19,5.620710e-04,1.006080e-01,2.985160e-08,5.593730e-01,1.348240e-18,1.300410e-19,7.624240e-15,1.587180e-20,4.181620e-22,1.109320e-05,1.000000e+00
0.1,0.001,1.625000e+03,1.419080e-01,2.165030e-01,1.443930e-12,7.081040e-04,4.374390e-14,2.750660e-11,1.505800e-08,3.584140e-08,3.388700e-01,2.768200e-08,2.410310e-14,9.702800e-11,3.584290e-06,3.020560e-13,4.077660e-19,4.928700e-11,6.613440e-19,6.526120e-04,1.004710e-01,2.551440e-08,5.592810e-01,1.486660e-18,2.719520e-19,1.684910e-14,2.428000e-20,4.473220e-22,1.384630e-05,1.000000e+00
