Tw_K,P_bar,phi,f_air,Bg,Bc
4775,0.00320418,0.8,0,0,2.000000e+02
4800,0.00320418,0.8,0,0,2.000000e+02
4825,0.00320418,0.8,0,0,2.000000e+02
4850,0.00320418,0.8,0,0,2.000000e+02
4875,0.00320418,0.8,0,0,2.000000e+02
4900,0.00320418,0.8,0,0,2.000000e+02
4925,0.00320418,0.8,0,0,2.000000e+02
4950,0.00320418,0.8,0,0,2.000000e+02
4975,0.00320418,0.8,0,0,2.000000e+02
5000,0.00320418,0.8,0,0,2.000000e+02
300,0.00569792,0.8,0,0,6.235390e-02
325,0.00569792,0.8,0,0,6.329980e-02
350,0.00569792,0.8,0,0,6.451230e-02
375,0.00569792,0.8,0,0,6.599640e-02
400,0.00569792,0.8,0,0,6.776610e-02
425,0.00569792,0.8,0,0,6.985560e-02
450,0.00569792,0.8,0,0,7.232490e-02
475,0.00569792,0.8,0,0,7.525800e-02
500,0.00569792,0.8,0,0,7.875660e-02
525,0.00569792,0.8,0,0,8.293330e-02
550,0.00569792,0.8,0,0,8.791270e-02
575,0.00569792,0.8,0,0,9.385200e-02
600,0.00569792,0.8,0,0,1.009930e-01
625,0.00569792,0.8,0,0,1.097650e-01
650,0.00569792,0.8,0,0,1.209330e-01
675,0.00569792,0.8,0,0,1.357580e-01
700,0.00569792,0.8,0,0,1.560640e-01
725,0.00569792,0.8,0,0,1.840160e-01
750,0.00569792,0.8,0,0,2.212780e-01
775,0.00569792,0.8,0,0,2.671810e-01
800,0.00569792,0.8,0,0,3.166620e-01
825,0.00569792,0.8,0,0,3.612050e-01
850,0.00569792,0.8,0,0,3.943350e-01
875,0.00569792,0.8,0,0,4.154430e-01
900,0.00569792,0.8,0,0,4.276710e-01
925,0.00569792,0.8,0,0,4.344620e-01
950,0.00569792,0.8,0,0,4.382020e-01
975,0.00569792,0.8,0,0,4.402830e-01
1000,0.00569792,0.8,0,0,4.414630e-01
1025,0.00569792,0.8,0,0,4.421470e-01
1050,0.00569792,0.8,0,0,4.425530e-01
1075,0.00569792,0.8,0,0,4.427990e-01
1100,0.00569792,0.8,0,0,4.429520e-01
1125,0.00569792,0.8,0,0,4.430500e-01
1150,0.00569792,0.8,0,0,4.431120e-01
1175,0.00569792,0.8,0,0,4.431540e-01
1200,0.00569792,0.8,0,0,4.431810e-01
1225,0.00569792,0.8,0,0,4.432000e-01
1250,0.00569792,0.8,0,0,4.432130e-01
1275,0.00569792,0.8,0,0,4.432230e-01
1300,0.00569792,0.8,0,0,4.432290e-01
1325,0.00569792,0.8,0,0,4.432340e-01
1350,0.00569792,0.8,0,0,4.432370e-01
1375,0.00569792,0.8,0,0,4.432400e-01
1400,0.00569792,0.8,0,0,4.432420e-01
1425,0.00569792,0.8,0,0,4.432440e-01
1450,0.00569792,0.8,0,0,4.432460e-01
1475,0.00569792,0.8,0,0,4.432470e-01
1500,0.00569792,0.8,0,0,4.432480e-01
1525,0.00569792,0.8,0,0,4.432500e-01
1550,0.00569792,0.8,0,0,4.432510e-01
1575,0.00569792,0.8,0,0,4.432530e-01
1600,0.00569792,0.8,0,0,4.432560e-01
1625,0.00569792,0.8,0,0,4.432580e-01
1650,0.00569792,0.8,0,0,4.432620e-01
1675,0.00569792,0.8,0,0,4.432660e-01
1700,0.00569792,0.8,0,0,4.432710e-01
1725,0.00569792,0.8,0,0,4.432770e-01
1750,0.00569792,0.8,0,0,4.432840e-01
1775,0.00569792,0.8,0,0,4.432920e-01
1800,0.00569792,0.8,0,0,4.433030e-01
1825,0.00569792,0.8,0,0,4.433150e-01
1850,0.00569792,0.8,0,0,4.433300e-01
1875,0.00569792,0.8,0,0,4.433470e-01
1900,0.00569792,0.8,0,0,4.433670e-01
1925,0.00569792,0.8,0,0,4.433910e-01
1950,0.00569792,0.8,0,0,4.434180e-01
1975,0.00569792,0.8,0,0,4.434490e-01
2000,0.00569792,0.8,0,0,4.434850e-01
2025,0.00569792,0.8,0,0,4.435260e-01
2050,0.00569792,0.8,0,0,4.435730e-01
2075,0.00569792,0.8,0,0,4.436260e-01
2100,0.00569792,0.8,0,0,4.436850e-01
2125,0.00569792,0.8,0,0,4.437520e-01
2150,0.00569792,0.8,0,0,4.438260e-01
2175,0.00569792,0.8,0,0,4.439080e-01
2200,0.00569792,0.8,0,0,4.439990e-01
2225,0.00569792,0.8,0,0,4.440990e-01
2250,0.00569792,0.8,0,0,4.442080e-01
2275,0.00569792,0.8,0,0,4.443270e-01
2300,0.00569792,0.8,0,0,4.444560e-01
2325,0.00569792,0.8,0,0,4.445960e-01
2350,0.00569792,0.8,0,0,4.447470e-01
2375,0.00569792,0.8,0,0,4.449110e-01
2400,0.00569792,0.8,0,0,4.450880e-01
2425,0.00569792,0.8,0,0,4.452820e-01
2450,0.00569792,0.8,0,0,4.454940e-01
2475,0.00569792,0.8,0,0,4.457310e-01
2500,0.00569792,0.8,0,0,4.459990e-01
2525,0.00569792,0.8,0,0,4.463080e-01
2550,0.00569792,0.8,0,0,4.466730e-01
2575,0.00569792,0.8,0,0,4.471150e-01
2600,0.00569792,0.8,0,0,4.476630e-01
2625,0.00569792,0.8,0,0,4.483570e-01
2650,0.00569792,0.8,0,0,4.492520e-01
2675,0.00569792,0.8,0,0,4.504220e-01
2700,0.00569792,0.8,0,0,4.519670e-01
2725,0.00569792,0.8,0,0,4.540200e-01
2750,0.00569792,0.8,0,0,4.567560e-01
2775,0.00569792,0.8,0,0,4.604090e-01
2800,0.00569792,0.8,0,0,4.652830e-01
2825,0.00569792,0.8,0,0,4.717790e-01
2850,0.00569792,0.8,0,0,4.804220e-01
2875,0.00569792,0.8,0,0,4.918980e-01
2900,0.00569792,0.8,0,0,5.071150e-01
2925,0.00569792,0.8,0,0,5.272700e-01
2950,0.00569792,0.8,0,0,5.539650e-01
2975,0.00569792,0.8,0,0,5.893640e-01
3000,0.00569792,0.8,0,0,6.364420e-01
3025,0.00569792,0.8,0,0,6.993820e-01
3050,0.00569792,0.8,0,0,7.842310e-01
3075,0.00569792,0.8,0,0,9.000560e-01
3100,0.00569792,0.8,0,0,1.061090e+00
3125,0.00569792,0.8,0,0,1.291080e+00
3150,0.00569792,0.8,0,0,1.632850e+00
3175,0.00569792,0.8,0,0,2.172490e+00
3200,0.00569792,0.8,0,0,3.113040e+00
3225,0.00569792,0.8,0,0,5.076030e+00
3250,0.00569792,0.8,0,0,1.133170e+01
3275,0.00569792,0.8,0,0,2.000000e+02
3300,0.00569792,0.8,0,0,2.000000e+02
3325,0.00569792,0.8,0,0,2.000000e+02
3350,0.00569792,0.8,0,0,2.000000e+02
3375,0.00569792,0.8,0,0,2.000000e+02
3400,0.00569792,0.8,0,0,2.000000e+02
3425,0.00569792,0.8,0,0,2.000000e+02
3450,0.00569792,0.8,0,0,2.000000e+02
3475,0.00569792,0.8,0,0,2.000000e+02
3500,0.00569792,0.8,0,0,2.000000e+02
3525,0.00569792,0.8,0,0,2.000000e+02
3550,0.00569792,0.8,0,0,2.000000e+02
3575,0.00569792,0.8,0,0,2.000000e+02
3600,0.00569792,0.8,0,0,2.000000e+02
3625,0.00569792,0.8,0,0,2.000000e+02
3650,0.00569792,0.8,0,0,2.000000e+02
3675,0.00569792,0.8,0,0,2.000000e+02
3700,0.00569792,0.8,0,0,2.000000e+02
3725,0.00569792,0.8,0,0,2.000000e+02
3750,0.00569792,0.8,0,0,2.000000e+02
3775,0.00569792,0.8,0,0,2.000000e+02
3800,0.00569792,0.8,0,0,2.000000e+02
3825,0.00569792,0.8,0,0,2.000000e+02
3850,0.00569792,0.8,0,0,2.000000e+02
3875,0.00569792,0.8,0,0,2.000000e+02
3900,0.00569792,0.8,0,0,2.000000e+02
3925,0.00569792,0.8,0,0,2.000000e+02
3950,0.00569792,0.8,0,0,2.000000e+02
3975,0.00569792,0.8,0,0,2.000000e+02
4000,0.00569792,0.8,0,0,2.000000e+02
4025,0.00569792,0.8,0,0,2.000000e+02
4050,0.00569792,0.8,0,0,2.000000e+02
4075,0.00569792,0.8,0,0,2.000000e+02
4100,0.00569792,0.8,0,0,2.000000e+02
4125,0.00569792,0.8,0,0,2.000000e+02
4150,0.00569792,0.8,0,0,2.000000e+02
4175,0.00569792,0.8,0,0,2.000000e+02
4200,0.00569792,0.8,0,0,2.000000e+02
4225,0.00569792,0.8,0,0,2.000000e+02
4250,0.00569792,0.8,0,0,2.000000e+02
4275,0.00569792,0.8,0,0,2.000000e+02
4300,0.00569792,0.8,0,0,2.000000e+02
4325,0.00569792,0.8,0,0,2.000000e+02
4350,0.00569792,0.8,0,0,2.000000e+02
4375,0.00569792,0.8,0,0,2.000000e+02
4400,0.00569792,0.8,0,0,2.000000e+02
4425,0.00569792,0.8,0,0,2.000000e+02
4450,0.00569792,0.8,0,0,2.000000e+02
4475,0.00569792,0.8,0,0,2.000000e+02
4500,0.00569792,0.8,0,0,2.000000e+02
4525,0.00569792,0.8,0,0,2.000000e+02
4550,0.00569792,0.8,0,0,2.000000e+02
4575,0.00569792,0.8,0,0,2.000000e+02
4600,0.00569792,0.8,0,0,2.000000e+02
4625,0.00569792,0.8,0,0,2.000000e+02
4650,0.00569792,0.8,0,0,2.000000e+02
4675,0.00569792,0.8,0,0,2.000000e+02
4700,0.00569792,0.8,0,0,2.000000e+02
4725,0.00569792,0.8,0,0,2.000000e+02
4750,0.00569792,0.8,0,0,2.000000e+02
4775,0.00569792,0.8,0,0,2.000000e+02
4800,0.00569792,0.8,0,0,2.000000e+02
4825,0.00569792,0.8,0,0,2.000000e+02
4850,0.00569792,0.8,0,0,2.000000e+02
4875,0.00569792,0.8,0,0,2.000000e+02
4900,0.00569792,0.8,0,0,2.000000e+02
4925,0.00569792,0.8,0,0,2.000000e+02
4950,0.00569792,0.8,0,0,2.000000e+02
4975,0.00569792,0.8,0,0,2.000000e+02
5000,0.00569792,0.8,0,0,2.000000e+02
300,0.0101325,0.8,0,0,6.235280e-02
325,0.0101325,0.8,0,0,6.329530e-02
350,0.0101325,0.8,0,0,6.449820e-02
375,0.0101325,0.8,0,0,6.595840e-02
400,0.0101325,0.8,0,0,6.767690e-02
425,0.0101325,0.8,0,0,6.966850e-02
450,0.0101325,0.8,0,0,7.196880e-02
475,0.0101325,0.8,0,0,7.463500e-02
500,0.0101325,0.8,0,0,7.774360e-02
525,0.0101325,0.8,0,0,8.138780e-02
550,0.0101325,0.8,0,0,8.568120e-02
575,0.0101325,0.8,0,0,9.077270e-02
600,0.0101325,0.8,0,0,9.688140e-02
625,0.0101325,0.8,0,0,1.043590e-01
650,0.0101325,0.8,0,0,1.137870e-01
675,0.0101325,0.8,0,0,1.260990e-01
700,0.0101325,0.8,0,0,1.426740e-01
725,0.0101325,0.8,0,0,1.653030e-01
750,0.0101325,0.8,0,0,1.958100e-01
775,0.0101325,0.8,0,0,2.350410e-01
800,0.0101325,0.8,0,0,2.811050e-01
825,0.0101325,0.8,0,0,3.282040e-01
850,0.0101325,0.8,0,0,3.687530e-01
875,0.0101325,0.8,0,0,3.982150e-01
900,0.0101325,0.8,0,0,4.170070e-01
925,0.0101325,0.8,0,0,4.281000e-01
950,0.0101325,0.8,0,0,4.344330e-01
975,0.0101325,0.8,0,0,4.380300e-01
1000,0.0101325,0.8,0,0,4.400930e-01
1025,0.0101325,0.8,0,0,4.412970e-01
1050,0.0101325,0.8,0,0,4.420150e-01
1075,0.0101325,0.8,0,0,4.424510e-01
1100,0.0101325,0.8,0,0,4.427230e-01
1125,0.0101325,0.8,0,0,4.428950e-01
1150,0.0101325,0.8,0,0,4.430070e-01
1175,0.0101325,0.8,0,0,4.430800e-01
1200,0.0101325,0.8,0,0,4.431300e-01
1225,0.0101325,0.8,0,0,4.431630e-01
1250,0.0101325,0.8,0,0,4.431860e-01
1275,0.0101325,0.8,0,0,4.432030e-01
1300,0.0101325,0.8,0,0,4.432140e-01
1325,0.0101325,0.8,0,0,4.432230e-01
1350,0.0101325,0.8,0,0,4.432290e-01
1375,0.0101325,0.8,0,0,4.432340e-01
1400,0.0101325,0.8,0,0,4.432370e-01
1425,0.0101325,0.8,0,0,4.432400e-01
1450,0.0101325,0.8,0,0,4.432420e-01
1475,0.0101325,0.8,0,0,4.432440e-01
1500,0.0101325,0.8,0,0,4.432460e-01
1525,0.0101325,0.8,0,0,4.432480e-01
1550,0.0101325,0.8,0,0,4.432500e-01
1575,0.0101325,0.8,0,0,4.432520e-01
1600,0.0101325,0.8,0,0,4.432550e-01
1625,0.0101325,0.8,0,0,4.432580e-01
1650,0.0101325,0.8,0,0,4.432610e-01
1675,0.0101325,0.8,0,0,4.432650e-01
1700,0.0101325,0.8,0,0,4.432700e-01
1725,0.0101325,0.8,0,0,4.432760e-01
1750,0.0101325,0.8,0,0,4.432840e-01
1775,0.0101325,0.8,0,0,4.432920e-01
1800,0.0101325,0.8,0,0,4.433030e-01
1825,0.0101325,0.8,0,0,4.433150e-01
1850,0.0101325,0.8,0,0,4.433300e-01
1875,0.0101325,0.8,0,0,4.433470e-01
1900,0.0101325,0.8,0,0,4.433670e-01
1925,0.0101325,0.8,0,0,4.433910e-01
1950,0.0101325,0.8,0,0,4.434180e-01
1975,0.0101325,0.8,0,0,4.434500e-01
2000,0.0101325,0.8,0,0,4.434870e-01
2025,0.0101325,0.8,0,0,4.435280e-01
2050,0.0101325,0.8,0,0,4.435760e-01
2075,0.0101325,0.8,0,0,4.436290e-01
2100,0.0101325,0.8,0,0,4.436900e-01
2125,0.0101325,0.8,0,0,4.437580e-01
2150,0.0101325,0.8,0,0,4.438340e-01
2175,0.0101325,0.8,0,0,4.439190e-01
2200,0.0101325,0.8,0,0,4.440130e-01
2225,0.0101325,0.8,0,0,4.441170e-01
2250,0.0101325,0.8,0,0,4.442310e-01
2275,0.0101325,0.8,0,0,4.443560e-01
2300,0.0101325,0.8,0,0,4.444920e-01
2325,0.0101325,0.8,0,0,4.446400e-01
2350,0.0101325,0.8,0,0,4.448000e-01
2375,0.0101325,0.8,0,0,4.449740e-01
2400,0.0101325,0.8,0,0,4.451610e-01
2425,0.0101325,0.8,0,0,4.453640e-01
2450,0.0101325,0.8,0,0,4.455840e-01
2475,0.0101325,0.8,0,0,4.458230e-01
2500,0.0101325,0.8,0,0,4.460860e-01
2525,0.0101325,0.8,0,0,4.463780e-01
2550,0.0101325,0.8,0,0,4.467060e-01
2575,0.0101325,0.8,0,0,4.470820e-01
2600,0.0101325,0.8,0,0,4.475200e-01
2625,0.0101325,0.8,0,0,4.480430e-01
2650,0.0101325,0.8,0,0,4.486810e-01
2675,0.0101325,0.8,0,0,4.494730e-01
2700,0.0101325,0.8,0,0,4.504730e-01
2725,0.0101325,0.8,0,0,4.517550e-01
2750,0.0101325,0.8,0,0,4.534160e-01
2775,0.0101325,0.8,0,0,4.555810e-01
2800,0.0101325,0.8,0,0,4.584200e-01
2825,0.0101325,0.8,0,0,4.621490e-01
2850,0.0101325,0.8,0,0,4.670540e-01
2875,0.0101325,0.8,0,0,4.735040e-01
2900,0.0101325,0.8,0,0,4.819790e-01
2925,0.0101325,0.8,0,0,4.931020e-01
2950,0.0101325,0.8,0,0,5.076840e-01
2975,0.0101325,0.8,0,0,5.267900e-01
3000,0.0101325,0.8,0,0,5.518230e-01
3025,0.0101325,0.8,0,0,5.846570e-01
3050,0.0101325,0.8,0,0,6.278320e-01
3075,0.0101325,0.8,0,0,6.848550e-01
3100,0.0101325,0.8,0,0,7.606950e-01
3125,0.0101325,0.8,0,0,8.626180e-01
3150,0.0101325,0.8,0,0,1.001680e+00
3175,0.0101325,0.8,0,0,1.195590e+00
3200,0.0101325,0.8,0,0,1.474630e+00
3225,0.0101325,0.8,0,0,1.895370e+00
3250,0.0101325,0.8,0,0,2.577280e+00
3275,0.0101325,0.8,0,0,3.824470e+00
3300,0.0101325,0.8,0,0,6.708370e+00
3325,0.0101325,0.8,0,0,1.963680e+01
3350,0.0101325,0.8,0,0,2.000000e+02
3375,0.0101325,0.8,0,0,2.000000e+02
3400,0.0101325,0.8,0,0,2.000000e+02
3425,0.0101325,0.8,0,0,2.000000e+02
3450,0.0101325,0.8,0,0,2.000000e+02
3475,0.0101325,0.8,0,0,2.000000e+02
3500,0.0101325,0.8,0,0,2.000000e+02
3525,0.0101325,0.8,0,0,2.000000e+02
3550,0.0101325,0.8,0,0,2.000000e+02
3575,0.0101325,0.8,0,0,2.000000e+02
3600,0.0101325,0.8,0,0,2.000000e+02
3625,0.0101325,0.8,0,0,2.000000e+02
3650,0.0101325,0.8,0,0,2.000000e+02
3675,0.0101325,0.8,0,0,2.000000e+02
3700,0.0101325,0.8,0,0,2.000000e+02
3725,0.0101325,0.8,0,0,2.000000e+02
3750,0.0101325,0.8,0,0,2.000000e+02
3775,0.0101325,0.8,0,0,2.000000e+02
3800,0.0101325,0.8,0,0,2.000000e+02
3825,0.0101325,0.8,0,0,2.000000e+02
3850,0.0101325,0.8,0,0,2.000000e+02
3875,0.0101325,0.8,0,0,2.000000e+02
3900,0.0101325,0.8,0,0,2.000000e+02
3925,0.0101325,0.8,0,0,2.000000e+02
3950,0.0101325,0.8,0,0,2.000000e+02
3975,0.0101325,0.8,0,0,2.000000e+02
4000,0.0101325,0.8,0,0,2.000000e+02
4025,0.0101325,0.8,0,0,2.000000e+02
4050,0.0101325,0.8,0,0,2.000000e+02
4075,0.0101325,0.8,0,0,2.000000e+02
4100,0.0101325,0.8,0,0,2.000000e+02
4125,0.0101325,0.8,0,0,2.000000e+02
4150,0.0101325,0.8,0,0,2.000000e+02
4175,0.0101325,0.8,0,0,2.000000e+02
4200,0.0101325,0.8,0,0,2.000000e+02
4225,0.0101325,0.8,0,0,2.000000e+02
4250,0.0101325,0.8,0,0,2.000000e+02
4275,0.0101325,0.8,0,0,2.000000e+02
4300,0.0101325,0.8,0,0,2.000000e+02
4325,0.0101325,0.8,0,0,2.000000e+02
4350,0.0101325,0.8,0,0,2.000000e+02
4375,0.0101325,0.8,0,0,2.000000e+02
4400,0.0101325,0.8,0,0,2.000000e+02
4425,0.0101325,0.8,0,0,2.000000e+02
4450,0.0101325,0.8,0,0,2.000000e+02
4475,0.0101325,0.8,0,0,2.000000e+02
4500,0.0101325,0.8,0,0,2.000000e+02
4525,0.0101325,0.8,0,0,2.000000e+02
4550,0.0101325,0.8,0,0,2.000000e+02
4575,0.0101325,0.8,0,0,2.000000e+02
4600,0.0101325,0.8,0,0,2.000000e+02
4625,0.0101325,0.8,0,0,2.000000e+02
4650,0.0101325,0.8,0,0,2.000000e+02
4675,0.0101325,0.8,0,0,2.000000e+02
4700,0.0101325,0.8,0,0,2.000000e+02
4725,0.0101325,0.8,0,0,2.000000e+02
4750,0.0101325,0.8,0,0,2.000000e+02
4775,0.0101325,0.8,0,0,2.000000e+02
4800,0.0101325,0.8,0,0,2.000000e+02
4825,0.0101325,0.8,0,0,2.000000e+02
4850,0.0101325,0.8,0,0,2.000000e+02
4875,0.0101325,0.8,0,0,2.000000e+02
4900,0.0101325,0.8,0,0,2.000000e+02
4925,0.0101325,0.8,0,0,2.000000e+02
4950,0.0101325,0.8,0,0,2.000000e+02
4975,0.0101325,0.8,0,0,2.000000e+02
5000,0.0101325,0.8,0,0,2.000000e+02
300,0.0180184,0.8,0,0,6.235200e-02
325,0.0180184,0.8,0,0,6.329200e-02
350,0.0180184,0.8,0,0,6.448760e-02
375,0.0180184,0.8,0,0,6.592990e-02
400,0.0180184,0.8,0,0,6.760980e-02
425,0.0180184,0.8,0,0,6.952750e-02
450,0.0180184,0.8,0,0,7.169950e-02
475,0.0180184,0.8,0,0,7.416110e-02
500,0.0180184,0.8,0,0,7.696610e-02
525,0.0180184,0.8,0,0,8.018690e-02
550,0.0180184,0.8,0,0,8.391830e-02
575,0.0180184,0.8,0,0,8.829070e-02
600,0.0180184,0.8,0,0,9.349490e-02
625,0.0180184,0.8,0,0,9.982420e-02
650,0.0180184,0.8,0,0,1.077380e-01
675,0.0180184,0.8,0,0,1.179450e-01
700,0.0180184,0.8,0,0,1.314880e-01
725,0.0180184,0.8,0,0,1.497780e-01
750,0.0180184,0.8,0,0,1.744580e-01
775,0.0180184,0.8,0,0,2.069070e-01
800,0.0180184,0.8,0,0,2.471560e-01
825,0.0180184,0.8,0,0,2.924210e-01
850,0.0180184,0.8,0,0,3.367860e-01
875,0.0180184,0.8,0,0,3.738450e-01
900,0.0180184,0.8,0,0,4.005070e-01
925,0.0180184,0.8,0,0,4.176790e-01
950,0.0180184,0.8,0,0,4.280470e-01
975,0.0180184,0.8,0,0,4.341360e-01
1000,0.0180184,0.8,0,0,4.376990e-01
1025,0.0180184,0.8,0,0,4.398020e-01
1050,0.0180184,0.8,0,0,4.410640e-01
1075,0.0180184,0.8,0,0,4.418350e-01
1100,0.0180184,0.8,0,0,4.423160e-01
1125,0.0180184,0.8,0,0,4.426210e-01
1150,0.0180184,0.8,0,0,4.428190e-01
1175,0.0180184,0.8,0,0,4.429500e-01
1200,0.0180184,0.8,0,0,4.430370e-01
1225,0.0180184,0.8,0,0,4.430970e-01
1250,0.0180184,0.8,0,0,4.431380e-01
1275,0.0180184,0.8,0,0,4.431670e-01
1300,0.0180184,0.8,0,0,4.431880e-01
1325,0.0180184,0.8,0,0,4.432030e-01
1350,0.0180184,0.8,0,0,4.432140e-01
1375,0.0180184,0.8,0,0,4.432220e-01
1400,0.0180184,0.8,0,0,4.432280e-01
1425,0.0180184,0.8,0,0,4.432330e-01
1450,0.0180184,0.8,0,0,4.432370e-01
1475,0.0180184,0.8,0,0,4.432400e-01
1500,0.0180184,0.8,0,0,4.432430e-01
1525,0.0180184,0.8,0,0,4.432450e-01
1550,0.0180184,0.8,0,0,4.432480e-01
1575,0.0180184,0.8,0,0,4.432500e-01
1600,0.0180184,0.8,0,0,4.432530e-01
1625,0.0180184,0.8,0,0,4.432560e-01
1650,0.0180184,0.8,0,0,4.432600e-01
1675,0.0180184,0.8,0,0,4.432640e-01
1700,0.0180184,0.8,0,0,4.432700e-01
1725,0.0180184,0.8,0,0,4.432760e-01
1750,0.0180184,0.8,0,0,4.432830e-01
1775,0.0180184,0.8,0,0,4.432920e-01
1800,0.0180184,0.8,0,0,4.433020e-01
1825,0.0180184,0.8,0,0,4.433150e-01
1850,0.0180184,0.8,0,0,4.433300e-01
1875,0.0180184,0.8,0,0,4.433470e-01
1900,0.0180184,0.8,0,0,4.433670e-01
1925,0.0180184,0.8,0,0,4.433910e-01
1950,0.0180184,0.8,0,0,4.434190e-01
1975,0.0180184,0.8,0,0,4.434510e-01
2000,0.0180184,0.8,0,0,4.434870e-01
2025,0.0180184,0.8,0,0,4.435300e-01
2050,0.0180184,0.8,0,0,4.435770e-01
2075,0.0180184,0.8,0,0,4.436320e-01
2100,0.0180184,0.8,0,0,4.436940e-01
2125,0.0180184,0.8,0,0,4.437630e-01
2150,0.0180184,0.8,0,0,4.438410e-01
2175,0.0180184,0.8,0,0,4.439270e-01
2200,0.0180184,0.8,0,0,4.440240e-01
2225,0.0180184,0.8,0,0,4.441310e-01
2250,0.0180184,0.8,0,0,4.442490e-01
2275,0.0180184,0.8,0,0,4.443780e-01
2300,0.0180184,0.8,0,0,4.445200e-01
2325,0.0180184,0.8,0,0,4.446750e-01
2350,0.0180184,0.8,0,0,4.448430e-01
2375,0.0180184,0.8,0,0,4.450260e-01
2400,0.0180184,0.8,0,0,4.452240e-01
2425,0.0180184,0.8,0,0,4.454370e-01
2450,0.0180184,0.8,0,0,4.456680e-01
2475,0.0180184,0.8,0,0,4.459170e-01
2500,0.0180184,0.8,0,0,4.461870e-01
2525,0.0180184,0.8,0,0,4.464800e-01
2550,0.0180184,0.8,0,0,4.468010e-01
2575,0.0180184,0.8,0,0,4.471560e-01
2600,0.0180184,0.8,0,0,4.475530e-01
2625,0.0180184,0.8,0,0,4.480040e-01
2650,0.0180184,0.8,0,0,4.485240e-01
2675,0.0180184,0.8,0,0,4.491350e-01
2700,0.0180184,0.8,0,0,4.498660e-01
2725,0.0180184,0.8,0,0,4.507570e-01
2750,0.0180184,0.8,0,0,4.518610e-01
2775,0.0180184,0.8,0,0,4.532470e-01
2800,0.0180184,0.8,0,0,4.550070e-01
2825,0.0180184,0.8,0,0,4.572590e-01
2850,0.0180184,0.8,0,0,4.601600e-01
2875,0.0180184,0.8,0,0,4.639100e-01
2900,0.0180184,0.8,0,0,4.687680e-01
2925,0.0180184,0.8,0,0,4.750690e-01
2950,0.0180184,0.8,0,0,4.832410e-01
2975,0.0180184,0.8,0,0,4.938370e-01
3000,0.0180184,0.8,0,0,5.075710e-01
3025,0.0180184,0.8,0,0,5.253670e-01
3050,0.0180184,0.8,0,0,5.484300e-01
3075,0.0180184,0.8,0,0,5.783490e-01
3100,0.0180184,0.8,0,0,6.172450e-01
3125,0.0180184,0.8,0,0,6.679960e-01
3150,0.0180184,0.8,0,0,7.345970e-01
3175,0.0180184,0.8,0,0,8.227390e-01
3200,0.0180184,0.8,0,0,9.408200e-01
3225,0.0180184,0.8,0,0,1.101760e+00
3250,0.0180184,0.8,0,0,1.326580e+00
3275,0.0180184,0.8,0,0,1.651920e+00
3300,0.0180184,0.8,0,0,2.148090e+00
3325,0.0180184,0.8,0,0,2.969400e+00
3350,0.0180184,0.8,0,0,4.533960e+00
3375,0.0180184,0.8,0,0,8.509440e+00
3400,0.0180184,0.8,0,0,3.631420e+01
3425,0.0180184,0.8,0,0,2.000000e+02
3450,0.0180184,0.8,0,0,2.000000e+02
3475,0.0180184,0.8,0,0,2.000000e+02
3500,0.0180184,0.8,0,0,2.000000e+02
3525,0.0180184,0.8,0,0,2.000000e+02
3550,0.0180184,0.8,0,0,2.000000e+02
3575,0.0180184,0.8,0,0,2.000000e+02
3600,0.0180184,0.8,0,0,2.000000e+02
3625,0.0180184,0.8,0,0,2.000000e+02
3650,0.0180184,0.8,0,0,2.000000e+02
3675,0.0180184,0.8,0,0,2.000000e+02
3700,0.0180184,0.8,0,0,2.000000e+02
3725,0.0180184,0.8,0,0,2.000000e+02
3750,0.0180184,0.8,0,0,2.000000e+02
3775,0.0180184,0.8,0,0,2.000000e+02
3800,0.0180184,0.8,0,0,2.000000e+02
3825,0.0180184,0.8,0,0,2.000000e+02
3850,0.0180184,0.8,0,0,2.000000e+02
3875,0.0180184,0.8,0,0,2.000000e+02
3900,0.0180184,0.8,0,0,2.000000e+02
3925,0.0180184,0.8,0,0,2.000000e+02
3950,0.0180184,0.8,0,0,2.000000e+02
3975,0.0180184,0.8,0,0,2.000000e+02
4000,0.0180184,0.8,0,0,2.000000e+02
4025,0.0180184,0.8,0,0,2.000000e+02
4050,0.0180184,0.8,0,0,2.000000e+02
4075,0.0180184,0.8,0,0,2.000000e+02
4100,0.0180184,0.8,0,0,2.000000e+02
4125,0.0180184,0.8,0,0,2.000000e+02
4150,0.0180184,0.8,0,0,2.000000e+02
4175,0.0180184,0.8,0,0,2.000000e+02
4200,0.0180184,0.8,0,0,2.000000e+02
4225,0.0180184,0.8,0,0,2.000000e+02
4250,0.0180184,0.8,0,0,2.000000e+02
4275,0.0180184,0.8,0,0,2.000000e+02
4300,0.0180184,0.8,0,0,2.000000e+02
4325,0.0180184,0.8,0,0,2.000000e+02
4350,0.0180184,0.8,0,0,2.000000e+02
4375,0.0180184,0.8,0,0,2.000000e+02
4400,0.0180184,0.8,0,0,2.000000e+02
4425,0.0180184,0.8,0,0,2.000000e+02
4450,0.0180184,0.8,0,0,2.000000e+02
4475,0.0180184,0.8,0,0,2.000000e+02
4500,0.0180184,0.8,0,0,2.000000e+02
4525,0.0180184,0.8,0,0,2.000000e+02
4550,0.0180184,0.8,0,0,2.000000e+02
4575,0.0180184,0.8,0,0,2.000000e+02
4600,0.0180184,0.8,0,0,2.000000e+02
4625,0.0180184,0.8,0,0,2.000000e+02
