edge,O2_C2H2,f_air,P_atm,T_K,Bc_ss,Bg_ss,hw_ss_MJkg,Bc_Bg0,recession_over_mdote_m3_per_kg
oat_r2p5,2.5,0,0.01,625,9.235647e-03,3.694259e-02,-8.852175e+00,3.057480e-02,3.194620e-05
oat_r2p5,2.5,0,0.01,650,1.193401e-02,4.773603e-02,-8.652483e+00,3.839260e-02,4.127986e-05
oat_r2p5,2.5,0,0.01,675,1.556716e-02,6.226865e-02,-8.388546e+00,4.882510e-02,5.384698e-05
oat_r2p5,2.5,0,0.01,700,2.081328e-02,8.325313e-02,-8.031172e+00,6.314290e-02,7.199337e-05
oat_r2p5,2.5,0,0.01,725,2.846158e-02,1.138463e-01,-7.544503e+00,8.300890e-02,9.844891e-05
oat_r2p5,2.5,0,0.01,750,3.954526e-02,1.581810e-01,-6.898453e+00,1.101650e-01,1.367875e-04
oat_r2p5,2.5,0,0.01,775,5.493022e-02,2.197209e-01,-6.097738e+00,1.455300e-01,1.900042e-04
oat_r2p5,2.5,0,0.01,800,7.425812e-02,2.970325e-01,-5.218337e+00,1.875910e-01,2.568596e-04
oat_r2p5,2.5,0,0.01,825,9.489013e-02,3.795605e-01,-4.400525e+00,2.311590e-01,3.282260e-04
oat_r2p5,2.5,0,0.01,850,1.128845e-01,4.515380e-01,-3.764136e+00,2.691200e-01,3.904687e-04
oat_r2p5,2.5,0,0.01,875,1.258873e-01,5.035492e-01,-3.331291e+00,2.969620e-01,4.354455e-04
oat_r2p5,2.5,0,0.01,900,1.341043e-01,5.364171e-01,-3.057589e+00,3.148250e-01,4.638682e-04
oat_r2p5,2.5,0,0.01,925,1.389370e-01,5.557482e-01,-2.882982e+00,3.254000e-01,4.805847e-04
oat_r2p5,2.5,0,0.01,950,1.417013e-01,5.668051e-01,-2.765371e+00,3.314410e-01,4.901462e-04
oat_r2p5,2.5,0,0.01,975,1.432800e-01,5.731199e-01,-2.679301e+00,3.348700e-01,4.956070e-04
oat_r2p5,2.5,0,0.01,1000,1.441926e-01,5.767704e-01,-2.610571e+00,3.368340e-01,4.987638e-04
oat_r2p5,2.5,0,0.01,1025,1.447294e-01,5.789178e-01,-2.551453e+00,3.379790e-01,5.006207e-04
oat_r2p5,2.5,0,0.01,1050,1.450520e-01,5.802080e-01,-2.497746e+00,3.386590e-01,5.017364e-04
oat_r2p5,2.5,0,0.01,1075,1.452500e-01,5.810000e-01,-2.447107e+00,3.390730e-01,5.024213e-04
oat_r2p5,2.5,0,0.01,1100,1.453738e-01,5.814954e-01,-2.398238e+00,3.393290e-01,5.028497e-04
oat_r2p5,2.5,0,0.01,1125,1.454532e-01,5.818129e-01,-2.350372e+00,3.394920e-01,5.031243e-04
oat_r2p5,2.5,0,0.01,1150,1.455045e-01,5.820179e-01,-2.303074e+00,3.395970e-01,5.033016e-04
oat_r2p5,2.5,0,0.01,1175,1.455386e-01,5.821544e-01,-2.256086e+00,3.396660e-01,5.034196e-04
oat_r2p5,2.5,0,0.01,1200,1.455612e-01,5.822450e-01,-2.209244e+00,3.397120e-01,5.034979e-04
oat_r2p5,2.5,0,0.01,1225,1.455770e-01,5.823081e-01,-2.162433e+00,3.397430e-01,5.035525e-04
oat_r2p5,2.5,0,0.01,1250,1.455877e-01,5.823509e-01,-2.115605e+00,3.397650e-01,5.035895e-04
oat_r2p5,2.5,0,0.01,1275,1.455954e-01,5.823815e-01,-2.068714e+00,3.397800e-01,5.036159e-04
oat_r2p5,2.5,0,0.01,1300,1.456006e-01,5.824023e-01,-2.021731e+00,3.397910e-01,5.036340e-04
oat_r2p5,2.5,0,0.01,1325,1.456048e-01,5.824192e-01,-1.974635e+00,3.397990e-01,5.036486e-04
oat_r2p5,2.5,0,0.01,1350,1.456074e-01,5.824298e-01,-1.927420e+00,3.398050e-01,5.036577e-04
oat_r2p5,2.5,0,0.01,1375,1.456099e-01,5.824398e-01,-1.880066e+00,3.398090e-01,5.036663e-04
oat_r2p5,2.5,0,0.01,1400,1.456117e-01,5.824466e-01,-1.832559e+00,3.398120e-01,5.036723e-04
oat_r2p5,2.5,0,0.01,1425,1.456129e-01,5.824518e-01,-1.784892e+00,3.398150e-01,5.036767e-04
oat_r2p5,2.5,0,0.01,1450,1.456142e-01,5.824569e-01,-1.737048e+00,3.398170e-01,5.036812e-04
oat_r2p5,2.5,0,0.01,1475,1.456159e-01,5.824634e-01,-1.689014e+00,3.398190e-01,5.036868e-04
oat_r2p5,2.5,0,0.01,1500,1.456171e-01,5.824686e-01,-1.640763e+00,3.398200e-01,5.036913e-04
oat_r2p5,2.5,0,0.01,1525,1.456188e-01,5.824751e-01,-1.592283e+00,3.398220e-01,5.036969e-04
oat_r2p5,2.5,0,0.01,1550,1.456205e-01,5.824820e-01,-1.543544e+00,3.398230e-01,5.037029e-04
oat_r2p5,2.5,0,0.01,1575,1.456226e-01,5.824906e-01,-1.494498e+00,3.398250e-01,5.037103e-04
oat_r2p5,2.5,0,0.01,1600,1.456252e-01,5.825009e-01,-1.445112e+00,3.398270e-01,5.037192e-04
oat_r2p5,2.5,0,0.01,1625,1.456286e-01,5.825143e-01,-1.395337e+00,3.398290e-01,5.037308e-04
oat_r2p5,2.5,0,0.01,1650,1.456327e-01,5.825308e-01,-1.345105e+00,3.398320e-01,5.037451e-04
oat_r2p5,2.5,0,0.01,1675,1.456377e-01,5.825508e-01,-1.294352e+00,3.398350e-01,5.037624e-04
oat_r2p5,2.5,0,0.01,1700,1.456436e-01,5.825745e-01,-1.242994e+00,3.398380e-01,5.037828e-04
oat_r2p5,2.5,0,0.01,1725,1.456512e-01,5.826047e-01,-1.190934e+00,3.398430e-01,5.038090e-04
oat_r2p5,2.5,0,0.01,1750,1.456603e-01,5.826413e-01,-1.138067e+00,3.398480e-01,5.038406e-04
oat_r2p5,2.5,0,0.01,1775,1.456709e-01,5.826835e-01,-1.084261e+00,3.398540e-01,5.038772e-04
oat_r2p5,2.5,0,0.01,1800,1.456839e-01,5.827355e-01,-1.029367e+00,3.398620e-01,5.039221e-04
oat_r2p5,2.5,0,0.01,1825,1.456994e-01,5.827975e-01,-9.732259e-01,3.398710e-01,5.039757e-04
oat_r2p5,2.5,0,0.01,1850,1.457179e-01,5.828715e-01,-9.156532e-01,3.398810e-01,5.040396e-04
oat_r2p5,2.5,0,0.01,1875,1.457396e-01,5.829586e-01,-8.564399e-01,3.398940e-01,5.041150e-04
oat_r2p5,2.5,0,0.01,1900,1.457652e-01,5.830609e-01,-7.953559e-01,3.399080e-01,5.042035e-04
oat_r2p5,2.5,0,0.01,1925,1.457947e-01,5.831786e-01,-7.321439e-01,3.399250e-01,5.043053e-04
oat_r2p5,2.5,0,0.01,1950,1.458295e-01,5.833179e-01,-6.665150e-01,3.399450e-01,5.044257e-04
oat_r2p5,2.5,0,0.01,1975,1.458694e-01,5.834775e-01,-5.981616e-01,3.399680e-01,5.045637e-04
oat_r2p5,2.5,0,0.01,2000,1.459152e-01,5.836606e-01,-5.267387e-01,3.399940e-01,5.047221e-04
oat_r2p5,2.5,0,0.01,2025,1.459681e-01,5.838725e-01,-4.518697e-01,3.400240e-01,5.049053e-04
oat_r2p5,2.5,0,0.01,2050,1.460283e-01,5.841132e-01,-3.731531e-01,3.400580e-01,5.051134e-04
oat_r2p5,2.5,0,0.01,2075,1.460969e-01,5.843875e-01,-2.901465e-01,3.400960e-01,5.053507e-04
oat_r2p5,2.5,0,0.01,2100,1.461743e-01,5.846974e-01,-2.023826e-01,3.401390e-01,5.056186e-04
oat_r2p5,2.5,0,0.01,2125,1.462616e-01,5.850465e-01,-1.093572e-01,3.401880e-01,5.059205e-04
oat_r2p5,2.5,0,0.01,2150,1.463599e-01,5.854397e-01,-1.053184e-02,3.402420e-01,5.062606e-04
oat_r2p5,2.5,0,0.01,2175,1.464697e-01,5.858788e-01,9.465684e-02,3.403030e-01,5.066403e-04
oat_r2p5,2.5,0,0.01,2200,1.465916e-01,5.863662e-01,2.068038e-01,3.403700e-01,5.070618e-04
oat_r2p5,2.5,0,0.01,2225,1.467271e-01,5.869083e-01,3.265360e-01,3.404430e-01,5.075305e-04
oat_r2p5,2.5,0,0.01,2250,1.468771e-01,5.875084e-01,4.545017e-01,3.405240e-01,5.080495e-04
oat_r2p5,2.5,0,0.01,2275,1.470419e-01,5.881676e-01,5.913620e-01,3.406130e-01,5.086195e-04
oat_r2p5,2.5,0,0.01,2300,1.472228e-01,5.888912e-01,7.378052e-01,3.407090e-01,5.092452e-04
oat_r2p5,2.5,0,0.01,2325,1.474206e-01,5.896823e-01,8.945225e-01,3.408130e-01,5.099294e-04
oat_r2p5,2.5,0,0.01,2350,1.476363e-01,5.905453e-01,1.062213e+00,3.409260e-01,5.106756e-04
oat_r2p5,2.5,0,0.01,2375,1.478710e-01,5.914840e-01,1.241562e+00,3.410490e-01,5.114874e-04
oat_r2p5,2.5,0,0.01,2400,1.481252e-01,5.925007e-01,1.433255e+00,3.411810e-01,5.123666e-04
oat_r2p5,2.5,0,0.01,2425,1.484007e-01,5.936029e-01,1.637949e+00,3.413250e-01,5.133197e-04
oat_r2p5,2.5,0,0.01,2450,1.486987e-01,5.947949e-01,1.856276e+00,3.414810e-01,5.143505e-04
oat_r2p5,2.5,0,0.01,2475,1.490220e-01,5.960878e-01,2.088832e+00,3.416510e-01,5.154685e-04
oat_r2p5,2.5,0,0.01,2500,1.493724e-01,5.974897e-01,2.336164e+00,3.418410e-01,5.166808e-04
oat_r2p5,2.5,0,0.01,2525,1.497548e-01,5.990191e-01,2.598782e+00,3.420530e-01,5.180034e-04
oat_r2p5,2.5,0,0.01,2550,1.501747e-01,6.006986e-01,2.876988e+00,3.422950e-01,5.194558e-04
oat_r2p5,2.5,0,0.01,2575,1.506396e-01,6.025582e-01,3.171043e+00,3.425760e-01,5.210639e-04
oat_r2p5,2.5,0,0.01,2600,1.511611e-01,6.046445e-01,3.481626e+00,3.429120e-01,5.228679e-04
oat_r2p5,2.5,0,0.01,2625,1.517556e-01,6.070224e-01,3.809184e+00,3.433190e-01,5.249243e-04
oat_r2p5,2.5,0,0.01,2650,1.524447e-01,6.097787e-01,4.154284e+00,3.438260e-01,5.273078e-04
oat_r2p5,2.5,0,0.01,2675,1.532596e-01,6.130384e-01,4.517694e+00,3.444660e-01,5.301266e-04
oat_r2p5,2.5,0,0.01,2700,1.542435e-01,6.169739e-01,4.900587e+00,3.452880e-01,5.335298e-04
oat_r2p5,2.5,0,0.01,2725,1.554551e-01,6.218204e-01,5.304670e+00,3.463540e-01,5.377208e-04
oat_r2p5,2.5,0,0.01,2750,1.569753e-01,6.279013e-01,5.732571e+00,3.477490e-01,5.429793e-04
oat_r2p5,2.5,0,0.01,2775,1.589150e-01,6.356598e-01,6.188190e+00,3.495820e-01,5.496885e-04
oat_r2p5,2.5,0,0.01,2800,1.614273e-01,6.457091e-01,6.677331e+00,3.520000e-01,5.583787e-04
oat_r2p5,2.5,0,0.01,2825,1.647242e-01,6.588967e-01,7.208477e+00,3.551900e-01,5.697827e-04
oat_r2p5,2.5,0,0.01,2850,1.691033e-01,6.764133e-01,7.793938e+00,3.593980e-01,5.849302e-04
oat_r2p5,2.5,0,0.01,2875,1.749909e-01,6.999635e-01,8.451590e+00,3.649420e-01,6.052953e-04
oat_r2p5,2.5,0,0.01,2900,1.830119e-01,7.320475e-01,9.191200e+00,3.722350e-01,6.330400e-04
oat_r2p5,2.5,0,0.01,2925,1.941161e-01,7.764645e-01,1.005933e+01,3.818150e-01,6.714497e-04
oat_r2p5,2.5,0,0.01,2950,2.098211e-01,8.392843e-01,1.109122e+01,3.943780e-01,7.257734e-04
oat_r2p5,2.5,0,0.01,2975,2.327044e-01,9.308175e-01,1.235097e+01,4.108400e-01,8.049269e-04
oat_r2p5,2.5,0,0.01,3000,2.675436e-01,1.070175e+00,1.390786e+01,4.324090e-01,9.254363e-04
oat_r2p5,2.5,0,0.01,3025,3.243240e-01,1.297296e+00,1.589860e+01,4.606950e-01,1.121840e-03
oat_r2p5,2.5,0,0.01,3050,4.280825e-01,1.712330e+00,1.850505e+01,4.978820e-01,1.480742e-03
oat_r2p5,2.5,0,0.01,3075,6.646568e-01,2.658627e+00,2.202319e+01,5.469860e-01,2.299055e-03
oat_r2p5,2.5,0,0.01,3100,1.652203e+00,6.608813e+00,2.687808e+01,6.122800e-01,5.714989e-03
oat_r2p5,2.5,0,0.01,3125,3.806080e+00,1.000000e+01,2.872140e+01,7.000080e-01,1.316527e-02
oat_r2p5,2.5,0,0.01,3150,6.029630e+00,1.000000e+01,2.919660e+01,8.196780e-01,2.085655e-02
oat_r2p5,2.5,0,0.01,3175,9.143440e+00,1.000000e+01,2.955320e+01,9.865110e-01,3.162726e-02
oat_r2p5,2.5,0,0.01,3200,1.364280e+01,1.000000e+01,2.979450e+01,1.226540e+00,4.719059e-02
oat_r2p5,2.5,0,0.01,3225,2.045350e+01,1.000000e+01,2.992930e+01,1.588400e+00,7.074888e-02
oat_r2p5,2.5,0,0.01,3250,3.153180e+01,1.000000e+01,2.997110e+01,2.174780e+00,1.090688e-01
oat_r2p5,2.5,0,0.01,3275,5.185890e+01,1.000000e+01,2.993550e+01,3.247100e+00,1.793805e-01
oat_r2p5,2.5,0,0.01,3300,9.898870e+01,1.000000e+01,2.983880e+01,5.726350e+00,3.424030e-01
oat_r2p5,2.5,0,0.01,3325,3.106820e+02,1.000000e+01,2.969610e+01,1.683980e+01,1.074652e+00
oat_r2p5,2.5,0,0.01,3350,1.000000e+03,1.000000e+01,2.979530e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3375,1.000000e+03,1.000000e+01,3.008340e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3400,1.000000e+03,1.000000e+01,3.039380e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3425,1.000000e+03,1.000000e+01,3.072880e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3450,1.000000e+03,1.000000e+01,3.109090e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3475,1.000000e+03,1.000000e+01,3.148250e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3500,1.000000e+03,1.000000e+01,3.190620e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3525,1.000000e+03,1.000000e+01,3.236500e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3550,1.000000e+03,1.000000e+01,3.286190e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3575,1.000000e+03,1.000000e+01,3.340000e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3600,1.000000e+03,1.000000e+01,3.398250e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3625,1.000000e+03,1.000000e+01,3.461270e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3650,1.000000e+03,1.000000e+01,3.529390e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3675,1.000000e+03,1.000000e+01,3.602910e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3700,1.000000e+03,1.000000e+01,3.682140e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3725,1.000000e+03,1.000000e+01,3.767320e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3750,1.000000e+03,1.000000e+01,3.858640e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3775,1.000000e+03,1.000000e+01,3.956190e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3800,1.000000e+03,1.000000e+01,4.059980e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3825,1.000000e+03,1.000000e+01,4.169840e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3850,1.000000e+03,1.000000e+01,4.285460e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3875,1.000000e+03,1.000000e+01,4.406300e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3900,1.000000e+03,1.000000e+01,4.531620e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3925,1.000000e+03,1.000000e+01,4.660470e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3950,1.000000e+03,1.000000e+01,4.791680e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,3975,1.000000e+03,1.000000e+01,4.923890e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,0.01,4000,1.000000e+03,1.000000e+01,5.055660e+01,2.000000e+02,3.459011e+00
oat_r2p5,2.5,0,1,300,7.097233e-04,2.838893e-03,-9.702881e+00,8.271300e-04,2.454941e-06
oat_r2p5,2.5,0,1,325,1.042131e-03,4.168523e-03,-9.676665e+00,1.316530e-03,3.604741e-06
oat_r2p5,2.5,0,1,350,1.397445e-03,5.589781e-03,-9.648560e+00,1.939520e-03,4.833778e-06
oat_r2p5,2.5,0,1,375,1.747942e-03,6.991768e-03,-9.618239e+00,2.687440e-03,6.046150e-06
oat_r2p5,2.5,0,1,400,2.074593e-03,8.298373e-03,-9.585564e+00,3.545820e-03,7.176040e-06
oat_r2p5,2.5,0,1,425,2.367925e-03,9.471700e-03,-9.550585e+00,4.498210e-03,8.190678e-06
oat_r2p5,2.5,0,1,450,2.625698e-03,1.050279e-02,-9.513410e+00,5.529410e-03,9.082317e-06
oat_r2p5,2.5,0,1,475,2.850002e-03,1.140001e-02,-9.474146e+00,6.627920e-03,9.858189e-06
oat_r2p5,2.5,0,1,500,3.044981e-03,1.217992e-02,-9.432800e+00,7.787600e-03,1.053262e-05
oat_r2p5,2.5,0,1,525,3.215416e-03,1.286167e-02,-9.389239e+00,9.008870e-03,1.112216e-05
oat_r2p5,2.5,0,1,550,3.366013e-03,1.346405e-02,-9.343139e+00,1.030000e-02,1.164308e-05
oat_r2p5,2.5,0,1,575,3.501082e-03,1.400433e-02,-9.293930e+00,1.167870e-02,1.211028e-05
oat_r2p5,2.5,0,1,600,3.750316e-03,1.500127e-02,-9.241888e+00,1.317560e-02,1.297238e-05
oat_r2p5,2.5,0,1,625,4.269171e-03,1.707669e-02,-9.186768e+00,1.483800e-02,1.476711e-05
oat_r2p5,2.5,0,1,650,4.866085e-03,1.946434e-02,-9.124804e+00,1.673690e-02,1.683184e-05
oat_r2p5,2.5,0,1,675,5.816729e-03,2.326692e-02,-9.054889e+00,1.897510e-02,2.012013e-05
oat_r2p5,2.5,0,1,700,6.632232e-03,2.652893e-02,-8.970196e+00,2.169730e-02,2.294096e-05
oat_r2p5,2.5,0,1,725,7.550784e-03,3.020314e-02,-8.867786e+00,2.510200e-02,2.611824e-05
oat_r2p5,2.5,0,1,750,8.964820e-03,3.585928e-02,-8.743392e+00,2.945330e-02,3.100941e-05
oat_r2p5,2.5,0,1,775,1.098409e-02,4.393636e-02,-8.588612e+00,3.509230e-02,3.799408e-05
oat_r2p5,2.5,0,1,800,1.330373e-02,5.321493e-02,-8.392348e+00,4.244390e-02,4.601775e-05
oat_r2p5,2.5,0,1,825,1.659532e-02,6.638129e-02,-8.145559e+00,5.201480e-02,5.740340e-05
oat_r2p5,2.5,0,1,850,2.099174e-02,8.396697e-02,-7.834948e+00,6.437270e-02,7.261066e-05
oat_r2p5,2.5,0,1,875,2.679710e-02,1.071884e-01,-7.449746e+00,8.009100e-02,9.269145e-05
oat_r2p5,2.5,0,1,900,3.434794e-02,1.373918e-01,-6.983093e+00,9.963770e-02,1.188099e-04
oat_r2p5,2.5,0,1,925,4.390204e-02,1.756081e-01,-6.438071e+00,1.231870e-01,1.518576e-04
oat_r2p5,2.5,0,1,950,5.549573e-02,2.219829e-01,-5.833070e+00,1.503690e-01,1.919603e-04
oat_r2p5,2.5,0,1,975,6.875549e-02,2.750219e-01,-5.204143e+00,1.800440e-01,2.378260e-04
oat_r2p5,2.5,0,1,1000,8.278215e-02,3.311286e-01,-4.597673e+00,2.103060e-01,2.863443e-04
oat_r2p5,2.5,0,1,1025,9.637707e-02,3.855083e-01,-4.056675e+00,2.388840e-01,3.333693e-04
oat_r2p5,2.5,0,1,1050,1.084337e-01,4.337349e-01,-3.605981e+00,2.638400e-01,3.750734e-04
oat_r2p5,2.5,0,1,1075,1.183166e-01,4.732663e-01,-3.248247e+00,2.841320e-01,4.092583e-04
oat_r2p5,2.5,0,1,1100,1.259381e-01,5.037523e-01,-2.972197e+00,2.997070e-01,4.356212e-04
oat_r2p5,2.5,0,1,1125,1.315742e-01,5.262967e-01,-2.761905e+00,3.111740e-01,4.551165e-04
oat_r2p5,2.5,0,1,1150,1.356285e-01,5.425139e-01,-2.599414e+00,3.193970e-01,4.691404e-04
oat_r2p5,2.5,0,1,1175,1.385037e-01,5.540147e-01,-2.471114e+00,3.252110e-01,4.790857e-04
oat_r2p5,2.5,0,1,1200,1.405311e-01,5.621245e-01,-2.366786e+00,3.293000e-01,4.860986e-04
oat_r2p5,2.5,0,1,1225,1.419605e-01,5.678421e-01,-2.279110e+00,3.321800e-01,4.910430e-04
oat_r2p5,2.5,0,1,1250,1.429717e-01,5.718869e-01,-2.202976e+00,3.342180e-01,4.945407e-04
oat_r2p5,2.5,0,1,1275,1.436913e-01,5.747651e-01,-2.134887e+00,3.356700e-01,4.970297e-04
oat_r2p5,2.5,0,1,1300,1.442066e-01,5.768265e-01,-2.072410e+00,3.367150e-01,4.988123e-04
oat_r2p5,2.5,0,1,1325,1.445788e-01,5.783152e-01,-2.013890e+00,3.374730e-01,5.000997e-04
oat_r2p5,2.5,0,1,1350,1.448494e-01,5.793975e-01,-1.958163e+00,3.380290e-01,5.010356e-04
oat_r2p5,2.5,0,1,1375,1.450478e-01,5.801911e-01,-1.904420e+00,3.384410e-01,5.017218e-04
oat_r2p5,2.5,0,1,1400,1.451939e-01,5.807758e-01,-1.852097e+00,3.387480e-01,5.022274e-04
oat_r2p5,2.5,0,1,1425,1.453026e-01,5.812104e-01,-1.800787e+00,3.389810e-01,5.026033e-04
oat_r2p5,2.5,0,1,1450,1.453842e-01,5.815367e-01,-1.750192e+00,3.391570e-01,5.028854e-04
oat_r2p5,2.5,0,1,1475,1.454453e-01,5.817812e-01,-1.700115e+00,3.392930e-01,5.030969e-04
oat_r2p5,2.5,0,1,1500,1.454922e-01,5.819688e-01,-1.650390e+00,3.393990e-01,5.032591e-04
oat_r2p5,2.5,0,1,1525,1.455279e-01,5.821118e-01,-1.600901e+00,3.394810e-01,5.033827e-04
oat_r2p5,2.5,0,1,1550,1.455560e-01,5.822239e-01,-1.551562e+00,3.395460e-01,5.034797e-04
oat_r2p5,2.5,0,1,1575,1.455780e-01,5.823120e-01,-1.502304e+00,3.395980e-01,5.035558e-04
oat_r2p5,2.5,0,1,1600,1.455957e-01,5.823829e-01,-1.453078e+00,3.396400e-01,5.036172e-04
oat_r2p5,2.5,0,1,1625,1.456104e-01,5.824415e-01,-1.403844e+00,3.396750e-01,5.036679e-04
oat_r2p5,2.5,0,1,1650,1.456233e-01,5.824933e-01,-1.354564e+00,3.397030e-01,5.037126e-04
oat_r2p5,2.5,0,1,1675,1.456350e-01,5.825399e-01,-1.305199e+00,3.397270e-01,5.037529e-04
oat_r2p5,2.5,0,1,1700,1.456461e-01,5.825845e-01,-1.255737e+00,3.397480e-01,5.037915e-04
oat_r2p5,2.5,0,1,1725,1.456575e-01,5.826302e-01,-1.206143e+00,3.397660e-01,5.038310e-04
oat_r2p5,2.5,0,1,1750,1.456695e-01,5.826779e-01,-1.156388e+00,3.397830e-01,5.038723e-04
oat_r2p5,2.5,0,1,1775,1.456823e-01,5.827291e-01,-1.106460e+00,3.397990e-01,5.039165e-04
oat_r2p5,2.5,0,1,1800,1.456970e-01,5.827882e-01,-1.056325e+00,3.398150e-01,5.039677e-04
oat_r2p5,2.5,0,1,1825,1.457136e-01,5.828542e-01,-1.005952e+00,3.398310e-01,5.040247e-04
oat_r2p5,2.5,0,1,1850,1.457329e-01,5.829316e-01,-9.553165e-01,3.398470e-01,5.040917e-04
oat_r2p5,2.5,0,1,1875,1.457552e-01,5.830208e-01,-9.043885e-01,3.398640e-01,5.041688e-04
oat_r2p5,2.5,0,1,1900,1.457809e-01,5.831237e-01,-8.531309e-01,3.398830e-01,5.042578e-04
oat_r2p5,2.5,0,1,1925,1.458112e-01,5.832447e-01,-8.015032e-01,3.399040e-01,5.043624e-04
oat_r2p5,2.5,0,1,1950,1.458461e-01,5.833845e-01,-7.494657e-01,3.399270e-01,5.044833e-04
oat_r2p5,2.5,0,1,1975,1.458865e-01,5.835459e-01,-6.969721e-01,3.399530e-01,5.046229e-04
oat_r2p5,2.5,0,1,2000,1.459332e-01,5.837328e-01,-6.439714e-01,3.399820e-01,5.047845e-04
oat_r2p5,2.5,0,1,2025,1.459871e-01,5.839482e-01,-5.904093e-01,3.400150e-01,5.049708e-04
oat_r2p5,2.5,0,1,2050,1.460489e-01,5.841958e-01,-5.362247e-01,3.400520e-01,5.051849e-04
oat_r2p5,2.5,0,1,2075,1.461193e-01,5.844771e-01,-4.813556e-01,3.400940e-01,5.054281e-04
oat_r2p5,2.5,0,1,2100,1.461998e-01,5.847991e-01,-4.257266e-01,3.401410e-01,5.057066e-04
oat_r2p5,2.5,0,1,2125,1.462909e-01,5.851636e-01,-3.692664e-01,3.401940e-01,5.060218e-04
oat_r2p5,2.5,0,1,2150,1.463940e-01,5.855759e-01,-3.118905e-01,3.402540e-01,5.063783e-04
oat_r2p5,2.5,0,1,2175,1.465102e-01,5.860407e-01,-2.535102e-01,3.403210e-01,5.067803e-04
oat_r2p5,2.5,0,1,2200,1.466410e-01,5.865638e-01,-1.940304e-01,3.403960e-01,5.072327e-04
oat_r2p5,2.5,0,1,2225,1.467872e-01,5.871488e-01,-1.333521e-01,3.404800e-01,5.077385e-04
oat_r2p5,2.5,0,1,2250,1.469511e-01,5.878042e-01,-7.136413e-02,3.405730e-01,5.083053e-04
oat_r2p5,2.5,0,1,2275,1.471335e-01,5.885340e-01,-7.953145e-03,3.406770e-01,5.089363e-04
oat_r2p5,2.5,0,1,2300,1.473363e-01,5.893453e-01,5.700355e-02,3.407910e-01,5.096379e-04
oat_r2p5,2.5,0,1,2325,1.475613e-01,5.902453e-01,1.236363e-01,3.409180e-01,5.104162e-04
oat_r2p5,2.5,0,1,2350,1.478101e-01,5.912402e-01,1.920787e-01,3.410570e-01,5.112766e-04
oat_r2p5,2.5,0,1,2375,1.480847e-01,5.923388e-01,2.624786e-01,3.412100e-01,5.122266e-04
oat_r2p5,2.5,0,1,2400,1.483869e-01,5.935475e-01,3.349854e-01,3.413780e-01,5.132718e-04
oat_r2p5,2.5,0,1,2425,1.487190e-01,5.948760e-01,4.097587e-01,3.415620e-01,5.144206e-04
oat_r2p5,2.5,0,1,2450,1.490830e-01,5.963322e-01,4.869645e-01,3.417620e-01,5.156798e-04
oat_r2p5,2.5,0,1,2475,1.494811e-01,5.979246e-01,5.667768e-01,3.419790e-01,5.170569e-04
oat_r2p5,2.5,0,1,2500,1.499163e-01,5.996653e-01,6.493823e-01,3.422160e-01,5.185622e-04
oat_r2p5,2.5,0,1,2525,1.503904e-01,6.015616e-01,7.347612e-01,3.424720e-01,5.202020e-04
oat_r2p5,2.5,0,1,2550,1.509061e-01,6.036246e-01,8.232409e-01,3.427480e-01,5.219860e-04
oat_r2p5,2.5,0,1,2575,1.514664e-01,6.058656e-01,9.150653e-01,3.430470e-01,5.239239e-04
oat_r2p5,2.5,0,1,2600,1.520742e-01,6.082967e-01,1.010447e+00,3.433680e-01,5.260262e-04
