Tw_K,P_bar,hw_Jkg
2050,0.00320418,7.064650e+05
2075,0.00320418,7.388370e+05
2100,0.00320418,7.712760e+05
2125,0.00320418,8.037880e+05
2150,0.00320418,8.363860e+05
2175,0.00320418,8.690840e+05
2200,0.00320418,9.019000e+05
2225,0.00320418,9.348570e+05
2250,0.00320418,9.679860e+05
2275,0.00320418,1.001320e+06
2300,0.00320418,1.034910e+06
2325,0.00320418,1.068820e+06
2350,0.00320418,1.103120e+06
2375,0.00320418,1.137910e+06
2400,0.00320418,1.173310e+06
2425,0.00320418,1.209480e+06
2450,0.00320418,1.246620e+06
2475,0.00320418,1.285000e+06
2500,0.00320418,1.324960e+06
2525,0.00320418,1.366920e+06
2550,0.00320418,1.411460e+06
2575,0.00320418,1.459310e+06
2600,0.00320418,1.511420e+06
2625,0.00320418,1.569010e+06
2650,0.00320418,1.633680e+06
2675,0.00320418,1.707470e+06
2700,0.00320418,1.793030e+06
2725,0.00320418,1.893750e+06
2750,0.00320418,2.013970e+06
2775,0.00320418,2.159230e+06
2800,0.00320418,2.336560e+06
2825,0.00320418,2.554850e+06
2850,0.00320418,2.825250e+06
2875,0.00320418,3.161750e+06
2900,0.00320418,3.581650e+06
2925,0.00320418,4.106290e+06
2950,0.00320418,4.761720e+06
2975,0.00320418,5.579340e+06
3000,0.00320418,6.596570e+06
3025,0.00320418,7.857220e+06
3050,0.00320418,9.411480e+06
3075,0.00320418,1.131520e+07
3100,0.00320418,1.362780e+07
3125,0.00320418,1.640810e+07
3150,0.00320418,1.970620e+07
3175,0.00320418,2.354320e+07
3200,0.00320418,2.783380e+07
3225,0.00320418,2.980620e+07
3250,0.00320418,3.012790e+07
3275,0.00320418,3.048100e+07
3300,0.00320418,3.086870e+07
3325,0.00320418,3.129460e+07
3350,0.00320418,3.176230e+07
3375,0.00320418,3.227590e+07
3400,0.00320418,3.283980e+07
3425,0.00320418,3.345850e+07
3450,0.00320418,3.413670e+07
3475,0.00320418,3.487920e+07
3500,0.00320418,3.569060e+07
3525,0.00320418,3.657530e+07
3550,0.00320418,3.753700e+07
3575,0.00320418,3.857840e+07
3600,0.00320418,3.970080e+07
3625,0.00320418,4.090330e+07
3650,0.00320418,4.218260e+07
3675,0.00320418,4.353220e+07
3700,0.00320418,4.494210e+07
3725,0.00320418,4.639840e+07
3750,0.00320418,4.788390e+07
3775,0.00320418,4.937850e+07
3800,0.00320418,5.086010e+07
3825,0.00320418,5.230670e+07
3850,0.00320418,5.369740e+07
3875,0.00320418,5.501430e+07
3900,0.00320418,5.624370e+07
3925,0.00320418,5.737640e+07
3950,0.00320418,5.840790e+07
3975,0.00320418,5.933820e+07
4000,0.00320418,6.017030e+07
4025,0.00320418,6.091030e+07
4050,0.00320418,6.156550e+07
4075,0.00320418,6.214410e+07
4100,0.00320418,6.265450e+07
4125,0.00320418,6.310500e+07
4150,0.00320418,6.350330e+07
4175,0.00320418,6.385610e+07
4200,0.00320418,6.416980e+07
4225,0.00320418,6.444980e+07
4250,0.00320418,6.470080e+07
4275,0.00320418,6.492690e+07
4300,0.00320418,6.513160e+07
4325,0.00320418,6.531770e+07
4350,0.00320418,6.548790e+07
4375,0.00320418,6.564430e+07
4400,0.00320418,6.578870e+07
4425,0.00320418,6.592270e+07
4450,0.00320418,6.604760e+07
4475,0.00320418,6.616450e+07
4500,0.00320418,6.627430e+07
4525,0.00320418,6.637800e+07
4550,0.00320418,6.647620e+07
4575,0.00320418,6.656950e+07
4600,0.00320418,6.665840e+07
4625,0.00320418,6.674350e+07
4650,0.00320418,6.682520e+07
4675,0.00320418,6.690370e+07
4700,0.00320418,6.697950e+07
4725,0.00320418,6.705270e+07
4750,0.00320418,6.712370e+07
4775,0.00320418,6.719260e+07
4800,0.00320418,6.725970e+07
4825,0.00320418,6.732520e+07
4850,0.00320418,6.738910e+07
4875,0.00320418,6.745170e+07
4900,0.00320418,6.751310e+07
4925,0.00320418,6.757330e+07
4950,0.00320418,6.763260e+07
4975,0.00320418,6.769090e+07
5000,0.00320418,6.774850e+07
300,0.00569792,-2.632220e+06
325,0.00569792,-2.607560e+06
350,0.00569792,-2.582700e+06
375,0.00569792,-2.557660e+06
400,0.00569792,-2.532420e+06
425,0.00569792,-2.506980e+06
450,0.00569792,-2.481310e+06
475,0.00569792,-2.455320e+06
500,0.00569792,-2.428780e+06
525,0.00569792,-2.401210e+06
550,0.00569792,-2.371610e+06
575,0.00569792,-2.338130e+06
600,0.00569792,-2.297550e+06
625,0.00569792,-2.244830e+06
650,0.00569792,-2.172660e+06
675,0.00569792,-2.071790e+06
700,0.00569792,-1.932980e+06
725,0.00569792,-1.751740e+06
750,0.00569792,-1.535940e+06
775,0.00569792,-1.311140e+06
800,0.00569792,-1.112530e+06
825,0.00569792,-9.628700e+05
850,0.00569792,-8.607830e+05
875,0.00569792,-7.917080e+05
900,0.00569792,-7.416490e+05
925,0.00569792,-7.016150e+05
950,0.00569792,-6.666900e+05
975,0.00569792,-6.343450e+05
1000,0.00569792,-6.032950e+05
1025,0.00569792,-5.728830e+05
1050,0.00569792,-5.427710e+05
1075,0.00569792,-5.127760e+05
1100,0.00569792,-4.828030e+05
1125,0.00569792,-4.527990e+05
1150,0.00569792,-4.227340e+05
1175,0.00569792,-3.925940e+05
1200,0.00569792,-3.623710e+05
1225,0.00569792,-3.320610e+05
1250,0.00569792,-3.016640e+05
1275,0.00569792,-2.711790e+05
1300,0.00569792,-2.406090e+05
1325,0.00569792,-2.099540e+05
1350,0.00569792,-1.792190e+05
1375,0.00569792,-1.484030e+05
1400,0.00569792,-1.175110e+05
1425,0.00569792,-8.654350e+04
1450,0.00569792,-5.550390e+04
1475,0.00569792,-2.439420e+04
1500,0.00569792,6.783320e+03
1525,0.00569792,3.802660e+04
1550,0.00569792,6.933340e+04
1575,0.00569792,1.007020e+05
1600,0.00569792,1.321300e+05
1625,0.00569792,1.636160e+05
1650,0.00569792,1.951570e+05
1675,0.00569792,2.267530e+05
1700,0.00569792,2.584020e+05
1725,0.00569792,2.901020e+05
1750,0.00569792,3.218510e+05
1775,0.00569792,3.536490e+05
1800,0.00569792,3.854940e+05
1825,0.00569792,4.173840e+05
1850,0.00569792,4.493200e+05
1875,0.00569792,4.813000e+05
1900,0.00569792,5.133230e+05
1925,0.00569792,5.453900e+05
1950,0.00569792,5.775000e+05
1975,0.00569792,6.096540e+05
2000,0.00569792,6.418540e+05
2025,0.00569792,6.740990e+05
2050,0.00569792,7.063940e+05
2075,0.00569792,7.387420e+05
2100,0.00569792,7.711460e+05
2125,0.00569792,8.036140e+05
2150,0.00569792,8.361540e+05
2175,0.00569792,8.687750e+05
2200,0.00569792,9.014910e+05
2225,0.00569792,9.343190e+05
2250,0.00569792,9.672790e+05
2275,0.00569792,1.000400e+06
2300,0.00569792,1.033710e+06
2325,0.00569792,1.067250e+06
2350,0.00569792,1.101090e+06
2375,0.00569792,1.135270e+06
2400,0.00569792,1.169890e+06
2425,0.00569792,1.205050e+06
2450,0.00569792,1.240880e+06
2475,0.00569792,1.277560e+06
2500,0.00569792,1.315290e+06
2525,0.00569792,1.354360e+06
2550,0.00569792,1.395110e+06
2575,0.00569792,1.438000e+06
2600,0.00569792,1.483610e+06
2625,0.00569792,1.532680e+06
2650,0.00569792,1.586160e+06
2675,0.00569792,1.645270e+06
2700,0.00569792,1.711590e+06
2725,0.00569792,1.787100e+06
2750,0.00569792,1.874360e+06
2775,0.00569792,1.976600e+06
2800,0.00569792,2.097920e+06
2825,0.00569792,2.243500e+06
2850,0.00569792,2.419840e+06
2875,0.00569792,2.635100e+06
2900,0.00569792,2.899410e+06
2925,0.00569792,3.225320e+06
2950,0.00569792,3.628270e+06
2975,0.00569792,4.127110e+06
3000,0.00569792,4.744630e+06
