P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,C,C2,C3,CN,CO,CO2,Si,Si2,Si3,SiO,SiO2,SiN,Si2N,SiC,SiC2,Si2C,C(gr),Si(cr),Si(L),SiC(b),SiC(L),SiO2(a-qz),SiO2(b-qz),SiO2(b-crt),SiO2(L)
0.001,1.550000e+03,2.918620e-01,1.453230e-01,5.350970e-12,1.261540e-13,1.569760e-12,6.528880e-01,2.598560e-19,5.201850e-15,2.756980e-18,1.635470e-18,3.847470e-10,1.735560e-01,2.771480e-07,6.479360e-06,1.089140e-08,5.340300e-10,1.735490e-01,4.488320e-09,2.060850e-08,5.368660e-08,3.213330e-14,6.358570e-11,3.007210e-08,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.575000e+03,2.918670e-01,1.741440e-01,9.648760e-12,1.893940e-13,1.928440e-12,6.528850e-01,3.130320e-19,1.323730e-14,8.447310e-18,5.259390e-18,6.907600e-10,1.735570e-01,2.154330e-07,1.166690e-05,2.365340e-08,1.273240e-09,1.735460e-01,3.768980e-09,3.521420e-08,9.381380e-08,8.575170e-14,1.568590e-10,6.610260e-08,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.600000e+03,2.918750e-01,2.030730e-01,1.708250e-11,2.808350e-13,2.354440e-12,6.528790e-01,3.750760e-19,3.271250e-14,2.498380e-17,1.629730e-17,1.217460e-09,1.735600e-01,1.688500e-07,2.062180e-05,5.011830e-08,2.952650e-09,1.735390e-01,3.183460e-09,5.916930e-08,1.610520e-07,2.218480e-13,3.760090e-10,1.416800e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.625000e+03,2.918880e-01,2.321480e-01,2.971910e-11,4.115280e-13,2.857580e-12,6.528690e-01,4.471250e-19,7.861310e-14,7.144510e-17,4.874580e-17,2.108300e-09,1.735660e-01,1.333860e-07,3.581080e-05,1.037250e-07,6.668410e-09,1.735290e-01,2.703860e-09,9.783920e-08,2.718390e-07,5.572060e-13,8.770200e-10,2.964430e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.650000e+03,2.919110e-01,2.614280e-01,5.084750e-11,5.962660e-13,3.448660e-12,6.528520e-01,5.304090e-19,1.839500e-13,1.978500e-16,1.409670e-16,3.590170e-09,1.735740e-01,1.061660e-07,6.114510e-05,2.098970e-07,1.468420e-08,1.735110e-01,2.308650e-09,1.593220e-07,4.514680e-07,1.360540e-12,1.992920e-09,6.061630e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.675000e+03,2.919480e-01,2.910090e-01,8.562000e-11,8.546520e-13,4.139510e-12,6.528240e-01,6.262570e-19,4.196180e-13,5.313680e-16,3.947710e-16,6.016400e-09,1.735890e-01,8.510970e-08,1.027290e-04,4.157120e-07,3.156190e-08,1.734820e-01,1.981080e-09,2.556660e-07,7.382620e-07,3.233680e-12,4.417330e-09,1.212530e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.700000e+03,2.920090e-01,3.210400e-01,1.419890e-10,1.212400e-12,4.942980e-12,6.527780e-01,7.360920e-19,9.342450e-13,1.386010e-15,1.072200e-15,9.929280e-09,1.736120e-01,6.870030e-08,1.699420e-04,8.065430e-07,6.628100e-08,1.734350e-01,1.708020e-09,4.045460e-07,1.189410e-06,7.490110e-12,9.561140e-09,2.375010e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.725000e+03,2.921080e-01,3.517470e-01,2.320550e-10,1.702940e-12,5.872950e-12,6.527060e-01,8.614290e-19,2.032350e-12,3.515920e-15,2.828470e-15,1.614970e-08,1.736490e-01,5.582110e-08,2.769870e-04,1.534130e-06,1.361150e-07,1.733600e-01,1.479130e-09,6.315400e-07,1.888960e-06,1.692680e-11,2.023080e-08,4.559150e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.750000e+03,2.922640e-01,3.834740e-01,3.739820e-10,2.369290e-12,6.944310e-12,6.525910e-01,1.003860e-18,4.324440e-12,8.685620e-15,7.257890e-15,2.590460e-08,1.737080e-01,4.564400e-08,4.450600e-04,2.862910e-06,2.735550e-07,1.732410e-01,1.286200e-09,9.731630e-07,2.958630e-06,3.736090e-11,4.189110e-08,8.584120e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.775000e+03,2.925090e-01,4.167340e-01,5.946790e-10,3.266340e-12,8.172760e-12,6.524130e-01,1.165020e-18,9.009640e-12,2.092330e-14,1.814270e-14,4.100610e-08,1.737990e-01,3.755010e-08,7.053290e-04,5.244720e-06,5.383440e-07,1.730550e-01,1.122630e-09,1.480830e-06,4.571820e-06,8.062170e-11,8.497360e-08,1.586400e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.800000e+03,2.928900e-01,4.522760e-01,9.335040e-10,4.463430e-12,9.574700e-12,6.521390e-01,1.346570e-18,1.839840e-11,4.921770e-14,4.424950e-14,6.410270e-08,1.739390e-01,3.107360e-08,1.102970e-03,9.436420e-06,1.037850e-06,1.727700e-01,9.831400e-10,2.225920e-06,6.971310e-06,1.702510e-10,1.690220e-07,2.879440e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.825000e+03,2.934750e-01,4.911890e-01,1.447320e-09,6.047320e-12,1.116680e-11,6.517240e-01,1.550110e-18,3.686440e-11,1.132130e-13,1.054790e-13,9.903010e-08,1.741530e-01,2.586100e-08,1.702440e-03,1.667970e-05,1.960370e-06,1.723360e-01,8.633960e-10,3.305960e-06,1.049040e-05,3.521410e-10,3.300240e-07,5.135780e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.850000e+03,2.943620e-01,5.350270e-01,2.217280e-09,8.125350e-12,1.296520e-11,6.511010e-01,1.777050e-18,7.255430e-11,2.550570e-13,2.462080e-13,1.513040e-07,1.744740e-01,2.164290e-08,2.594210e-03,2.896670e-05,3.627530e-06,1.716860e-01,7.598500e-10,4.851940e-06,1.557570e-05,7.140050e-10,6.332380e-07,9.004830e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.875000e+03,2.956930e-01,5.859700e-01,3.357840e-09,1.082870e-11,1.498490e-11,6.501810e-01,2.028480e-18,1.404300e-10,5.637760e-13,5.640170e-13,2.288150e-07,1.749510e-01,1.821210e-08,3.902920e-03,4.941340e-05,6.572180e-06,1.707230e-01,6.695550e-10,7.036180e-06,2.280760e-05,1.420340e-09,1.195390e-06,1.552440e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.900000e+03,2.976680e-01,6.470220e-01,5.028430e-09,1.431540e-11,1.723750e-11,6.488370e-01,2.304810e-18,2.676480e-10,1.225150e-12,1.271430e-12,3.428310e-07,1.756480e-01,1.540820e-08,5.796480e-03,8.275170e-05,1.164560e-05,1.693150e-01,5.900300e-10,1.007950e-05,3.290980e-05,2.774060e-09,2.222980e-06,2.631710e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.925000e+03,3.005660e-01,7.222230e-01,7.448450e-09,1.877170e-11,1.972930e-11,6.469040e-01,2.605380e-18,5.030560e-10,2.623860e-12,2.829590e-12,5.094640e-07,1.766550e-01,1.310630e-08,8.495090e-03,1.359090e-04,2.014680e-05,1.672860e-01,5.191680e-10,1.425570e-05,4.673130e-05,5.323370e-09,4.078330e-06,4.385810e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.950000e+03,3.047620e-01,8.168430e-01,1.091590e-08,2.441180e-11,2.245680e-11,6.441670e-01,2.927740e-18,9.340300e-10,5.554190e-12,6.242060e-12,7.518870e-07,1.780840e-01,1.120810e-08,1.227760e-02,2.185580e-04,3.393990e-05,1.644070e-01,4.551670e-10,1.988860e-05,6.517730e-05,1.004390e-08,7.394100e-06,7.181740e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,1.975000e+03,3.107530e-01,9.374900e-01,1.583010e-08,3.147150e-11,2.540170e-11,6.403590e-01,3.266620e-18,1.716570e-09,1.166140e-11,1.371650e-11,1.103750e-06,1.800780e-01,9.635290e-09,1.748110e-02,3.433640e-04,5.547930e-05,1.603980e-01,3.964980e-10,2.733660e-05,8.905470e-05,1.864390e-08,1.327410e-05,1.154530e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.000000e+03,3.191710e-01,1.092000e+00,2.271880e-08,4.019340e-11,2.852270e-11,6.351710e-01,3.612430e-18,3.129840e-09,2.438590e-11,3.020260e-11,1.614590e-06,1.827990e-01,8.324250e-09,2.448740e-02,5.254410e-04,8.758910e-05,1.549290e-01,3.419030e-10,3.695630e-05,1.188030e-04,3.406940e-08,2.365070e-05,1.819880e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.025000e+03,3.307840e-01,1.288940e+00,3.226910e-08,5.079680e-11,3.174490e-11,6.282710e-01,3.949320e-18,5.676590e-09,5.103670e-11,6.710400e-11,2.358650e-06,1.864200e-01,7.221920e-09,3.368840e-02,7.803040e-04,1.327940e-04,1.476520e-01,2.904330e-10,4.903920e-05,1.541040e-04,6.132490e-08,4.193140e-05,2.808310e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.050000e+03,3.464610e-01,1.536580e+00,4.536290e-08,6.342270e-11,3.494810e-11,6.193510e-01,4.252900e-18,1.027140e-08,1.074840e-10,1.516270e-10,3.449290e-06,1.910950e-01,6.282650e-09,4.542370e-02,1.119650e-03,1.920460e-04,1.382490e-01,2.415220e-10,6.371880e-05,1.934380e-04,1.087910e-07,7.419200e-05,4.234120e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.075000e+03,3.671010e-01,1.841140e+00,6.311860e-08,7.804730e-11,3.795460e-11,6.081990e-01,4.488490e-18,1.859990e-08,2.291320e-10,3.514400e-10,5.063400e-06,1.969160e-01,5.466120e-09,5.988760e-02,1.544740e-03,2.629560e-04,1.265150e-01,1.950820e-10,8.085890e-05,2.337410e-04,1.903120e-07,1.314200e-04,6.223510e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.100000e+03,3.934840e-01,2.204380e+00,8.694170e-08,9.436060e-11,4.052380e-11,5.947860e-01,4.611690e-18,3.381840e-08,4.974880e-10,8.430950e-10,7.483210e-06,2.038580e-01,4.736640e-09,7.701230e-02,2.038630e-03,3.381950e-04,1.124580e-01,1.515740e-10,9.994750e-05,2.704170e-04,3.284510e-07,2.338130e-04,8.896650e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.125000e+03,4.260610e-01,2.621080e+00,1.185960e-07,1.116280e-10,4.236260e-11,5.793660e-01,4.573970e-18,6.194150e-08,1.106950e-09,2.112440e-09,1.117000e-05,2.117210e-01,4.064250e-09,9.634950e-02,2.559980e-03,4.052860e-04,9.641080e-02,1.119970e-10,1.200390e-04,2.979470e-04,5.595240e-07,4.191770e-04,1.233900e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.150000e+03,4.646940e-01,3.077020e+00,1.603120e-07,1.285920e-10,4.316380e-11,5.625300e-01,4.336110e-18,1.146440e-07,2.539090e-09,5.575850e-09,1.689610e-05,2.200840e-01,3.427620e-09,1.169920e-01,3.043520e-03,4.491010e-04,7.910730e-02,7.770110e-11,1.397900e-04,3.111650e-04,9.412530e-07,7.596290e-04,1.656480e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.175000e+03,5.084990e-01,3.549630e+00,2.149420e-07,1.435310e-10,4.267860e-11,5.451790e-01,3.888860e-18,2.149790e-07,6.033510e-09,1.561570e-08,2.598120e-05,2.283050e-01,2.817870e-09,1.376060e-01,3.411860e-03,4.573080e-04,6.166770e-02,4.998020e-11,1.576460e-04,3.069610e-04,1.564310e-06,1.395120e-03,2.148550e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.200000e+03,5.561310e-01,4.013280e+00,2.861700e-07,1.545880e-10,4.081330e-11,5.283050e-01,3.271590e-18,4.090140e-07,1.489040e-08,4.656900e-08,4.070070e-05,2.355740e-01,2.240970e-09,1.566560e-01,3.600190e-03,4.267450e-04,4.542910e-02,2.951930e-11,1.721720e-04,2.857540e-04,2.569520e-06,2.600450e-03,2.690640e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.225000e+03,6.070080e-01,4.451050e+00,3.786610e-07,1.603720e-10,3.770180e-11,5.125510e-01,2.571890e-18,7.889000e-07,3.809330e-08,1.474250e-07,6.493510e-05,2.410260e-01,1.715080e-09,1.728670e-01,3.585530e-03,3.663820e-04,3.160250e-02,1.596420e-11,1.824770e-04,2.518460e-04,4.173150e-06,4.915310e-03,3.258160e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.250000e+03,6.638290e-01,4.870870e+00,4.979610e-07,1.605240e-10,3.368940e-11,4.976110e-01,1.895280e-18,1.536190e-06,1.001530e-07,4.889930e-07,1.050330e-04,2.438010e-01,1.261280e-09,1.857750e-01,3.401930e-03,2.934470e-04,2.088580e-02,7.965190e-12,1.885230e-04,2.120410e-04,6.703830e-06,9.382390e-03,3.833480e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.275000e+03,7.363390e-01,5.319750e+00,6.497500e-07,1.557760e-10,2.920420e-11,4.816500e-01,1.321610e-18,2.996090e-06,2.662790e-07,1.658400e-06,1.705420e-04,2.429250e-01,8.921160e-10,1.960940e-01,3.127250e-03,2.248490e-04,1.328450e-02,3.731380e-12,1.911200e-04,1.731110e-04,1.065580e-05,1.794250e-02,4.420190e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.300000e+03,8.469400e-01,5.889770e+00,8.378450e-07,1.473460e-10,2.458620e-11,4.608980e-01,8.812690e-19,5.787170e-06,6.998040e-07,5.556650e-06,2.736710e-04,2.369250e-01,6.061640e-10,2.057140e-01,2.851330e-03,1.707050e-04,8.270020e-03,1.677710e-12,1.915660e-04,1.396920e-04,1.676520e-05,3.399160e-02,5.054420e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.325000e+03,1.042080e+00,6.710220e+00,1.059770e-06,1.360200e-10,1.997240e-11,4.294090e-01,5.632360e-19,1.092450e-05,1.769810e-06,1.766510e-05,4.249820e-04,2.233740e-01,3.911500e-10,2.174640e-01,2.650420e-03,1.338000e-04,5.113710e-03,7.355190e-13,1.910170e-04,1.136440e-04,2.611750e-05,6.295030e-02,5.811830e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.350000e+03,1.492150e+00,8.083576e+00,1.280511e-06,1.264818e-10,1.573165e-11,3.692702e-01,3.674777e-19,1.852260e-05,3.637090e-06,4.134138e-05,5.714184e-04,1.930273e-01,2.345355e-10,2.521780e-01,2.976213e-03,1.396454e-04,3.527806e-03,3.644415e-13,2.008365e-04,1.075280e-04,4.029876e-05,1.047366e-01,7.315947e-02,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.375000e+03,2.718778e+00,1.010754e+01,1.405726e-06,1.112518e-10,1.072855e-11,2.650461e-01,2.157937e-19,2.722647e-05,5.657425e-06,6.401545e-05,6.105334e-04,1.385216e-01,1.111576e-10,3.325066e-01,4.337029e-03,2.160556e-04,2.642121e-03,1.864561e-13,2.194555e-04,1.208686e-04,6.160597e-05,1.511118e-01,1.045080e-01,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.400000e+03,7.594936e+00,1.241135e+01,1.245237e-06,6.419769e-11,3.901174e-12,1.252062e-01,5.485170e-20,3.969807e-05,8.718087e-06,9.819820e-05,5.266258e-04,6.548383e-02,2.290519e-11,4.358766e-01,6.269660e-03,3.311699e-04,1.302354e-03,4.140871e-14,1.935021e-04,1.095596e-04,9.333645e-05,2.163188e-01,1.481405e-01,1.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.425000e+03,1.781300e+02,1.415270e+01,3.591420e-07,4.010040e-12,5.034470e-14,6.335360e-03,1.642770e-22,5.743080e-05,1.331340e-05,1.492690e-04,1.479640e-04,3.364320e-03,5.585030e-14,5.226230e-01,7.609450e-03,3.915150e-04,6.411910e-05,9.994030e-17,5.109780e-05,2.733990e-05,1.289470e-04,2.826870e-01,1.763500e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.450000e+03,1.804240e+02,1.440140e+01,4.518190e-07,4.752330e-12,5.413240e-14,6.161170e-03,1.780530e-22,8.245590e-05,2.015290e-05,2.249060e-04,1.814210e-04,3.292060e-03,4.948890e-14,5.255380e-01,6.518230e-03,2.751290e-04,5.065850e-05,7.380570e-17,4.963290e-05,2.114890e-05,1.489610e-04,3.092330e-01,1.482030e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.475000e+03,1.828660e+02,1.462290e+01,5.661240e-07,5.620920e-12,5.823640e-14,6.002020e-03,1.932260e-22,1.175170e-04,3.024760e-05,3.359850e-04,2.216430e-04,3.227070e-03,4.408420e-14,5.251280e-01,5.531470e-03,1.911100e-04,4.002040e-05,5.465690e-17,4.796630e-05,1.625040e-05,1.705020e-04,3.355200e-01,1.234200e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.500000e+03,1.854190e+02,1.481580e+01,7.065910e-07,6.637350e-12,6.270270e-14,5.856930e-03,2.100610e-22,1.662940e-04,4.502520e-05,4.977790e-04,2.698440e-04,3.169660e-03,3.949290e-14,5.216820e-01,4.654890e-03,1.313990e-04,3.163340e-05,4.062170e-17,4.614530e-05,1.241430e-05,1.934870e-04,3.612940e-01,1.019480e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.525000e+03,1.880490e+02,1.498080e+01,8.785360e-07,7.826070e-12,6.756970e-14,5.724110e-03,2.288100e-22,2.336920e-04,6.648750e-05,7.315740e-04,3.274050e-04,3.119690e-03,3.558370e-14,5.155530e-01,3.888580e-03,8.955990e-05,2.503020e-05,3.031540e-17,4.421300e-05,9.437590e-06,2.178350e-04,3.863520e-01,8.361640e-02,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.550000e+03,1.907240e+02,1.511970e+01,1.088120e-06,9.214470e-12,7.286530e-14,5.601160e-03,2.497030e-22,3.262040e-04,9.741990e-05,1.066820e-03,3.958750e-04,3.076640e-03,3.224040e-14,5.071250e-01,3.228040e-03,6.060380e-05,1.983370e-05,2.272390e-17,4.220630e-05,7.145660e-06,2.434640e-04,4.105420e-01,6.816660e-02,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.575000e+03,1.934210e+02,1.523580e+01,1.342410e-06,1.083280e-11,7.860440e-14,5.485230e-03,2.729410e-22,4.523750e-04,1.416690e-04,1.543940e-03,4.769680e-04,3.039710e-03,2.936280e-14,4.967810e-01,2.665540e-03,4.077270e-05,1.574230e-05,1.710950e-17,4.015570e-05,5.392420e-06,2.702980e-04,4.337500e-01,5.529020e-02,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.600000e+03,1.961270e+02,1.533300e+01,1.649380e-06,1.271430e-11,8.478710e-14,5.373140e-03,2.986850e-22,6.233820e-04,2.045130e-04,2.218080e-03,5.725520e-04,3.007930e-03,2.686590e-14,4.848800e-01,2.191350e-03,2.730670e-05,1.251720e-05,1.293750e-17,3.808450e-05,4.058210e-06,2.982600e-04,4.558890e-01,4.465820e-02,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.625000e+03,1.988367e+02,1.541567e+01,2.017935e-06,1.489438e-11,9.139552e-14,5.261558e-03,3.270498e-22,8.537577e-04,2.931397e-04,3.163879e-03,6.846223e-04,2.980220e-03,2.467880e-14,4.717369e-01,1.794903e-03,1.822452e-05,9.970594e-06,9.821426e-18,3.601011e-05,3.046941e-06,3.272649e-04,4.768885e-01,3.594598e-02,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.650000e+03,2.000000e+02,1.550770e+01,2.461570e-06,1.788110e-11,1.012030e-13,5.162900e-03,3.776880e-22,1.132930e-03,3.964600e-04,4.150620e-03,7.958880e-04,2.958580e-03,2.338170e-14,4.695880e-01,1.543290e-03,1.310740e-05,8.383680e-06,8.097400e-18,3.488540e-05,2.407400e-06,3.572960e-04,4.842410e-01,2.961120e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.675000e+03,2.000000e+02,1.560870e+01,2.993280e-06,2.182850e-11,1.141820e-13,5.073270e-03,4.528550e-22,1.467550e-03,5.134500e-04,5.119380e-03,9.059020e-04,2.941120e-03,2.265490e-14,4.756450e-01,1.377510e-03,9.990070e-06,7.341480e-06,7.096890e-18,3.442400e-05,1.978750e-06,3.888350e-04,4.816440e-01,2.486760e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.700000e+03,2.000000e+02,1.570680e+01,3.624330e-06,2.655930e-11,1.284990e-13,4.980120e-03,5.415570e-22,1.891800e-03,6.616990e-04,6.288220e-03,1.027920e-03,2.924880e-03,2.197870e-14,4.811140e-01,1.229270e-03,7.625940e-06,6.439330e-06,6.232650e-18,3.391520e-05,1.627490e-06,4.219820e-04,4.785070e-01,2.090050e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.725000e+03,2.000000e+02,1.580400e+01,4.369550e-06,3.221550e-11,1.442490e-13,4.882280e-03,6.461510e-22,2.426540e-03,8.481940e-04,7.686330e-03,1.162320e-03,2.909340e-03,2.134860e-14,4.861530e-01,1.097500e-03,5.835900e-06,5.659660e-06,5.487740e-18,3.336850e-05,1.340110e-06,4.567380e-04,4.747400e-01,1.758650e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.750000e+03,2.000000e+02,1.590230e+01,5.245120e-06,3.896400e-11,1.615290e-13,4.778710e-03,7.694270e-22,3.096440e-03,1.080990e-03,9.342850e-03,1.309270e-03,2.894030e-03,2.076050e-14,4.909060e-01,9.808690e-04,4.480880e-06,4.986420e-06,4.846600e-18,3.279150e-05,1.105170e-06,4.930840e-04,4.702500e-01,1.481910e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.775000e+03,2.000000e+02,1.600390e+01,6.268510e-06,4.700010e-11,1.804400e-13,4.668610e-03,9.146930e-22,3.930440e-03,1.369190e-03,1.128540e-02,1.468680e-03,2.878510e-03,2.021070e-14,4.954980e-01,8.779650e-04,3.454240e-06,4.405280e-06,4.295240e-18,3.219020e-05,9.130930e-07,5.309760e-04,4.649380e-01,1.250740e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.800000e+03,2.000000e+02,1.611070e+01,7.458470e-06,5.655310e-11,2.010810e-13,4.551360e-03,1.085890e-21,4.962130e-03,1.722900e-03,1.353780e-02,1.640160e-03,2.862370e-03,1.969600e-14,5.000370e-01,7.873590e-04,2.674920e-06,3.903560e-06,3.821240e-18,3.156920e-05,7.559670e-07,5.703420e-04,4.587080e-01,1.057460e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
